Key;English;;;;;;;;;;;;;
end_of_NGF_PRU_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 프로이센을 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_ANH;안할트 수립;;;;;;;;;;;;;
end_of_NGF_ANH_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 안할트를 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_SGF_BAD;바덴 수립;;;;;;;;;;;;;
end_of_SGF_BAD_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 바덴을 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_SGF_BAV;바이에른 수립;;;;;;;;;;;;;
end_of_SGF_BAV_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 바이에른을 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_BRA;브라운슈바이크 수립;;;;;;;;;;;;;
end_of_NGF_BRA_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 브라운슈바이크를 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_BRE;브레멘 수립;;;;;;;;;;;;;
end_of_NGF_BRE_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 브레멘을 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_FRM;프랑크푸르트 수립;;;;;;;;;;;;;
end_of_NGF_FRM_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 프랑크푸르트를 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_HAM;함부르크 수립;;;;;;;;;;;;;
end_of_NGF_HAM_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 함부르크를 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_HAN;하노버 수립;;;;;;;;;;;;;
end_of_NGF_HAN_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 하노버를 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_HEK;헤센-카셀 수립;;;;;;;;;;;;;
end_of_NGF_HEK_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 헤센-카셀을 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_HES;헤센-다름슈타트 수립;;;;;;;;;;;;;
end_of_NGF_HES_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 헤센-다름슈타트를 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_OLD;올덴부르크 수립;;;;;;;;;;;;;
end_of_NGF_OLD_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 올덴부르크를 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_SAX;작센 수립;;;;;;;;;;;;;
end_of_NGF_SAX_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 작센을 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_WEI;작센-바이마르 수립;;;;;;;;;;;;;
end_of_NGF_WEI_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 작센-바이마르를 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_SGF_WUR;뷔르템베르크 수립;;;;;;;;;;;;;
end_of_SGF_WUR_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 뷔르템베르크를 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_MEI;작센-마이닝겐 수립;;;;;;;;;;;;;
end_of_NGF_MEI_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 작센-마이닝겐을 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_COB;작센-코부르크-고타 수립;;;;;;;;;;;;;
end_of_NGF_COB_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 작센-코부르크-고타를 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_NAS;나사우 수립;;;;;;;;;;;;;
end_of_NGF_NAS_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 나사우를 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_MEC;메클렌부르크 수립;;;;;;;;;;;;;
end_of_NGF_MEC_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 메클렌부르크를 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_LUB;뤼베크 수립;;;;;;;;;;;;;
end_of_NGF_LUB_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 뤼베크를 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
end_of_NGF_LIP;리페 수립;;;;;;;;;;;;;
end_of_NGF_LIP_desc;땅을 잃었으므로 쓰라린 진실을 마주하고 리페를 넘어서는 영유권 주장이 감당할 수 없는 자만이라는 사실을 깨달아야 합니다. 진실을 현실로 만듭시다.;;;;;;;;;;;;;
create_iberia_title;이베리아 수립;;;;;;;;;;;;;
create_iberia_desc;우리의 패기를 증명하고 이베리아반도를 통일했습니다. 이제 새로운 이베리아 연합이 탄생할 때가 왔습니다. 이 연합은 이베리아반도의 모든 문화를 하나의 지배 아래 통합합니다.;;;;;;;;;;;;;
create_iberia2_title;이베리아 결성;;;;;;;;;;;;;
create_iberia2_desc;우리의 패기를 증명하고 이베리아반도를 통일했습니다. 이제 새로운 이베리아 연합이 탄생할 때가 왔습니다. 이 연합은 이베리아반도의 모든 문화를 하나의 지배 아래 통합합니다.;;;;;;;;;;;;;
end_of_iberia_spain_title;에스파냐 결성;;;;;;;;;;;;;
end_of_iberia_spain_desc;이베리아 연합은 더 이상 진실이 아닙니다. 허구를 제쳐두고 에스파냐를 수립해야 합니다.;;;;;;;;;;;;;
end_of_iberia_portugal_title;포르투갈 수립;;;;;;;;;;;;;
end_of_iberia_portugal_desc;이베리아 연합은 더 이상 진실이 아닙니다. 허구를 제쳐두고 포르투갈을 수립해야 합니다.;;;;;;;;;;;;;
form_caliphate_title;이슬람 칼리파국 결성;;;;;;;;;;;;;
form_caliphate_desc;진정한 이슬람 국가의 꿈은 이슬람을 믿는 민족을 하나의 기치 아래 단결시키는 것입니다. 그 기치 하나로 세계 각국이 그 힘 앞에서 흔들리게 하고 우리 동포들을 하찮은 존재로 취급하는 데 익숙한 사람들의 마음에 공포감을 줄 수 있습니다.;;;;;;;;;;;;;
apply_sharia_law_title;샤리아 적용;;;;;;;;;;;;;
apply_sharia_law_desc;우리나라는 근본주의적인 종교통치에 기반한 국가입니다. 그러므로 평화와 질서를 유지하기 위해 샤리아를 최대한으로 적용해야 합니다.;;;;;;;;;;;;;
repeal_sharia_law_title;샤리아 폐지;;;;;;;;;;;;;
repeal_sharia_law_desc;우리나라는 이슬람 연합이나 근본주의적인 종교 통치에 기반을 둔 국가는 아닙니다. 오랫동안 우리나라를 억압해온 엄격한 샤리아를 폐지해야 합니다.;;;;;;;;;;;;;
fsa_enact_anaconda_plan_desc;원래 윈필드 스콧 총사령관이 고안한 아나콘다 계획은 대규모 해상 봉쇄와 해안을 따라 군사를 진격시켜 아메리카 자유국을 제압한다는 계획입니다. 아메리카 자유국 항구를 봉쇄하면 생필품의 수입이 막히므로 염전도가 증가할 것입니다.;;;;;;;;;;;;;
form_hindustan2_title;힌두스탄 결성;;;;;;;;;;;;;
form_hindustan2_desc;인도 아대륙의 모든 인민들은 우리의 깃발 아래 단결해 제국주의 세력의 인도 침략에 항거해야 합니다.;;;;;;;;;;;;;
form_marathas2_title;마라타 결성;;;;;;;;;;;;;
form_marathas2_desc;마라타 제국은 한때 인도 아대륙에서 가장 큰 세력이었습니다. 다시 한 번 비상할 때가 왔습니다!;;;;;;;;;;;;;
claim_greater_bengal2_title;대벵골 주장;;;;;;;;;;;;;
claim_greater_bengal2_desc;벵골 제국은 한때 인도 동부의 많은 부분을 지배했습니다. 지금이 다시 한번 대벵골을 주장할 때입니다. 제국주의 세력에 일격을 가합시다!;;;;;;;;;;;;;
form_dravidistan2_title;드라비다스탄 결성;;;;;;;;;;;;;
form_dravidistan2_desc;드라비다인은 우리의 깃발 아래 단결해 제국주의 세력의 인도 침략에 항거해야 합니다.;;;;;;;;;;;;;
move_capital_to_niamey_title;니아메 천도;;;;;;;;;;;;;
move_capital_to_niamey_desc;니아메가 니제르의 수도에 걸맞습니다. 수도를 단번에 니아메로 옮겨야 합니다.;;;;;;;;;;;;;
move_capital_to_bamako_title;바마코 천도;;;;;;;;;;;;;
move_capital_to_bamako_desc;바마코가 말리의 수도에 걸맞습니다. 수도를 단번에 바마코로 옮겨야 합니다.;;;;;;;;;;;;;
move_capital_to_dar_es_salaam_title;다르에스살람 천도;;;;;;;;;;;;;
move_capital_to_dar_es_salaam_desc;다르에스살람이 탕가니카의 수도에 걸맞습니다. 수도를 단번에 다르에스살람으로 옮겨야 합니다.;;;;;;;;;;;;;
become_mali_empire_title;말리 제국 복원;;;;;;;;;;;;;
become_mali_empire_desc;말리 제국은 한때 모든 아프리카에서 가장 위대한 군주국이었습니다. 고대의 깃발 아래 서부 사헬인을 단결시킬 수 있고, 유럽인인에게도 도전할 수도 있습니다!;;;;;;;;;;;;;
invite_greece_to_YUG_title;그리스 초청;;;;;;;;;;;;;
invite_greece_to_YUG_desc;그리스인은 스스로를 진정한 슬라브 문화로 인식하지 않으며 더 큰 발칸반도 연합에 대한 승인을 눈에 띄게 꺼리지만, 아마도 충분한 영향력과 좋은 관계를 통해 합세를 설득할 수 있습니다.;;;;;;;;;;;;;
embrace_greeks_YUG_title;그리스 수용;;;;;;;;;;;;;
embrace_greeks_YUG_desc;그리스인은 진정한 슬라브 문화가 아니며 다른 슬라브인과는 악명높게 대립하고 있습니다. 그러나 충분한 노력을 들이면 유고슬라비아 문화와 정부로의 통합이 불가능하지는 않습니다. 어쩌면 통합이 우리 국민끼리의 평화로운 미래를 의미할지도 모릅니다.;;;;;;;;;;;;;
embrace_polish_minority_title;폴란드 수용;;;;;;;;;;;;;
embrace_polish_minority_desc;폴란드인 시민을 수용하고 헝가리인과 공유하는 지위로 끌어올려야 합니다;;;;;;;;;;;;;
demand_retreat_from_india;인도에서의 퇴각 요구;;;;;;;;;;;;;
demand_retreat_from_india_desc;인도 대다수 지역은 영국의 지배로 인해 탈취당했습니다. 현재 선택지는 영국에게 그들의 번국 및 속령 해방울 통한 아대륙에서의 후퇴를 요구하거나, 전쟁을 계속함으로써 현재의 목표를 달성하기를 희망하는 것입니다. 영국의 퇴각은 혼란을 초래할 수 있습니다. 그리고 원래의 전쟁목표를 확실히 달성하지는 못할 것입니다. 하지만 적어도 영국이 앞으로 수년 동안 그 상황에서 벗어나게 할 수는 있을 것입니다.;;;;;;;;;;;;;
move_capital_to_delhi_title;델리 천도;;;;;;;;;;;;;
move_capital_to_delhi_desc;이제 인도를 통일했으니, 좀 더 중심적이고 전통적인 도시, 인도의 심장 델리로의 천도를 고려해야 합니다.;;;;;;;;;;;;;
organize_bostwana_desc;이곳에 식민지를 편성하여 지역적 구조를 더 잘 반영해야 할 뿐만 아니라, 식민당국이 자율적으로 통치할 수 있도록 해야 합니다.;;;;;;;;;;;;;
organize_mauretania_title;모리타니 편성;;;;;;;;;;;;;
organize_mauretania_desc;이곳에 식민지를 편성하여 지역적 구조를 더 잘 반영해야 할 뿐만 아니라, 식민당국이 자율적으로 통치할 수 있도록 해야 합니다.;;;;;;;;;;;;;
move_capital_to_accra_title;아크라 천도;;;;;;;;;;;;;
move_capital_to_accra_desc;아크라가 우리나라의 수도에 걸맞습니다. 수도를 단번에 바마코로 옮겨야 합니다.;;;;;;;;;;;;;
move_capital_to_algiers_title;알제 환도;;;;;;;;;;;;;
move_capital_to_algiers_desc;알제가 이제 우리 땅입니다. 이제 정부를 다시 제자리로 옮겨야 합니다!;;;;;;;;;;;;;
chuang_guangdong_title;틈관동;;;;;;;;;;;;;
chuang_guangdong_desc;'관동으로 돌진하다'는 뜻을 가진 틈관동은 북동쪽 변경에 위치한 봉금령을 무너뜨린 청나라의 정책입니다. 외만주를 잃은 상황에서 중국 영토로의 확장을 막으려면 만주에 정착민이 거주해야 합니다.;;;;;;;;;;;;;
