OTHER_NEW_GP_DESC_LONG2;수년 동안 꾸준히 지위를 향상시켜온 $TAG_0_1$이(가) 기어코 세계의 강대국으로 부상했습니다. 국제적인 지위 인정 덕분에 $TAG_0_1$의 평판은 상당히 높아졌으며, 이제 그들의 영향력 확대를 예상해볼 수 있습니다. 반면 하락세를 멈출 수 없던 $TAG_0_0$은(는) 지역강국으로 전락했습니다. 그들이 지위를 상실하자마자 국제적 영향력 또한 현저하게 감소했습니다.;;;;;;;;;;;;x;
OTHER_NEW_GP_DESC_MEDIUM2;세계는 지속적으로 국력을 신장해온 $TAG_0_1$을(를) 강대국으로 여깁니다. 이를 모두가 반기는 것은 아닙니다. 실망스럽게도 $TAG_0_0$은(는) 지역강국으로 전락했습니다.;;;;;;;;;;;;x;
OTHER_NEW_GP_DESC_SHORT2;상승세를 이어가던 $TAG_0_1$이(가) $TAG_0_0$의 국제적 지위 및 국제적 영향력을 대체했습니다.;;;;;;;;;;;;x;
AI_LOVES_US_TITLE4;따뜻한 관계;;;;;;;;;;;;x;
AI_LOVES_US_DESC4_LONG;외무부 소식통이 전하기를 지난 몇 주 동안 $TAG_0_0$의 지도자가 우리나라와 국민들의 업적을 칭찬하는 연설을 했다고 합니다. 이 연설은 강대국에 더 가까이 다가가려는 $TAG_0_0$의 시도입니다. 이제 이러한 제안에 $TAG_0_1$ 사람들만의 전형적인 예의를 갖추어 대응해야 합니다. 우리는 이러한 시도를 칭찬하며 이것이 양국간의 지속적인 협력으로 이어지기를 희망합니다.;;;;;;;;;;;;x;
AI_LOVES_US_DESC4_MEDIUM;지난주 우리 대사와의 매우 생산적인 회담 이후, $TAG_0_0$의 대표가 우리나라와 정부를 칭찬하는 연설을 통해 새로운 협력관계로 향하는 포문을 열었습니다.;;;;;;;;;;;;x;
AI_LOVES_US_DESC4_SHORT;양국간의 우정의 새로운 시대가 개막됐습니다' 수도에서 회담을 마친 후 모인 기자들과 연설할 때 $TAG_0_0$ 대사가 꺼낸 말입니다.;;;;;;;;;;;;x;
RESEARCH_NEWS_TITLE_LARGE2;$TAG_0_0$의 연구 완료!;;;;;;;;;;;;x;
RESEARCH_NEWS_LARGE2;$TAG_0_0$ 과학자들이 수개월간의 헌신적이고 집중적인 연구 끝에 $STRING_0_1$ 분야에서 새로운 돌파구를 마련해냈다고 어제 발표했습니다. $TAG_0_0$의 기업가들과 정부는 머지않아 이 새로 습득한 지식을 전국적으로 적용해 좋은 용도로 활용할 것으로 예상됩니다.;;;;;;;;;;;;x;
RESEARCH_NEWS_TITLE_MEDIUM2;$TAG_0_0$의 연구 완료!;;;;;;;;;;;;x;
RESEARCH_NEWS_MEDIUM2;$TAG_0_0$의 과학자들이 $STRING_0_1$에 대해 획기적인 성과를 발표했습니다. 이 새로운 지식은 곧 실용적인 방법으로 적용될 것입니다"라고 한 연구원이 말했습니다.;;;;;;;;;;;;x;
RESEARCH_NEWS_TITLE_SMALL2;$TAG_0_0$의 연구 완료!;;;;;;;;;;;;x;
RESEARCH_NEWS_SMALL2;$TAG_0_0$의 과학자들이 $STRING_0_1$에 대해 획기적인 성과를 발표했습니다.;;;;;;;;;;;;x;
INVENTION_NEWS_TITLE_LARGE2;신규 특허!;;;;;;;;;;;;x;
INVENTION_NEWS_LARGE2;과학 보고: $TAG_0_0$의 연구자들이 $STRING_0_1$ 분야의 개선 및 혁신에 대해 특허를 등록했습니다. 비록 현재는 비공개로 유지되고 있지만, 진보에 대한 문서화는 점차적으로 다른 나라로 확산될 것으로 기대되고 있으며, 시간이 지남에 따라 세계의 과학 발전에 기여할 것으로 기대되고 있습니다.;;;;;;;;;;;;x;
INVENTION_NEWS_TITLE_MEDIUM2;신규 특허!;;;;;;;;;;;;x;
INVENTION_NEWS_MEDIUM2;과학 보고: $TAG_0_0$의 연구자들이 $STRING_0_1$ 분야의 개선 및 혁신에 대해 특허를 등록했습니다.;;;;;;;;;;;;x;
INVENTION_NEWS_TITLE_SMALL2;신규 특허!;;;;;;;;;;;;x;
INVENTION_NEWS_SMALL2;과학 보고: $TAG_0_0$의 연구자들이 $STRING_0_1$ 분야를 개선 및 혁신했습니다.;;;;;;;;;;;;x;
EDITORIAL_ABSMON;사설: 왜 신의 섭리에 따라 반체제주의자들을 싫어하는 것이 옳고 적절할까? 왜, 이 얼간이들은 농민 폭도들을 스스로 다스리려 할까?(10쪽 참조);;;;;;;;;;;;x;
EDITORIAL_PRUCON;사설: 왜 자연의 요구대로 모든 혁명가들을 미워하는 것이 옳을까? 왜, 그렇게 열성적인 사람들은 법치를 존중하지 않을까?(10쪽 참조);;;;;;;;;;;;x;
EDITORIAL_CONMON;사설: 왜 공화국을 싫어하는 것이 옳을까? 안정이 필요하니까! 왜 음모와 단두대가 우리 모두를 파멸시킬까?(10쪽);;;;;;;;;;;;x;
EDITORIAL_DEMOCRACY;사설: 왜 자연의 요구대로 모든 혁명가들을 미워하는 것이 옳을까? 왜, 그렇게 열성적인 사람들은 법치를 존중하지 않을까?(10쪽);;;;;;;;;;;;x;
EDITORIAL_PRESDICT;사설: 왜 대통령의 요구에 따라 체제 전복을 싫어하는 것이 옳을까? 왜 이 범죄자들은 어제 수도에서 대리석 조각상을 거칠게 훼손했을까?(10쪽 참조);;;;;;;;;;;;x;
EDITORIAL_BOURDICT;왜 가난한 사람들을 미워하는 것이 옳을까? 당신의 이성적인 사리사욕이 요구하기 때문이다! 왜, 이 기생충 같은 밑바닥 인생들은 가난을 선택하는가. 위험을 무릅쓰고 그들에게 동정심을 보여주어라.(10쪽 참조);;;;;;;;;;;;x;
EDITORIAL_PROLDICT;사설: 왜 당의 요구에 따라 기생충을 싫어하는 것이 옳을까? 심지어 최하층민 제빵사도 대중의 착취자이다. 부자를 내쫓는 것만이 우리 모두를 자유롭게 할 것이다.(10쪽 참조);;;;;;;;;;;;x;
EDITORIAL_FASCDICT;사설: 왜 당의 요구에 따라 기생충을 싫어하는 것이 옳을까? 심지어 최하층민 제빵사도 대중의 착취자이다. 부자를 내쫓는 것만이 우리 모두를 자유롭게 할 것이다.(10쪽 참조);;;;;;;;;;;;x;
FAKE_UNKNOWN;유망한 신인 작가 엘리스 벨이 <폭풍의 언덕>을 통해 요크셔의 황야에서 펼쳐지는 사랑의 문제에 대한 매혹적인 시선에 대한 이야기를 썼습니다. 이 젊은이의 미래를 기대해 봅니다.;;;;;;;;;;;;x;
FAKE_UNKNOWN;문학계에서 사건이 발생했습니다! <폭풍의 언덕> 작가 엘리스 벨이 사실 에밀리 브론테라는 이름의 여자라고 합니다. 런던의 속치마들이 히스클리프(<폭풍의 언덕> 주인공)에게 한숨을 쉬면서 소설의 인기는 끝없이 이어지고 있습니다.;;;;;;;;;;;;x;
FAKE_UNKNOWN;<천일야화>와 <카마수트라>의 번역가 리처드 프랜시스 버튼이 메카 순례행렬에 잠입했습니다. 그의 여행에 대한 독점적인 설명은 10쪽을 참고하세요.;;;;;;;;;;;;x;
FAKE_UNKNOWN;여배우 버지니아 라프가 패티 아버클의 뉴욕 호텔 스위트룸에서 죽은 채 발견됐습니다. 할리우드 한량들과 그들이 만든 퇴폐적인 영화들이 우리나라의 도덕적 가치를 망치기 전에 그들을 통제할 때입니다.;;;;;;;;;;;;x;
FAKE_UNKNOWN;조지 거슈윈의 새로운 작품 <랩소디 인 블루>는 클래식 스타일과 재즈 스타일을 혼합하여 현대 시대에 걸맞게 오래된 소리와 새로운 소리를 정교하면서도 장난기 많게 잇는 다리를 놓습니다.;;;;;;;;;;;;x;
FAKE_UNKNOWN;F. 스콧 피츠제럴드와 젤다 피츠제럴드가 파리의 미국인 공동체에서 더 밝은 미래를 찾기 위해 뉴욕을 떠납니다. 결국 가장 재능 있는 미국인들은 모두 파리로 향하는 것 같습니다.;;;;;;;;;;;;x;
FAKE_UNKNOWN;금주법에 따른 또 다른 의도치 않은 부작용으로, 미국인들은 밀주를 입맛에 맞게 만들기 위해 다양한 새로운 칵테일을 개척하고 있습니다.;;;;;;;;;;;;x;
FAKE_Cthulhu;르뤼에의 집에서 죽은 크툴루가 꿈꾸며 기다린다.;;;;;;;;;;;;x;
some_fake_1836_title_12;벚꽃;;;;;;;;;;;;x;
some_fake_1836_12;일본 정부는 이 경이로운 나라의 국민성을 가장 잘 대변하는 벚꽃색을 새로운 국색으로 결정했습니다. 덧붙여 이 색을 '분홍'으로 부르는 행위는 불법입니다.;;;;;;;;;;;;x;
some_fake_1836_title_13;금강;;;;;;;;;;;;x;
some_fake_1836_13;미국의 전문 지도 제작자 팀이 미래의 지역 및 국제 지도에 수록될 '좋은' 오하이오 강의 가장 정확한 도면을 현재까지 제공하고 있습니다. 더 많은 강들이 따라옵니다.;;;;;;;;;;;;x;
some_fake_1836_title_14;얀마옌;;;;;;;;;;;;x;
some_fake_1836_14;설명할 수 없을 정도로 많은 이주자들이 최근 북극해의 불모지인 얀마옌섬으로 이주한 것으로 알려졌습니다. '우리는 그 모든 소리에 지쳤어요'라고 개척자 중 한 명이 밝혔습니다.;;;;;;;;;;;;x;
some_fake_1880_title_8;미치광이법;;;;;;;;;;;;x;
some_fake_1880_8;선박이 항구에 미친 사람, 바보, 또는 죄수를 방류할 경우 선주에게 벌금을 부과하는 법안이 통과됐습니다.;;;;;;;;;;;;x;
some_fake_1890_title_8;55명의 당첨자;;;;;;;;;;;;x;
some_fake_1890_8;복권 당첨자 54명이 기록적인 상금을 나눠갖는 것으로 확정됐습니다. "표을 찾을 수가 없어!"라고 불운한 한 55세 남성이 불평합니다.;;;;;;;;;;;;x;
some_fake_1910_title_11;헛수고;;;;;;;;;;;;x;
some_fake_1910_11;아비시니아 왕자들의 일당으로서 터번을 쓰고 검게 그을린 얼굴로 변장한 젊은 예술가 무리들이 이 선박의 사적인 여행을 위해 왕립 해군의 주력 부대로 그들의 길을 속였습니다.;;;;;;;;;;;;x;
some_fake_1910_title_12;라디오의 문화 파괴?;;;;;;;;;;;;x;
some_fake_1910_12;최근 라디오가 등장하면서 사회와 사회화를 죽이는 것 아니냐는 우려가 나오고 있습니다. 찬성론자들은 시사적인 지적인 방송만 고려하겠다고 밝혔습니다.;;;;;;;;;;;;x;
some_fake_1910_title_13;채찍의 반란;;;;;;;;;;;;x;
some_fake_1910_13;브라질 해군의 흑인 승무원들이 백인 장교들을 상대로 반란을 일으켰습니다. 이들은 하층 계급에 대한 인종적 학대와 물리적 폭력이 폐지되지 않으면 히우지자네이루를 향해 발포하겠다고 위협하고 있습니다.;;;;;;;;;;;;x;
some_fake_1920_title_13;남성의복개혁당;;;;;;;;;;;;x;
some_fake_1920_13;남성의복개혁당이라는 새로운 운동은 남성들에게 더 아름답고 위생적으로 옷을 입으라고 촉구합니다. 대부분의 회원들은 반바지, 킬트, 특이한 바지를 입고 싶어하며 모자 착용에 반대합니다.;;;;;;;;;;;;x;
dino_fake_1830_title_1;조류 화석학;;;;;;;;;;;;x;
dino_fake_1830_1;히치콕 교수는 매사추세츠의 코네티컷강 근처에서 발견된 새들의 화석 흔적을 보고했습니다. 발자국 중 일부는 거대한 새의 것으로 보입니다...;;;;;;;;;;;;x;
dino_fake_1830_title_2;플라테오사우르스;;;;;;;;;;;;x;
dino_fake_1830_2;폰 마이어 박사는 유적의 원래 발견자인 엥겔하르트 박사를 기리기 위해 그곳에서 발견한 거대 파충류를 플라토사우르스 엥겔하르티로 명명했습니다. 이구아노돈과 메갈로사우르스와 관련된 것으로 보입니다.;;;;;;;;;;;;x;
dino_fake_1830_title_3;테코돈토사우르스;;;;;;;;;;;;x;
dino_fake_1830_3;특이한 파충류를 발견한 라일리 박사와 슈터치베리 박사는 해당 파충류가 현대의 파충류와 달리 턱이 아닌 푹 들어간 구멍에 이빨이 있다고 말합니다.;;;;;;;;;;;;x;
dino_fake_1830_title_4;포에킬로플레우론;;;;;;;;;;;;x;
dino_fake_1830_4;유데스-데슬롱챔프 박사는 척추뼈, 갈비뼈, 팔다리가 발견된 새로운 파충류을 연구합니다. 그는 이 동물이 메갈로사우르스와 관련이 있다고 생각합니다.;;;;;;;;;;;;x;
dino_fake_1840_title_1;공룡류;;;;;;;;;;;;x;
dino_fake_1840_1;공룡은 오웬 교수는 메갈로사우르스, 이구아노돈을 포함한 파충류 종들을 묶어 공룡으로 명명했습니다. 이 공룡들의 주목할 점은 거대한 몸집입니다.;;;;;;;;;;;;x;
dino_fake_1840_title_2;케티오사우르스;;;;;;;;;;;;x;
dino_fake_1840_2;바다에서 새로운 거대 화석이 발견됐습니다. 오웬 교수는 이 화석을 고래 도마뱀을 의미하는 케티오사우르스로 명명했습니다.;;;;;;;;;;;;x;
dino_fake_1840_title_3;카디오돈;;;;;;;;;;;;x;
dino_fake_1840_3;영국 윌트셔에서 하트 모양의 이빨 하나가 발견됐습니다. 분석하신 후에. 그 이빨은 분석한 후 카디오돈으로 명명했습니다;;;;;;;;;;;;x;
dino_fake_1840_title_4;레그노사우르스;;;;;;;;;;;;x;
dino_fake_1840_4;만텔 박사는 이구아노돈의 일부 턱이 발견된 후, 이전에 이구아나돈의 턱으로 할당된 턱뼈를 별개의 종으로 분리했습니다.;;;;;;;;;;;;x;
dino_fake_1840_title_5;공룡류?;;;;;;;;;;;;x;
dino_fake_1840_5;생물학자인 리차드 오웬은 남아프리카와 뉴질랜드에서 발견된 멸종된 거대 파충류의 콘크리트 조각품을 실물크기로 만들었습니다. 그는 이 조각품들을 '공룡류'라고 부릅니다.;;;;;;;;;;;;x;
dino_fake_1850_title_1;미국의 공룡;;;;;;;;;;;;x;
dino_fake_1850_1;레이디 박사는 미국에서 발견된 두개의 새로운 공룡을 명명했는데, 트라코돈과 데이노돈입니다. 이름이 붙지 않은 래커티우스와 트로이돈종도 함께 발견됐습니다.;;;;;;;;;;;;x;
dino_fake_1850_title_2;하드로사우르스;;;;;;;;;;;;x;
dino_fake_1850_2;이 새로운 공룡은 이구아노돈과 관련이 있는 것으로 보입니다. 레이디 박사는 그 동물이 두 발 뻗은 자세를 유지했을 것으로 의심하고 있습니다.;;;;;;;;;;;;x;
dino_fake_1860_title_1;세악룡;;;;;;;;;;;;x;
dino_fake_1860_1;새로 발견된 공룡류에 세악룡이라는 이름이 붙여졌습니다. 바그너 박사는 해당 생물이 어느 정도 새를 연상시키지만 새와의 관계는 없다고 말합니다.;;;;;;;;;;;;x;
dino_fake_1860_title_2;시조새;;;;;;;;;;;;x;
dino_fake_1860_2;정교하게 화석화된 깃털이 발견됐고 폰 마이어 박사는 그것을 고대의 깃털이나 날개를 의미하는 Archaopteryx(시조새)로 명명했습니다.;;;;;;;;;;;;x;
dino_fake_1860_title_3;존스턴의 아스트로돈 존스턴!;;;;;;;;;;;;x;
dino_fake_1860_3;존스턴 박사가 공룡의 치아를 아스트로돈으로 명명한 후, 레이디 박사는 그를 기리는 차원에서 그 공룡에 그의 이름을 붙였습니다.;;;;;;;;;;;;x;
dino_fake_1860_title_4;라이라프스;;;;;;;;;;;;x;
dino_fake_1860_4;코프 교수가 메갈로사우르스와 디노돈과 관련된 무시무시한 거대 공룡의 발견을 발표합니다.;;;;;;;;;;;;x;
dino_fake_1860_title_5;엘라스모사우르스;;;;;;;;;;;;x;
dino_fake_1860_5;E.D. 코프는 플레시오사우르스와 관련있지만 훨씬 긴 꼬리를 가지고 있는 엘라스모사우르스에 대해 보고했습니다.;;;;;;;;;;;;x;
dino_fake_1860_title_6;바이에른의 시조새;;;;;;;;;;;;x;
dino_fake_1860_6;바이에른에서 시조새 화석이 발견됐습니다. '시조새'와 공룡과 새 사이의 '잃어버린 고리'로 묘사되는 이것은 다윈의 진화론을 검증하는 중요한 증거입니다.;;;;;;;;;;;;x;
dino_fake_1860_title_7;히펠로사우르스;;;;;;;;;;;;x;
dino_fake_1860_7;마더론 씨는 수룡의 척추뼈와 거대한 난자 조각에 대해 보고했습니다. 그는 이 화석들을 푸보 분지에서 온 히펠로사우르스로 명명했습니다.;;;;;;;;;;;;x;
dino_fake_1870_title_1;전쟁!;;;;;;;;;;;;x;
dino_fake_1870_1;마쉬 박사가 대중에게 코프 박사가 엘라스모사우르스의 머리를 꼬리에 넣는 실수를 저질렀다는 사실을 알린 후, 둘의 맹렬한 경쟁이 시작됐습니다.;;;;;;;;;;;;x;
dino_fake_1870_title_2;더 많은 시조새;;;;;;;;;;;;x;
dino_fake_1870_2;시조새의 새로운 화석은 발톱과 이빨과 같은 파충류의 놀라운 특징을 보여줍니다. 진화론자들은 이 발견들을 크게 만들어 놓았고 그것을 잃어버린 연결고리라고 부르고 있습니다.;;;;;;;;;;;;x;
dino_fake_1870_title_3;헉슬리의 이상행동!;;;;;;;;;;;;x;
dino_fake_1870_3;헉슬리 교수가 또 다른 터무니없는 진화론을 제기한 후 많은 저명한 고생물학자들은 그의 정신 상태를 두려워합니다. 그는 파충류 공룡과 새들이 관련이 있다고 말합니다!;;;;;;;;;;;;x;
dino_fake_1870_title_4;스테고사우르스;;;;;;;;;;;;x;
dino_fake_1870_4;새로운 종류의 이상하고 거대한 거북이가 북아메리카 서부에서 발견됐습니다. 마쉬 교수는 그것을 지붕이 있는 도마뱀을 뜻하는 스테고사우루스라고 불렀습니다.;;;;;;;;;;;;x;
dino_fake_1870_title_5;익수룡;;;;;;;;;;;;x;
dino_fake_1870_5;O.C. 마쉬의 획기적인 발견입니다. 다른 익룡류와는 달리 북아메리카에서 발견된 공기로 운반되는 생물들의 화석은 완전히 이빨이 부족했던 것 같습니다.;;;;;;;;;;;;x;
dino_fake_1870_title_6;아가타우마스;;;;;;;;;;;;x;
dino_fake_1870_6;E.D. 코프가 아가타우마스를 발견한 후 지금까지 알려진 것 중 가장 큰 육지 동물이라고 거짓말을 했습니다.;;;;;;;;;;;;x;
dino_fake_1870_title_7;브리저 분지에서의 활동;;;;;;;;;;;;x;
dino_fake_1870_7;마쉬, 코프, 레이디는 발굴 작업을 와이오밍의 브리저 분지 지역으로 옮깁니다. 그들의 기지는 불과 수마일 떨어져 있고, 상위 3명의 고생물학자들은 서로 대화를 안하는 것으로 보고되고 있습니다.;;;;;;;;;;;;x;
dino_fake_1870_title_8;불신임 투표;;;;;;;;;;;;x;
dino_fake_1870_8;마쉬 교수는 명문 국립과학원에 당선된 것에 대해 기뻐하고 있습니다. 한편 코프 교수가 유일하게 '불합격' 투표를 한 것으로 알려졌습니다.;;;;;;;;;;;;x;
dino_fake_1870_title_9;황혼조;;;;;;;;;;;;x;
dino_fake_1870_9;마쉬 교수가 키가 크고 거의 날개가 없는 수생 생물인 황혼조를 발견했다고 발표합니다. 황혼조는 강력한 뒷다리로 추진하며 이빨이 있는 부리로 수중 먹이를 낚아했을 것으로 예측됩니다.;;;;;;;;;;;;x;
dino_fake_1870_title_10;마쉬의 수족 영역 침범;;;;;;;;;;;;x;
dino_fake_1870_10;마쉬 교수와 그의 일행은 사우스다코타의 화이트리버 배드랜드에서 가장 유망한 발굴 현장에 도착하기 위해 수족의 영역을 가로질렀습니다.;;;;;;;;;;;;x;
dino_fake_1870_title_11;마쉬 습격!;;;;;;;;;;;;x;
dino_fake_1870_11;O.C. 마쉬와 그의 일행은 원주민의 습격에서 간신히 탈출한 것으로 알려졌습니다. 재빠르게 퇴거한 덕에 약 2톤의 화석을 확보했습니다.;;;;;;;;;;;;x;
dino_fake_1870_title_12;수많은 척추동물!;;;;;;;;;;;;x;
dino_fake_1870_12;코프 교수는 애착을 가졌던 지질 조사 탐험대를 떠나 수십 종의 새로운 척추동물을 발견했다고 산후안강 지역에서 보도했습니다.;;;;;;;;;;;;x;
dino_fake_1870_title_13;코모 블러프;;;;;;;;;;;;x;
dino_fake_1870_13;O.C. 마쉬는 와이오밍주 코모 블러프의 발굴 현장에서 발견한 두껍고 통나무만큼 긴 뼈들을 공개합니다. 디플로도쿠스와 알로사우루스는 새로 발견된 많은 종들 중 하나입니다.;;;;;;;;;;;;x;
dino_fake_1880_title_1;뇌룡;;;;;;;;;;;;x;
dino_fake_1880_1;고생물학자인 O.C. 마쉬가 말하기를 언뜻 보기에 뇌룡은 이미 알려진 어파토사우루스와 의심스러울 정도로 비슷하게 보이지만 둘의 두개골은 완전히 다르다고 합니다.;;;;;;;;;;;;x;
dino_fake_1880_title_2;말 사기꾼?;;;;;;;;;;;;x;
dino_fake_1880_2;E.D. 코프가 O.C. 마쉬를 말의 족보와 진화에 대한 코발레프스키의 연구를 훔쳤다고 비난합니다.;;;;;;;;;;;;x;
dino_fake_1880_title_3;마쉬의 재담;;;;;;;;;;;;x;
dino_fake_1880_3;O.C. 마쉬가 코발레프스키는 회한에 시달리다 그의 머리를 날려 불행했던 경력을 끝냈음에도 코프는 뉘우치지 않은채 살아가고 있다고 글에 적었습니다.;;;;;;;;;;;;x;
dino_fake_1880_title_4;코프의 경전;;;;;;;;;;;;x;
dino_fake_1880_4;코프 교수는 이 주제에 대한 가장 포괄적인 연구를 제공하는 1000쪽 분량의 '서양의 3차 구성의 척추동물문'을 발표합니다.;;;;;;;;;;;;x;
dino_fake_1880_title_5;코프의 뒷조사;;;;;;;;;;;;x;
dino_fake_1880_5;코프는 마쉬 연구소의 전현직 직원들을 취재해 마쉬의 과학적 오류와 비윤리적 관행을 수집했고, 성공적으로 그의 과학적 명성을 훼손했습니다.;;;;;;;;;;;;x;
dino_fake_1880_title_6;어디에나 있는 이구아나돈;;;;;;;;;;;;x;
dino_fake_1880_6;베르니사트 마을에서 엄청난 공룡들이 발견됐습니다. 돌로 박사는 그것들을 연구 한 후이전에 맨텔 박사가 제안했던 것처럼 두발이라고 결론지었습니다.;;;;;;;;;;;;x;
dino_fake_1880_title_7;공룡의 분류;;;;;;;;;;;;x;
dino_fake_1880_7;셀리 교수가 공룡을 골반에 따라 분류해야 한다고 제안했습니다. 이 방안은 따르면 공룡들은 용반류과 조반목으로 나뉩니다.;;;;;;;;;;;;x;
dino_fake_1880_title_8;스테고사우르스에 관한 소식;;;;;;;;;;;;x;
dino_fake_1880_8;스테고사우루스에 대한 더 많은 자료를 발견한 마쉬 교수는 이 동물이 새로운 특이한 종류의 공룡이라고 생각합니다.;;;;;;;;;;;;x;
dino_fake_1880_title_9;용각류;;;;;;;;;;;;x;
dino_fake_1880_9;용각류에 속한 공룡들은 여태까지 알려진 거대 육지동물들의 크기를 훨씬 초과합니다. 아틀란토사우루스, 티타노사우루스, 모로사우루스, 어파토사우루스, 디플로도쿠스 등이 그 중 일부입니다.;;;;;;;;;;;;x;
dino_fake_1880_title_10;케라톱스;;;;;;;;;;;;x;
dino_fake_1880_10;마쉬 교수가 뿔 달린 공룡을 새로 발견했습니다. 이 동물은 공룡의 다양성이 예상보다 더 크다는 것을 보여줍니다.;;;;;;;;;;;;x;
dino_fake_1880_title_11;알로사우르스;;;;;;;;;;;;x;
dino_fake_1880_11;마쉬 교수가 발표하기를 이 커다란 육식공룡은 큰 이빨을 가진 두개골이 악몽에서나 볼법하게 끔찍하게 생겼다고 합니다.;;;;;;;;;;;;x;
dino_fake_1880_title_12;케라토사우르스;;;;;;;;;;;;x;
dino_fake_1880_12;마쉬 교수가 발표하기를 케라토사우루스의 발견으로 인해 새와 공룡의 관계가 더욱 밀접해졌다고 말합니다.;;;;;;;;;;;;x;
dino_fake_1880_title_13;코엘로피시스;;;;;;;;;;;;x;
dino_fake_1880_13;코프 교수가 새 공룡을 발견하고 뼈의 특징에서 착안해 코엘로피시스로 명명했습니다.;;;;;;;;;;;;x;
dino_fake_1880_title_14;암미코엘리아스 프라질리무스;;;;;;;;;;;;x;
dino_fake_1880_14;코프 교수는 암피코엘리아스 프라질리무스라는 새로운 종의 공룡을 발견했습니다.;;;;;;;;;;;;x;
dino_fake_1880_title_15;카마라사우루스;;;;;;;;;;;;x;
dino_fake_1880_15;E.D. 코프가 덩치 큰 야수로 묘사한 카마라사우루스은 다행히도 초식동물이었고, 우리의 마음을 더 큰 악몽에서 구했습니다.;;;;;;;;;;;;x;
dino_fake_1890_title_1;트리케라톱스;;;;;;;;;;;;x;
dino_fake_1890_1;O.C. 마쉬는 이전에 들소처럼 크고 특이한 선신세포유류 정도로 여겼던 뿔 달린 두개골이 공룡이라고 발표한 후 트리케라톱스로 명명했습니다.;;;;;;;;;;;;x;
dino_fake_1890_title_2;과학자들의 전쟁;;;;;;;;;;;;x;
dino_fake_1890_2;코프는 그의 뼈 수집품을 몰수하려는 정부에게 격분해 마쉬와 미국 지질조사국에 있는 마쉬의 정치적 우방들을 비난하는 내용의 출판물들을 '뉴욕 헤럴드'지에 실고 있습니다.;;;;;;;;;;;;x;
dino_fake_1890_title_3;지질조사국 기금 삭감;;;;;;;;;;;;x;
dino_fake_1890_3;미국 지질조사국의 기금을 잘못 처리한 건과 및 특혜에 대한 최근 보고에 비추어 의회가 기관의 기금을 삭감하고 고생물학계 수석실을 해체합니다.;;;;;;;;;;;;x;
dino_fake_1890_title_4;토로사우르스;;;;;;;;;;;;x;
dino_fake_1890_4;뿔 달린 이 공룡은 알려진 어떤 동물보다도 큰 머리를 가지고 있으며 장식은 트리케라톱스보다 훨씬 더 깁니다.;;;;;;;;;;;;x;
dino_fake_1900_title_1;코프의 해골;;;;;;;;;;;;x;
dino_fake_1900_1;코프는 사망 후 자신의 두개골을 과학에 기증해 마쉬의 두개골과 비교하고 두 경쟁자의 지적 능력을 측정해 갈등을 해소하려 하는 것으로 알려졌습니다.;;;;;;;;;;;;x;
dino_fake_1900_title_2;마쉬의 해골;;;;;;;;;;;;x;
dino_fake_1900_2;마쉬는 코프의 두개골을 기증하기를 거부하고 경쟁자의 두개골이 펜실베이니아 대학의 상자에 영원히 보관될 것이라고 비난하면서 마지막 도전을 거부합니다.;;;;;;;;;;;;x;
dino_fake_1920_title_1;벨로키랍토르;;;;;;;;;;;;x;
dino_fake_1920_1;피터 카이젠이 몽골에서 발견한 새로운 종은 지능적인 무리를 사냥한 것으로 추정됩니다. 그는 회수된 시료를 '작은 소녀'로 지칭했습니다.;;;;;;;;;;;;x;
dino_fake_1930_title_1;니아사우르스;;;;;;;;;;;;x;
dino_fake_1930_1;프랜시스 '렉스' 패링턴이 남부 탄자니아에서 니아사우루스의 화석을 발견했습니다. 잔해들은 매우 불완전하지만 다른 알려진 공룡들보다 앞서 있다고 주장합니다.;;;;;;;;;;;;x;
KEYNAME;TEXT;TEXT;;;;;;;;;;;;x;
