PER_1132;후제스탄;;;;;;;;;;;;;
PER_1136;파르스;;;;;;;;;;;;;
PER_1140;케르만;;;;;;;;;;;;;
YEM_1178;사나;;;;;;;;;;;;;
AFG_1209;파슈투니스탄;;;;;;;;;;;;;
KOK_1210;바다흐샨;;;;;;;;;;;;;
AFG_1214;칸다하르;;;;;;;;;;;;;
PAN_1233;암리차르;;;;;;;;;;;;;
ENG_1243;분델칸드;;;;;;;;;;;;;
ENG_1244;아와드;;;;;;;;;;;;;
NEP_1326;서부 히말라야;;;;;;;;;;;;;
SIA_1352;파타니;;;;;;;;;;;;;
SIA_1355;산;;;;;;;;;;;;;
LUA_1356;라오스;;;;;;;;;;;;;
SIA_1358;이산;;;;;;;;;;;;;
PROV1360;샹아보울리;;;;;;;;;;;;;
DAI_1369;통킹;;;;;;;;;;;;;
DAI_1375;안남;;;;;;;;;;;;;
DAI_1380;코친차이나;;;;;;;;;;;;;
ENG_1384;남부 말라야;;;;;;;;;;;;;
ENG_1391;북부 말라야;;;;;;;;;;;;;
SIA_1392;아유타야;;;;;;;;;;;;;
BRU_1394;서부 보르네오;;;;;;;;;;;;;
BRU_1396;사바;;;;;;;;;;;;;
NET_1401;시악;;;;;;;;;;;;;
YEM_1412;아덴;;;;;;;;;;;;;
NET_1413;서부 자바;;;;;;;;;;;;;
NET_1418;동부 자바;;;;;;;;;;;;;
NET_1423;동부 보르네오;;;;;;;;;;;;;
NET_1426;남부 보르네오;;;;;;;;;;;;;
NET_1446;티모르;;;;;;;;;;;;;
NET_1447;말루쿠;;;;;;;;;;;;;
NET_1449;술라웨시;;;;;;;;;;;;;
CHI_1465;동부 몽골;;;;;;;;;;;;;
CHI_1468;서부 몽골;;;;;;;;;;;;;
CHI_1470;남부 안휘;;;;;;;;;;;;;
CHI_1477;북부 안휘;;;;;;;;;;;;;
CHI_1479;봉천;;;;;;;;;;;;;
CHI_1482;복건;;;;;;;;;;;;;
CHI_1485;대만;;;;;;;;;;;;;
CHI_1490;감숙;;;;;;;;;;;;;
CHI_1493;동부 광동;;;;;;;;;;;;;
CHI_1496;구룡;;;;;;;;;;;;;
CHI_1499;서부 광동;;;;;;;;;;;;;
CHI_1502;광서;;;;;;;;;;;;;
CHI_1505;귀주;;;;;;;;;;;;;
CHI_1508;동부 하남;;;;;;;;;;;;;
CHI_1510;서부 하남;;;;;;;;;;;;;
CHI_1519;서부 호북;;;;;;;;;;;;;
CHI_1522;동부 호북;;;;;;;;;;;;;
PROV1523;샹양;;;;;;;;;;;;;
CHI_1524;북부 호남;;;;;;;;;;;;;
CHI_1526;남부 호남;;;;;;;;;;;;;
CHI_1532;우브르몽골;;;;;;;;;;;;;
CHI_1540;북부 강소;;;;;;;;;;;;;
PROV1542;쉬저우;;;;;;;;;;;;;
CHI_1545;북부 강서;;;;;;;;;;;;;
CHI_1547;남부 강서;;;;;;;;;;;;;
CHI_1552;흑룡강;;;;;;;;;;;;;
CHI_1555;지린;;;;;;;;;;;;;
PROV1559;시안;;;;;;;;;;;;;
CHI_1559;섬서;;;;;;;;;;;;;
CHI_1563;서부 산동;;;;;;;;;;;;;
CHI_1565;동부 산동;;;;;;;;;;;;;
CHI_1572;산서;;;;;;;;;;;;;
CHI_1578;서부 사천;;;;;;;;;;;;;
CHI_1579;동부 사천;;;;;;;;;;;;;
CHI_1594;카슈가르;;;;;;;;;;;;;
CHI_1600;위륌치;;;;;;;;;;;;;
CHI_1601;운남;;;;;;;;;;;;;
CHI_1604;북부 절강;;;;;;;;;;;;;
CHI_1610;남부 절강;;;;;;;;;;;;;
PROV1612;바오딩;;;;;;;;;;;;;
CHI_1612;남부 직예;;;;;;;;;;;;;
PROV1616;베이징;;;;;;;;;;;;;
CHI_1616;북부 직예;;;;;;;;;;;;;
PROV1643;이시카리;;;;;;;;;;;;;
JAP_1649;간토;;;;;;;;;;;;;
JAP_1654;오가사와라;;;;;;;;;;;;;
JAP_1655;간사이;;;;;;;;;;;;;
JAP_1640;추고쿠;;;;;;;;;;;;;
JAP_1665;시고쿠;;;;;;;;;;;;;
JAP_1660;규슈;;;;;;;;;;;;;
JAP_1672;도호쿠;;;;;;;;;;;;;
JAP_1675;주부;;;;;;;;;;;;;
PROV1679;아마미;;;;;;;;;;;;;
MOR_1693;마라케시;;;;;;;;;;;;;
MOR_1694;아가디르;;;;;;;;;;;;;
ALD_1704;오랑;;;;;;;;;;;;;
ALD_1708;콩스탕틴;;;;;;;;;;;;;
PROV1709;보네;;;;;;;;;;;;;
ALD_1713;남부 중앙사하라;;;;;;;;;;;;;
TRI_1731;트리폴리타니아;;;;;;;;;;;;;
TRI_1735;키레나이카;;;;;;;;;;;;;
TRI_1740;페잔;;;;;;;;;;;;;
EGY_1745;카이로;;;;;;;;;;;;;
EGY_1751;알렉산드리아;;;;;;;;;;;;;
EGY_1753;카타라;;;;;;;;;;;;;
EGY_1755;시나이;;;;;;;;;;;;;
ENG_1844;수드;;;;;;;;;;;;;
ETH_1852;베겜데르;;;;;;;;;;;;;
ETH_1853;티그레;;;;;;;;;;;;;
ETH_1859;시와;;;;;;;;;;;;;
ETH_1862;기베;;;;;;;;;;;;;
ETH_1865;하라기;;;;;;;;;;;;;
PROV1860;하와사;;;;;;;;;;;;;
PROV1863;짐마;;;;;;;;;;;;;
PROV1864;시다모;;;;;;;;;;;;;
PROV1866;발리;;;;;;;;;;;;;
PROV1867;오가덴;;;;;;;;;;;;;
SOM_1868;남부 소말릴랜드;;;;;;;;;;;;;
SOM_1872;북부 소말릴랜드;;;;;;;;;;;;;
FRA_1878;기니비사우;;;;;;;;;;;;;
FRA_1883;기니;;;;;;;;;;;;;
ASH_1909;황금해안;;;;;;;;;;;;;
FRA_1919;다호메이;;;;;;;;;;;;;
SOK_1934;비아프라;;;;;;;;;;;;;
SOK_1937;투카리;;;;;;;;;;;;;
SOK_1945;카노;;;;;;;;;;;;;
SPA_1955;적도기니;;;;;;;;;;;;;
ENG_1956;카메룬;;;;;;;;;;;;;
SOK_1963;아다마와;;;;;;;;;;;;;
FRA_1970;방가수;;;;;;;;;;;;;
BEL_1990;키부;;;;;;;;;;;;;
BEL_1996;동부 콩고;;;;;;;;;;;;;
BEL_2034;르완다-부룬디;;;;;;;;;;;;;
ENG_2036;잔지바르;;;;;;;;;;;;;
ENG_2044;탕카니카;;;;;;;;;;;;;
ENG_2048;잔지바르;;;;;;;;;;;;;
POR_2054;노바소팔라;;;;;;;;;;;;;
ENG_2067;니아살랜드;;;;;;;;;;;;;
ENG_2068;마쇼날란드;;;;;;;;;;;;;
ENG_2071;로즈위;;;;;;;;;;;;;
ENG_2074;베추아날랜드;;;;;;;;;;;;;
ENG_2094;그리퀴어랜드웨스트;;;;;;;;;;;;;
PROV2124;마오레;;;;;;;;;;;;;
MEX_2149;코아우일라;;;;;;;;;;;;;
MEX_2159;베라크루스;;;;;;;;;;;;;
MEX_2161;할리스코;;;;;;;;;;;;;
MEX_2170;게레로;;;;;;;;;;;;;
MEX_2172;멕시코;;;;;;;;;;;;;
MEX_2181;치아파스;;;;;;;;;;;;;
PROV220;아나폴리스;;;;;;;;;;;;;
PROV981;아르한겔스크;;;;;;;;;;;;;
PROV1;노보아르한겔스크;;;;;;;;;;;;;
PROV2;세인트디오니시우스;;;;;;;;;;;;;
PROV3;카실로프;;;;;;;;;;;;;
PROV4;파울스하버;;;;;;;;;;;;;
PROV5;어널래스카;;;;;;;;;;;;;
PROV107;리버사이드;;;;;;;;;;;;;
PROV108;그랜드정션;;;;;;;;;;;;;
PROV104;샌프란시스코;;;;;;;;;;;;;
PROV2146;워싱턴컬럼비아특구;;;;;;;;;;;;;
PROV2148;앨버커키;;;;;;;;;;;;;
PROV231;캠던;;;;;;;;;;;;;
UCA_2191;엘살바도르;;;;;;;;;;;;;
UCA_2193;온두라스;;;;;;;;;;;;;
CHI_2221;남부 강소;;;;;;;;;;;;;
NET_2235;리워드앤틸리스;;;;;;;;;;;;;
PEU_2308;아리카;;;;;;;;;;;;;
BOL_2309;안토파가스타;;;;;;;;;;;;;
ARG_2360;엔트레리오스;;;;;;;;;;;;;
PROV2367;솔로타스;;;;;;;;;;;;;
ARG_2374;카타마르카;;;;;;;;;;;;;
BRZ_2421;고이아니아;;;;;;;;;;;;;
AST_2454;피지;;;;;;;;;;;;;
BRZ_2461;산타카타리나;;;;;;;;;;;;;
SPA_2517;마리아나;;;;;;;;;;;;;
AST_2534;솔로몬;;;;;;;;;;;;;
AST_2535;멜라네시아;;;;;;;;;;;;;
AUS_2538;보이보디나;;;;;;;;;;;;;
TON_2540;통가;;;;;;;;;;;;;
USA_2543;사모아;;;;;;;;;;;;;
PROV2554;미시오네스;;;;;;;;;;;;;
HES_2560;헤센;;;;;;;;;;;;;
RUS_2587;콜라;;;;;;;;;;;;;
CHI_2678;골다드몽골;;;;;;;;;;;;;
PROV2834;아얀만;;;;;;;;;;;;;
PROV2836;캄차카해안;;;;;;;;;;;;;
PROV2837;오호츠크해;;;;;;;;;;;;;
PROV2838;사할린해안;;;;;;;;;;;;;
PROV2843;세토 내해;;;;;;;;;;;;;
PROV3126;미나미해안;;;;;;;;;;;;;
PROV19;밸리마운트;;;;;;;;;;;;;
PRU_544;메클렌부르크;;;;;;;;;;;;;
PRU_546;포메른;;;;;;;;;;;;;
PRU_553;안할트;;;;;;;;;;;;;
PRU_554;튀링겐;;;;;;;;;;;;;
SAX_558;작센;;;;;;;;;;;;;
PRU_570;팔츠;;;;;;;;;;;;;
PRU_575;서부 라인란트;;;;;;;;;;;;;
PRU_578;동부 라인란트;;;;;;;;;;;;;
BAV_595;팔츠;;;;;;;;;;;;;
BAV_599;오버바이에른;;;;;;;;;;;;;
SPA_610;캐롤라인;;;;;;;;;;;;;
AUS_652;바나트;;;;;;;;;;;;;
AUS_654;서부 트란실바니아;;;;;;;;;;;;;
AUS_657;동부 트란실바니아;;;;;;;;;;;;;
MOL_676;베사라비아;;;;;;;;;;;;;
PRU_684;오버슐레지엔;;;;;;;;;;;;;
AUS_702;갈리치아;;;;;;;;;;;;;
PROV704;노비송치;;;;;;;;;;;;;
RUS_706;마조프셰;;;;;;;;;;;;;
PROV711;시에들체;;;;;;;;;;;;;
RUS_715;신갈리치아;;;;;;;;;;;;;
PROV719;비아위스토크;;;;;;;;;;;;;
PROV748;그로세토;;;;;;;;;;;;;
FRA_801;타히티;;;;;;;;;;;;;
TUR_805;남부 마케도니아;;;;;;;;;;;;;
TUR_806;북부 마케도니아;;;;;;;;;;;;;
TUR_809;루멜리아;;;;;;;;;;;;;
TUR_823;동부 마케도니아;;;;;;;;;;;;;
PROV829;자킨토스;;;;;;;;;;;;;
TUR_876;앙카라;;;;;;;;;;;;;
TUR_880;카스타모누;;;;;;;;;;;;;
TUR_882;트라브존;;;;;;;;;;;;;
TUR_890;반;;;;;;;;;;;;;
TUR_893;디야르바키르;;;;;;;;;;;;;
TUR_894;아다나;;;;;;;;;;;;;
RUS_940;핀스크;;;;;;;;;;;;;
RUS_955;포돌리아;;;;;;;;;;;;;
RUS_968;트란스니스트리아;;;;;;;;;;;;;
RUS_978;하르키우;;;;;;;;;;;;;
PROV1082;하이선와이;;;;;;;;;;;;;
JAP_1086;사할린;;;;;;;;;;;;;
PROV1087;오도마리;;;;;;;;;;;;;
JAP_1088;에조;;;;;;;;;;;;;
AST_1097;누벨칼레도니;;;;;;;;;;;;;
PER_1116;마잔다란;;;;;;;;;;;;;
PER_1128;로레스탄;;;;;;;;;;;;;
PER_1132;후제스탄;;;;;;;;;;;;;
PER_1136;파르스;;;;;;;;;;;;;
PER_1140;케르만;;;;;;;;;;;;;
YEM_1178;사나;;;;;;;;;;;;;
AFG_1209;파슈투니스탄;;;;;;;;;;;;;
KOK_1210;바다흐샨;;;;;;;;;;;;;
AFG_1214;칸다하르;;;;;;;;;;;;;
PAN_1233;암리차르;;;;;;;;;;;;;
ENG_1243;분델칸드;;;;;;;;;;;;;
ENG_1244;아와드;;;;;;;;;;;;;
NEP_1326;서부 히말라야;;;;;;;;;;;;;
SIA_1352;파타니;;;;;;;;;;;;;
SIA_1355;산;;;;;;;;;;;;;
LUA_1356;라오스;;;;;;;;;;;;;
SIA_1358;이산;;;;;;;;;;;;;
PROV1360;샹아보울리;;;;;;;;;;;;;
DAI_1369;통킹;;;;;;;;;;;;;
DAI_1375;안남;;;;;;;;;;;;;
DAI_1380;코친차이나;;;;;;;;;;;;;
ENG_1384;남부 말라야;;;;;;;;;;;;;
ENG_1391;북부 말라야;;;;;;;;;;;;;
SIA_1392;아유타야;;;;;;;;;;;;;
BRU_1394;서부 보르네오;;;;;;;;;;;;;
BRU_1396;사바;;;;;;;;;;;;;
NET_1401;시악;;;;;;;;;;;;;
YEM_1412;아덴;;;;;;;;;;;;;
NET_1413;서부 자바;;;;;;;;;;;;;
NET_1418;동부 자바;;;;;;;;;;;;;
NET_1423;동부 보르네오;;;;;;;;;;;;;
NET_1426;남부 보르네오;;;;;;;;;;;;;
NET_1446;티모르;;;;;;;;;;;;;
NET_1449;술라웨시;;;;;;;;;;;;;
CHI_1465;동부 몽골;;;;;;;;;;;;;
CHI_1468;서부 몽골;;;;;;;;;;;;;
PROV1469;우량카이;;;;;;;;;;;;;
CHI_1470;남부 안휘;;;;;;;;;;;;;
CHI_1477;북부 안휘;;;;;;;;;;;;;
CHI_1479;봉천;;;;;;;;;;;;;
CHI_1482;복건;;;;;;;;;;;;;
CHI_1485;대만;;;;;;;;;;;;;
CHI_1490;감숙;;;;;;;;;;;;;
CHI_1493;동부 광동;;;;;;;;;;;;;
CHI_1496;구룡;;;;;;;;;;;;;
CHI_1499;해남;;;;;;;;;;;;;
CHI_1502;광서;;;;;;;;;;;;;
CHI_1505;귀주;;;;;;;;;;;;;
CHI_1508;동부 하남;;;;;;;;;;;;;
CHI_1510;서부 하남;;;;;;;;;;;;;
CHI_1519;서부 호북;;;;;;;;;;;;;
CHI_1522;동부 호북;;;;;;;;;;;;;
PROV1523;샹양;;;;;;;;;;;;;
CHI_1524;북부 호남;;;;;;;;;;;;;
CHI_1526;남부 호남;;;;;;;;;;;;;
CHI_1532;우브르몽골;;;;;;;;;;;;;
PROV1542;쉬저우;;;;;;;;;;;;;
CHI_1545;북부 강서;;;;;;;;;;;;;
CHI_1547;남부 강서;;;;;;;;;;;;;
CHI_1552;흑룡강;;;;;;;;;;;;;
CHI_1555;지린;;;;;;;;;;;;;
PROV1559;시안;;;;;;;;;;;;;
CHI_1559;섬서;;;;;;;;;;;;;
CHI_1563;서부 산동;;;;;;;;;;;;;
CHI_1565;동부 산동;;;;;;;;;;;;;
CHI_1572;산서;;;;;;;;;;;;;
CHI_1578;서부 사천;;;;;;;;;;;;;
CHI_1579;동부 사천;;;;;;;;;;;;;
CHI_1594;카슈가르;;;;;;;;;;;;;
CHI_1600;위륌치;;;;;;;;;;;;;
CHI_1601;운남;;;;;;;;;;;;;
CHI_1604;북부 절강;;;;;;;;;;;;;
CHI_1610;남부 절강;;;;;;;;;;;;;
PROV1612;바오딩;;;;;;;;;;;;;
CHI_1612;남부 직예;;;;;;;;;;;;;
PROV1616;베이징;;;;;;;;;;;;;
CHI_1616;북부 직예;;;;;;;;;;;;;
PROV1643;이시카리;;;;;;;;;;;;;
JAP_1649;간토;;;;;;;;;;;;;
JAP_1654;오가사와라;;;;;;;;;;;;;
JAP_1655;간사이;;;;;;;;;;;;;
JAP_1640;추고쿠;;;;;;;;;;;;;
JAP_1665;시고쿠;;;;;;;;;;;;;
JAP_1660;규슈;;;;;;;;;;;;;
JAP_1672;도호쿠;;;;;;;;;;;;;
JAP_1675;주부;;;;;;;;;;;;;
PROV1679;아마미;;;;;;;;;;;;;
MOR_1693;마라케시;;;;;;;;;;;;;
MOR_1694;아가디르;;;;;;;;;;;;;
ALD_1704;오랑;;;;;;;;;;;;;
ALD_1708;콘스탄틴;;;;;;;;;;;;;
PROV1709;보네;;;;;;;;;;;;;
ALD_1713;남부 중앙사하라;;;;;;;;;;;;;
TRI_1731;트리폴리타니아;;;;;;;;;;;;;
TRI_1735;키레나이카;;;;;;;;;;;;;
TRI_1740;페잔;;;;;;;;;;;;;
EGY_1745;카이로;;;;;;;;;;;;;
EGY_1751;알렉산드리아;;;;;;;;;;;;;
EGY_1753;카타라;;;;;;;;;;;;;
EGY_1755;시나이;;;;;;;;;;;;;
ENG_1844;수드;;;;;;;;;;;;;
ETH_1852;베겜데르;;;;;;;;;;;;;
ETH_1853;티그레;;;;;;;;;;;;;
ETH_1859;시와;;;;;;;;;;;;;
ETH_1862;기베;;;;;;;;;;;;;
ETH_1865;하라기;;;;;;;;;;;;;
PROV1860;하와사;;;;;;;;;;;;;
PROV1863;짐마;;;;;;;;;;;;;
PROV1864;시다모;;;;;;;;;;;;;
PROV1866;발리;;;;;;;;;;;;;
PROV1867;오가덴;;;;;;;;;;;;;
SOM_1868;남부 소말릴란드;;;;;;;;;;;;;
SOM_1872;북부 소말릴란드;;;;;;;;;;;;;
ASH_1909;황금해안;;;;;;;;;;;;;
FRA_1919;다호메이;;;;;;;;;;;;;
SOK_1934;비아프라;;;;;;;;;;;;;
SOK_1937;투카리;;;;;;;;;;;;;
SOK_1945;카노;;;;;;;;;;;;;
SPA_1955;적도기니;;;;;;;;;;;;;
ENG_1956;카메룬;;;;;;;;;;;;;
SOK_1963;아다마와;;;;;;;;;;;;;
FRA_1970;방가수;;;;;;;;;;;;;
BEL_1990;키부;;;;;;;;;;;;;
BEL_1996;동부 콩고;;;;;;;;;;;;;
BEL_2034;르완다-부룬디;;;;;;;;;;;;;
ENG_2036;잔지바르;;;;;;;;;;;;;
ENG_2044;탕카니카;;;;;;;;;;;;;
ENG_2048;잔지바르;;;;;;;;;;;;;
ENG_2067;니아살랜드;;;;;;;;;;;;;
ENG_2068;쇼나랜드;;;;;;;;;;;;;
ENG_2071;로즈위;;;;;;;;;;;;;
ENG_2074;베추아날란드;;;;;;;;;;;;;
ENG_2094;그리퀴어랜드웨스트;;;;;;;;;;;;;
PROV2124;마오레;;;;;;;;;;;;;
UCA_2191;엘살바도르;;;;;;;;;;;;;
UCA_2193;온두라스;;;;;;;;;;;;;
CHI_2221;남부 강소;;;;;;;;;;;;;
NET_2235;리워드앤틸리스;;;;;;;;;;;;;
PEU_2308;아리카;;;;;;;;;;;;;
BOL_2309;안토파가스타;;;;;;;;;;;;;
ARG_2360;엔트레리오스;;;;;;;;;;;;;
PROV2367;솔로타스;;;;;;;;;;;;;
ARG_2374;카타마르카;;;;;;;;;;;;;
BRZ_2421;고이아니아;;;;;;;;;;;;;
AST_2454;피지;;;;;;;;;;;;;
BRZ_2461;산타카타리나;;;;;;;;;;;;;
SPA_2517;마리아나;;;;;;;;;;;;;
AST_2534;솔로몬;;;;;;;;;;;;;
AST_2535;멜라네시아;;;;;;;;;;;;;
AUS_2538;보이보디나;;;;;;;;;;;;;
TON_2540;통가;;;;;;;;;;;;;
USA_2543;사모아;;;;;;;;;;;;;
PROV2554;미시오네스;;;;;;;;;;;;;
HES_2560;헤센;;;;;;;;;;;;;
RUS_2587;콜라;;;;;;;;;;;;;
CHI_2678;골다드몽골;;;;;;;;;;;;;
PROV2834;아얀만;;;;;;;;;;;;;
PROV2836;캄차카해안;;;;;;;;;;;;;
PROV2837;오호츠크해;;;;;;;;;;;;;
PROV2838;사할린해안;;;;;;;;;;;;;
PROV2843;세토내해;;;;;;;;;;;;;
PROV3126;미나미해안;;;;;;;;;;;;;
PROV79;포트밴쿠버;;;;;;;;;;;;;
PROV19;포트제임스;;;;;;;;;;;;;
PROV18;뉴칼레도니아;;;;;;;;;;;;;
PROV129;가이몬;;;;;;;;;;;;;
PROV128;휴스턴;;;;;;;;;;;;;
PROV158;델루스;;;;;;;;;;;;;
PROV638;프레쇼우;;;;;;;;;;;;;
AUS_626;주데텐란트;;;;;;;;;;;;;
PROV2630;토크;;;;;;;;;;;;;
PROV84;새크라멘토;;;;;;;;;;;;;
PROV86;트러키;;;;;;;;;;;;;
PROV98;시더시티;;;;;;;;;;;;;
PROV23;포트맥머리;;;;;;;;;;;;;
PROV22;보니빌;;;;;;;;;;;;;
PROV27;에드먼턴;;;;;;;;;;;;;
PROV31;블랙레이크;;;;;;;;;;;;;
PROV32;라롱지;;;;;;;;;;;;;
PROV40;도핀;;;;;;;;;;;;;
PROV9;포트멕겐지;;;;;;;;;;;;;
PROV2626;사카미;;;;;;;;;;;;;
PROV59;미스티스시니;;;;;;;;;;;;;
PROV2140;에르모시요;;;;;;;;;;;;;
PROV2137;노갈레스;;;;;;;;;;;;;
PROV2143;시우다드후아레스;;;;;;;;;;;;;
PROV2147;시우다드아쿠나;;;;;;;;;;;;;
PROV2171;콜롤로;;;;;;;;;;;;;
PROV103;푸에블로;;;;;;;;;;;;;
PROV109;애스펀;;;;;;;;;;;;;
PROV105;산타페;;;;;;;;;;;;;
PROV218;휠링;;;;;;;;;;;;;
PROV217;그린뱅크;;;;;;;;;;;;;
PROV2187;라메시아;;;;;;;;;;;;;
PROV2628;오코스;;;;;;;;;;;;;
PROV2627;쿠더스포츠;;;;;;;;;;;;;
PROV160;슈퍼리어;;;;;;;;;;;;;
PROV185;파이크빌;;;;;;;;;;;;;
PROV186;렉싱턴;;;;;;;;;;;;;
PROV196;개즈던;;;;;;;;;;;;;
PROV193;그린우드;;;;;;;;;;;;;
PROV168;올니;;;;;;;;;;;;;
PROV33;프린스앨버트;;;;;;;;;;;;;
PROV42;위니펙;;;;;;;;;;;;;
PROV36;피나와;;;;;;;;;;;;;
PROV60;리치먼즈;;;;;;;;;;;;;
PROV211;린치버그;;;;;;;;;;;;;
PROV2186;과테말라시티;;;;;;;;;;;;;
PROV14;빅토리아;;;;;;;;;;;;;
PROV3249;키리티마티;;;;;;;;;;;;;
PROV3250;사해;;;;;;;;;;;;;
PROV3251;우즈호;;;;;;;;;;;;;
PROV3252;니피싱호;;;;;;;;;;;;;
PROV3253;심코호;;;;;;;;;;;;;
PROV3254;위너바고호;;;;;;;;;;;;;
PROV3255;이베라호;;;;;;;;;;;;;
PROV3256;세인트진호;;;;;;;;;;;;;
PROV3257;마니쿠아호;;;;;;;;;;;;;
PROV3258;미스타니시호;;;;;;;;;;;;;
PROV3259;사카미호;;;;;;;;;;;;;
PROV3260;랍스틱호;;;;;;;;;;;;;
PROV3261;비앙빌호;;;;;;;;;;;;;
PROV3262;클리어워터호;;;;;;;;;;;;;
PROV3263;퀼리나랄루크호;;;;;;;;;;;;;
PROV3264;갓즈호;;;;;;;;;;;;;
PROV3265;울러스턴호;;;;;;;;;;;;;
PROV3266;크리호;;;;;;;;;;;;;
PROV3267;처킬호;;;;;;;;;;;;;
PROV3268;누엘틴호;;;;;;;;;;;;;
PROV3269;카스바호;;;;;;;;;;;;;
PROV3270;홀다이아호;;;;;;;;;;;;;
PROV3271;듀퐁호;;;;;;;;;;;;;
PROV3272;야스케드호;;;;;;;;;;;;;
PROV3273;배이커호;;;;;;;;;;;;;
PROV3274;슐츠호;;;;;;;;;;;;;
PROV3275;애버딘호;;;;;;;;;;;;;
PROV3276;클린턴-콜든호;;;;;;;;;;;;;
PROV3277;윌리스턴호;;;;;;;;;;;;;
PROV3278;오키초비호;;;;;;;;;;;;;
PROV3279;투즈호;;;;;;;;;;;;;
PROV3280;세반호;;;;;;;;;;;;;
PROV3281;이소칼라호;;;;;;;;;;;;;
PROV3282;밀흐호;;;;;;;;;;;;;
PROV3283;제네바호;;;;;;;;;;;;;
PROV3284;보덴호;;;;;;;;;;;;;
PROV906;수와이다;;;;;;;;;;;;;
