sioux_nation_title;다코타 부족연합;;;;;;;;;;;;;
sioux_nation_name;다코타 부족연합;;;;;;;;;;;;;
sioux_nation_desc;다코타족은 미국 정착민들과 군인들의 침략에게서 조상들의 땅을 지키려 합니다. 이들은 워싱턴과의 약속이 깨졌다는 사실에 분노하며, 서방의 식민화를 저지하기 위해 격렬하게 싸울 것입니다.;;;;;;;;;;;;;
sioux_nation_army;다코타 매파;;;;;;;;;;;;;
apache_title;아파치;;;;;;;;;;;;;
apache_name;아파치;;;;;;;;;;;;;
apache_desc;아파치족은 미국 정착민들과 군인들의 침략에게서 조상들의 땅을 지키려 합니다. 이들은 워싱턴과의 약속이 깨졌다는 사실에 분노하며, 서방의 식민화를 저지하기 위해 격렬하게 싸울 것입니다.;;;;;;;;;;;;;
apache_army;아파치 매파;;;;;;;;;;;;;
EVTNAME160001;태평천국의 난;;;;;;;;;;;;;
EVTDESC160001;천하를 뒤흔들 대반란이 일어났습니다! 자신이 예수 그리스도의 동생이라는 환영을 보았다고 주장하는 홍수전이 만주족이 지배하는 청에게서 반란을 일으켜 남중국에 태평천국을 세웠습니다.;;;;;;;;;;;;;;
EVTOPTA160001;박살내라!;;;;;;;;;;;;;;
EVTOPTB160001;멸만흥한;;;;;;;;;;;;;;
EVTNAME160502;반만주족 정서;;;;;;;;;;;;;;
EVTDESC160502;성상, 불만이 고조되는 가운데 심지어는 우리 만주족 왕조를 향해 적대감을 표출하는 이들도 있음을 관료들이 감지했습니다. 도시와 항구들에 있는 수치스런 양이 악마들이 이러한 정서를 격앙시킬 것입니다. 어떤 행동을 취하는 게 좋을까요?;;;;;;;;;;;;;;
EVTOPTA160502;군사력을 과시하라.;;;;;;;;;;;;;;
EVTOPTB160502;말 같지도 않은 소리로 내 시간을 뺏지 마라!;;;;;;;;;;;;;;
EVTNAME90902;중국의 붕괴;;;;;;;;;;;;;;
EVTDESC90902;중국이 분열했습니다;;;;;;;;;;;;;;
EVTOPTA90902;해방이다!;;;;;;;;;;;;;;
EVTNAME90040;세포이 반란;;;;;;;;;;;;;;
EVTDESC90040;인도인들이 반란을 일으켰습니다!;;;;;;;;;;;;;;
EVTOPTA90040;문제가 생겼군;.;;;;;;;;;;;;;
CRISIS_DESCRIPTION_LIBERATION;$COUNTRY$의 해방을 둘러싼 분쟁입니다.;;;;;;;;;;;;;
CRISIS_DESCRIPTION_RECLAIM;$COUNTRY$의 영토 반환을 둘러싼 분쟁입니다.;;;;;;;;;;;;;
CRISIS_ALREADY_TAKEN_SIDE;이미 한 세력에 합류했습니다.;;;;;;;;;;;;;
CRISIS_WAITING_ON_BACKER;후원국 물색 중;;;;;;;;;;;;;
MUST_BE_CRISIS_SIDE_LEADER;분쟁에서 한 세력의 주도국이어야 합니다.;;;;;;;;;;;;;
CRISIS_ALREADY_TAKEN_SIDE;이미 한 세력에 합류했습니다.;;;;;;;;;;;;;
CRISIS_OFFERTITLE;거래 제안;;;;;;;;;;;;;
CRISIS_OFFER_OFFER;$ACTOR$이 [SUB_A7]Y$WARGOAL$[SUB_A7]W 전쟁명분을 대가로 분쟁 참여를 제안했습니다.;;;;;;;;;;;;;
CRISIS_OFFER_WE_ACCEPT_SETUP;우리나라가 분쟁 참여 제안을 수락했을 때;;;;;;;;;;;;;
CRISIS_OFFER_WE_ACCEPT_HEADER;외무부 장관 보고서;;;;;;;;;;;;;
CRISIS_OFFER_WE_ACCEPT_1;$MONARCHTITLE$;;;;;;;;;;;;;
CRISIS_OFFER_WE_ACCEPT_2;$ACTOR$의 솔깃한 분쟁 참여 제안을 수락했습니다.;;;;;;;;;;;;;
CRISIS_OFFER_WE_ACCEPT_3;제안: $WARGOAL$;;;;;;;;;;;;;
CRISIS_OFFER_WE_ACCEPT_4;*;;;;;;;;;;;;;
CRISIS_OFFER_WE_ACCEPT_5;*;;;;;;;;;;;;;
CRISIS_OFFER_WE_ACCEPT_6;*;;;;;;;;;;;;;
CRISIS_OFFER_WE_ACCEPT_BTN1;확인;;;;;;;;;;;;;
CRISIS_OFFER_WE_ACCEPT_BTN2;확인;;;;;;;;;;;;;
CRISIS_OFFER_WE_ACCEPT_BTN3;참조;;;;;;;;;;;;;
CRISIS_OFFER_WE_ACCEPT_LOG;우리나라가 분쟁 참여 제안을 수락했습니다.;;;;;;;;;;;;;
CRISIS_OFFER_THEY_ACCEPT_SETUP;한 국가가 우리나라의 분쟁 참여 제안을 수락했을 때;;;;;;;;;;;;;
CRISIS_OFFER_THEY_ACCEPT_HEADER;외무부 장관 보고서;;;;;;;;;;;;;
CRISIS_OFFER_THEY_ACCEPT_1;$MONARCHTITLE$;;;;;;;;;;;;;
CRISIS_OFFER_THEY_ACCEPT_2;$RECIPIENT$이 우리나라의 솔깃한 분쟁 참여 제안을 수락했습니다.;;;;;;;;;;;;;
CRISIS_OFFER_THEY_ACCEPT_3;제안: $WARGOAL$;;;;;;;;;;;;;
CRISIS_OFFER_THEY_ACCEPT_4;*;;;;;;;;;;;;;
CRISIS_OFFER_THEY_ACCEPT_5;*;;;;;;;;;;;;;
CRISIS_OFFER_THEY_ACCEPT_6;*;;;;;;;;;;;;;
CRISIS_OFFER_THEY_ACCEPT_BTN1;확인;;;;;;;;;;;;;
CRISIS_OFFER_THEY_ACCEPT_BTN2;확인;;;;;;;;;;;;;
CRISIS_OFFER_THEY_ACCEPT_BTN3;참조;;;;;;;;;;;;;
CRISIS_OFFER_THEY_ACCEPT_LOG;$RECIPIENT$이 우리나라의 분쟁 참여 제안을 수락했습니다.;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_ACCEPT_SETUP;한 국가가 분쟁 참여 제안을 수락했을 때;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_ACCEPT_HEADER;외무 장관 보고서;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_ACCEPT_1;$MONARCHTITLE$;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_ACCEPT_2;$RECIPIENT$이;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_ACCEPT_3;$ACTOR$의;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_ACCEPT_4;세력 합류 제안을;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_ACCEPT_5;수락했다고 합니다.;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_ACCEPT_6;*;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_ACCEPT_BTN1;확인;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_ACCEPT_BTN2;확인;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_ACCEPT_BTN3;참조;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_ACCEPT_LOG;$RECIPIENT$이 분쟁 참여 제안을 수락했습니다.;;;;;;;;;;;;;
CRISIS_OFFER_WE_DECLINE_SETUP;우리나라가 분쟁 참여 제안을 거부했을 때;;;;;;;;;;;;;
CRISIS_OFFER_WE_DECLINE_HEADER;외무부 장관 보고서;;;;;;;;;;;;;
CRISIS_OFFER_WE_DECLINE_1;$MONARCHTITLE$;;;;;;;;;;;;;
CRISIS_OFFER_WE_DECLINE_2;$ACTOR$의 분쟁 참여 제안을 거부했습니다.;;;;;;;;;;;;;
CRISIS_OFFER_WE_DECLINE_3;*;;;;;;;;;;;;;
CRISIS_OFFER_WE_DECLINE_4;*;;;;;;;;;;;;;
CRISIS_OFFER_WE_DECLINE_5;*;;;;;;;;;;;;;
CRISIS_OFFER_WE_DECLINE_6;*;;;;;;;;;;;;;
CRISIS_OFFER_WE_DECLINE_BTN1;확인;;;;;;;;;;;;;
CRISIS_OFFER_WE_DECLINE_BTN2;확인;;;;;;;;;;;;;
CRISIS_OFFER_WE_DECLINE_BTN3;참조;;;;;;;;;;;;;
CRISIS_OFFER_WE_DECLINE_LOG;우리나라가 분쟁 참여 제안을 거부했습니다.;;;;;;;;;;;;;
CRISIS_OFFER_THEY_DECLINE_SETUP;한 국가가 우리나라의 분쟁 참여 제안을 거부했을 때;;;;;;;;;;;;;
CRISIS_OFFER_THEY_DECLINE_HEADER;외무부 장관 보고서;;;;;;;;;;;;;
CRISIS_OFFER_THEY_DECLINE_1;$MONARCHTITLE$;;;;;;;;;;;;;
CRISIS_OFFER_THEY_DECLINE_2;괘씸하게도 $RECIPIENT$이 우리의 솔깃한 분쟁 참여 제안을 거부했습니다.;;;;;;;;;;;;;
CRISIS_OFFER_THEY_DECLINE_3;*;;;;;;;;;;;;;
CRISIS_OFFER_THEY_DECLINE_4;*;;;;;;;;;;;;;
CRISIS_OFFER_THEY_DECLINE_5;*;;;;;;;;;;;;;
CRISIS_OFFER_THEY_DECLINE_6;*;;;;;;;;;;;;;
CRISIS_OFFER_THEY_DECLINE_BTN1;확인;;;;;;;;;;;;;
CRISIS_OFFER_THEY_DECLINE_BTN2;확인;;;;;;;;;;;;;
CRISIS_OFFER_THEY_DECLINE_BTN3;참조;;;;;;;;;;;;;
CRISIS_OFFER_THEY_DECLINE_LOG;$RECIPIENT$이 우리나라의 분쟁 참여 제안을 거부했습니다.;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_DECLINE_SETUP;한 국가가 분쟁 참여 제안을 거부했을 때;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_DECLINE_HEADER;외무부 장관 보고서;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_DECLINE_1;$MONARCHTITLE$;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_DECLINE_2;계산하지 못했던 일이 일어났습니다.;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_DECLINE_3;$RECIPIENT$이;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_DECLINE_4;$ACTOR$의 분쟁 참여 제안을;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_DECLINE_5;거부했다고 합니다.;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_DECLINE_6;*;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_DECLINE_BTN1;확인;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_DECLINE_BTN2;확인;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_DECLINE_BTN3;참조;;;;;;;;;;;;;
CRISIS_OFFER_OTHER_DECLINE_LOG;$RECIPIENT$이 분쟁 참여 제안을 거부했습니다.;;;;;;;;;;;;;
BACK_CRISISTITLE;분쟁 후원;;;;;;;;;;;;;
BACK_CRISIS_OFFER;$ACTOR$이 분쟁 후원을 요청합니다.;;;;;;;;;;;;;
BACK_CRISIS_WE_ACCEPT_SETUP;우리나라가 세력 합류 요청을 수락했을 때;;;;;;;;;;;;;
BACK_CRISIS_WE_ACCEPT_HEADER;외무부 장관 보고서;;;;;;;;;;;;;
BACK_CRISIS_WE_ACCEPT_1;$MONARCHTITLE$;;;;;;;;;;;;;
BACK_CRISIS_WE_ACCEPT_2;$ACTOR$ 세력의 합류 요청을 수락했습니다.;;;;;;;;;;;;;
BACK_CRISIS_WE_ACCEPT_3;*;;;;;;;;;;;;;
BACK_CRISIS_WE_ACCEPT_4;*;;;;;;;;;;;;;
BACK_CRISIS_WE_ACCEPT_5;*;;;;;;;;;;;;;
BACK_CRISIS_WE_ACCEPT_6;*;;;;;;;;;;;;;
BACK_CRISIS_WE_ACCEPT_BTN1;확인;;;;;;;;;;;;;
BACK_CRISIS_WE_ACCEPT_BTN2;확인;;;;;;;;;;;;;
BACK_CRISIS_WE_ACCEPT_BTN3;참조;;;;;;;;;;;;;
BACK_CRISIS_WE_ACCEPT_LOG;우리나라가 $ACTOR$ 세력의 합류 요청을 수락했습니다.;;;;;;;;;;;;;
BACK_CRISIS_THEY_ACCEPT_SETUP;한 국가가 분쟁에서 우리 세력의 합류 요청을 수락했을 때;;;;;;;;;;;;;
BACK_CRISIS_THEY_ACCEPT_HEADER;외무부 장관 보고서;;;;;;;;;;;;;
BACK_CRISIS_THEY_ACCEPT_1;$MONARCHTITLE$;;;;;;;;;;;;;
BACK_CRISIS_THEY_ACCEPT_2;$RECIPIENT$이 우리 세력의 합류 요청을 수락했습니다.;;;;;;;;;;;;;
BACK_CRISIS_THEY_ACCEPT_3;*;;;;;;;;;;;;;
BACK_CRISIS_THEY_ACCEPT_4;*;;;;;;;;;;;;;
BACK_CRISIS_THEY_ACCEPT_5;*;;;;;;;;;;;;;
BACK_CRISIS_THEY_ACCEPT_6;*;;;;;;;;;;;;;
BACK_CRISIS_THEY_ACCEPT_BTN1;확인;;;;;;;;;;;;;
BACK_CRISIS_THEY_ACCEPT_BTN2;확인;;;;;;;;;;;;;
BACK_CRISIS_THEY_ACCEPT_BTN3;참조;;;;;;;;;;;;;
BACK_CRISIS_THEY_ACCEPT_LOG;$RECIPIENT$이 분쟁에서 우리 세력의 합류 요청을 수락했습니다.;;;;;;;;;;;;;
BACK_CRISIS_OTHER_ACCEPT_SETUP;한 국가가 분쟁에서 상대 세력의 합류 요청을 수락했을 때;;;;;;;;;;;;;
BACK_CRISIS_OTHER_ACCEPT_HEADER;외무부 장관 보고서;;;;;;;;;;;;;
BACK_CRISIS_OTHER_ACCEPT_1;$MONARCHTITLE$;;;;;;;;;;;;;
BACK_CRISIS_OTHER_ACCEPT_2;문제가 생겼습니다.;;;;;;;;;;;;;
BACK_CRISIS_OTHER_ACCEPT_3;$RECIPIENT$이;;;;;;;;;;;;;
BACK_CRISIS_OTHER_ACCEPT_4;$ACTOR$ 세력의 합류 요청을 수락했습니다.;;;;;;;;;;;;;
BACK_CRISIS_OTHER_ACCEPT_5;*;;;;;;;;;;;;;
BACK_CRISIS_OTHER_ACCEPT_6;*;;;;;;;;;;;;;
BACK_CRISIS_OTHER_ACCEPT_BTN1;확인;;;;;;;;;;;;;
BACK_CRISIS_OTHER_ACCEPT_BTN2;확인;;;;;;;;;;;;;
BACK_CRISIS_OTHER_ACCEPT_BTN3;참조;;;;;;;;;;;;;
BACK_CRISIS_OTHER_ACCEPT_LOG;$RECIPIENT$이 분쟁에서 $ACTOR$ 세력의 합류 요청을 수락했습니다.;;;;;;;;;;;;;
BACK_CRISIS_WE_DECLINE_SETUP;우리나라가 세력 합류 요청을 거부했을 때;;;;;;;;;;;;;
BACK_CRISIS_WE_DECLINE_HEADER;외무부 장관 보고서;;;;;;;;;;;;;
BACK_CRISIS_WE_DECLINE_1;$MONARCHTITLE$;;;;;;;;;;;;;
BACK_CRISIS_WE_DECLINE_2;$ACTOR$ 세력의 합류 요청을 거부했습니다.;;;;;;;;;;;;;
BACK_CRISIS_WE_DECLINE_3;*;;;;;;;;;;;;;
BACK_CRISIS_WE_DECLINE_4;*;;;;;;;;;;;;;
BACK_CRISIS_WE_DECLINE_5;*;;;;;;;;;;;;;
BACK_CRISIS_WE_DECLINE_6;*;;;;;;;;;;;;;
BACK_CRISIS_WE_DECLINE_BTN1;확인;;;;;;;;;;;;;
BACK_CRISIS_WE_DECLINE_BTN2;확인;;;;;;;;;;;;;
BACK_CRISIS_WE_DECLINE_BTN3;참조;;;;;;;;;;;;;
BACK_CRISIS_WE_DECLINE_LOG;우리나라가 $ACTOR$ 세력의 합류 요청을 거부했습니다.;;;;;;;;;;;;;
BACK_CRISIS_THEY_DECLINE_SETUP;한 국가가 분쟁에서 우리 세력의 합류 요청을 거부했을 때;;;;;;;;;;;;;
BACK_CRISIS_THEY_DECLINE_HEADER;외무부 장관 보고서;;;;;;;;;;;;;
BACK_CRISIS_THEY_DECLINE_1;$MONARCHTITLE$;;;;;;;;;;;;;
BACK_CRISIS_THEY_DECLINE_2;$RECIPIENT$이 우리 세력의 합류 요청을 거부했습니다.;;;;;;;;;;;;;
BACK_CRISIS_THEY_DECLINE_3;*;;;;;;;;;;;;;
BACK_CRISIS_THEY_DECLINE_4;*;;;;;;;;;;;;;
BACK_CRISIS_THEY_DECLINE_5;*;;;;;;;;;;;;;
BACK_CRISIS_THEY_DECLINE_6;*;;;;;;;;;;;;;
BACK_CRISIS_THEY_DECLINE_BTN1;확인;;;;;;;;;;;;;
BACK_CRISIS_THEY_DECLINE_BTN2;확인;;;;;;;;;;;;;
BACK_CRISIS_THEY_DECLINE_BTN3;참조;;;;;;;;;;;;;
BACK_CRISIS_THEY_DECLINE_LOG;$RECIPIENT$이 분쟁에서 우리 세력의 합류 요청을 거부했습니다;;;;;;;;;;;;;
BACK_CRISIS_OTHER_DECLINE_SETUP;한 국가가 분쟁에서 상대 세력의 합류 요청을 거부했을 때;;;;;;;;;;;;;
BACK_CRISIS_OTHER_DECLINE_HEADER;외무부 장관 보고서;;;;;;;;;;;;;
BACK_CRISIS_OTHER_DECLINE_1;$MONARCHTITLE$;;;;;;;;;;;;;
BACK_CRISIS_OTHER_DECLINE_2;상황이 아주 나쁘지만은 않은 것 같습니다.;;;;;;;;;;;;;
BACK_CRISIS_OTHER_DECLINE_3;$RECIPIENT$이;;;;;;;;;;;;;
BACK_CRISIS_OTHER_DECLINE_4;$ACTOR$ 세력의 합류 요청을 거부했습니다.;;;;;;;;;;;;;
BACK_CRISIS_OTHER_DECLINE_5;*;;;;;;;;;;;;;
BACK_CRISIS_OTHER_DECLINE_6;*;;;;;;;;;;;;;
BACK_CRISIS_OTHER_DECLINE_BTN1;확인;;;;;;;;;;;;;
BACK_CRISIS_OTHER_DECLINE_BTN2;확인;;;;;;;;;;;;;
BACK_CRISIS_OTHER_DECLINE_BTN3;참조;;;;;;;;;;;;;
BACK_CRISIS_OTHER_DECLINE_LOG;$RECIPIENT$이 분쟁에서 $ACTOR$ 세력의 합류 요청을 거부했습니다.;;;;;;;;;;;;;
CRISIS_PROGRESS_DESC;해당 막대가 최대치에 도달하면 철의 대화를 시작합니다.;;;;;;;;;;;;;
CRISIS_WAITING_DESC;하나 이상의 강대국이 후원해야 합니다.;;;;;;;;;;;;;
EFFECT_CRISIS_INTEREST; [SUB_A7]Y$COUNTRY$[SUB_A7]W이 분쟁에 관심을 표명합니다.\n;;;;;;;;;;;;;
EVTNAME20000;국제 분쟁 조짐!;;;;;;;;;;;;;;
EVTDESC20000;강대국으로서 입장을 명확히 밝혀야 합니다.;;;;;;;;;;;;;;
EVTOPTA20000;분쟁에 관심이 있다.;;;;;;;;;;;;;;
EVTOPTB20000;관계없는 일이다.;;;;;;;;;;;;;;
CRISIS_BACK_DOWN;중재안 제안;;;;;;;;;;;;;
CRISISOFFERDESC;$COUNTRY$이 우리에게 유리하게 해결할 것을 제안합니다. 중재안:;;;;;;;;;;;;;
CRISISDEMANDDESC;$COUNTRY$이 자신들에게 유리하게 해결할 것을 요구합니다. 중재안:;;;;;;;;;;;;;
crisis_free_peoples;인민 해방;;;;;;;;;;;;;
crisis_free_peoples_short;$THIRD$ $STATE$ 인수;;;;;;;;;;;;;
crisis_free_peoples_setup;$RECIPIENT$이 점유한 $STATE$ 지방을 $THIRD$에게 반환합니다.;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_ACCEPT_SETUP;우리나라가 다른 국가의 분쟁 중재안을 수락했을 때;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_ACCEPT_HEADER;$MESSENGER$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_ACCEPT_1;$ACTOR$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_ACCEPT_2;관대함을 베풀어;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_ACCEPT_3;$ACTOR$의 분쟁 중재안을;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_ACCEPT_4;수락했습니다.;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_ACCEPT_5;중재안: $TERMS$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_ACCEPT_6;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_ACCEPT_LOG;우리나라가 $ACTOR$의 분쟁 중재안을 수락했습니다.;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_ACCEPT_BTN1;좋아!;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_ACCEPT_BTN2;좋아!;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_ACCEPT_BTN3;참조;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_ACCEPT_MAP;평화!;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_ACCEPT_SETUP;한 국가가 우리나라의 분쟁 중재안을 수락했을 때;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_ACCEPT_HEADER;$MESSENGER$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_ACCEPT_1;$RECIPIENT$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_ACCEPT_2;$RECIPIENT$이;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_ACCEPT_3;우리나라의 분쟁 중재안을 수락했습니다.;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_ACCEPT_4;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_ACCEPT_5;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_ACCEPT_6;중재안: $TERMS$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_ACCEPT_LOG;$RECIPIENT$이 우리나라의 분쟁 중재안을 수락했습니다.;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_ACCEPT_BTN1;좋아!;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_ACCEPT_BTN2;좋아!;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_ACCEPT_BTN3;참조;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_ACCEPT_MAP;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_ACCEPT_SETUP;한 국가가 다른 국가의 분쟁 중재안을 수락했을 때;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_ACCEPT_HEADER;$MESSENGER$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_ACCEPT_1;$RECIPIENT$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_ACCEPT_2;$RECIPIENT$이;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_ACCEPT_3;$ACTOR$의 분쟁 중재안을;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_ACCEPT_4;수락했습니다.;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_ACCEPT_5;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_ACCEPT_6;중재안: $TERMS$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_ACCEPT_LOG;$RECIPIENT$이 $ACTOR$의 분쟁 중재안을 수락했습니다.;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_ACCEPT_BTN1;좋아!;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_ACCEPT_BTN2;좋아!;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_ACCEPT_BTN3;참조;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_ACCEPT_MAP;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_DECLINE_SETUP;우리나라가 다른 국가의 분쟁 중재안을 거부했을 때;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_DECLINE_HEADER;$MESSENGER$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_DECLINE_1;$ACTOR$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_DECLINE_2;$ACTOR$의 무례한;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_DECLINE_3;분쟁 중재안을;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_DECLINE_4;거부했습니다.;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_DECLINE_5;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_DECLINE_6;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_DECLINE_LOG;우리나라가 $ACTOR$의 분쟁 중재안을 거부했습니다.;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_DECLINE_BTN1;좋아!;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_DECLINE_BTN2;좋아!;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_DECLINE_BTN3;참조;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_DECLINE_MAP;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_DECLINE_SETUP;한 국가가 우리나라의 분쟁 중재안을 거부했을 때;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_DECLINE_HEADER;$MESSENGER$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_DECLINE_1;$RECIPIENT$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_DECLINE_2;$RECIPIENT$이;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_DECLINE_3;우리나라의 분쟁 중재안을 거부했습니다.;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_DECLINE_4;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_DECLINE_5;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_DECLINE_6;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_DECLINE_LOG;$RECIPIENT$이 우리나라의 분쟁 중재안을 거부했습니다.;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_DECLINE_BTN1;좋아!;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_DECLINE_BTN2;좋아!;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_DECLINE_BTN3;참조;;;;;;;;;;;;;
CRISIS_BACK_DOWN_THEY_DECLINE_MAP;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_DECLINE_SETUP;한 국가가 다른 국가의 분쟁 중재안을 거부했을 때;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_DECLINE_HEADER;$MESSENGER$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_DECLINE_1;$RECIPIENT$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_DECLINE_2;$RECIPIENT$이;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_DECLINE_3;$ACTOR$의 분쟁 중재안을;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_DECLINE_4;거부했습니다;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_DECLINE_5;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_DECLINE_6;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_DECLINE_LOG;$RECIPIENT$이 $ACTOR$의 분쟁 중재안을 거부했습니다.;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_DECLINE_BTN1;좋아!;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_DECLINE_BTN2;좋아!;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_DECLINE_BTN3;참조;;;;;;;;;;;;;
CRISIS_BACK_DOWN_OTHER_DECLINE_MAP;*;;;;;;;;;;;;;
CRISIS_BACK_DOWN_DI;분쟁 중재안 제안;;;;;;;;;;;;;
CRISIS_OFFER_DI;분쟁 참여 권유;;;;;;;;;;;;;
CRISIS_BACK_DOWNTITLE;분쟁;;;;;;;;;;;;;
OFFER_CRISIS_PEACE;양보안 제안;;;;;;;;;;;;;
DEMAND_CRISIS_PEACE;양보안 요구;;;;;;;;;;;;;
COLONIAL_POINTS;식민력;;;;;;;;;;;;;
COLONIAL_POINTS_TECH;식민력 점수;;;;;;;;;;;;;
CRISIS_TITLE_COUNTRY;$COUNTRY$ 분쟁;;;;;;;;;;;;;
CRISIS_DESCRIPTION_INFLUENCE;$COUNTRY$의 통제권을 둘러싼 분쟁입니다.;;;;;;;;;;;;;
NAVAL_SORT_LABEL;정렬:;;;;;;;;;;;;;
