##### GCF #####;	
LOR_bourgeois_dictatorship;로트링겐 공화국;;;;;;;;;;;;x;
LOR_fascist_dictatorship;로트링겐 자유국;;;;;;;;;;;;x;
LOR_colonial_company;로트링겐;;;;;;;;;;;;x;
LOR_dominion;로트링겐;;;;;;;;;;;;x;
LOR_ADJ;로트링겐령;;;;;;;;;;;;x;
##### MCD #####;	
;;;;;;;;;;;;x;
MCD_absolute_monarchy;마케도니아 왕국;;;;;;;;;;;;x;
MCD_prussian_constitutionalism;마케도니아 왕국;;;;;;;;;;;;x;
MCD_hms_government;마케도니아 왕국;;;;;;;;;;;;x;
MCD_democracy;마케도니아;;;;;;;;;;;;x;
MCD_proletarian_dictatorship;마케도니아 사회주의 공화국;;;;;;;;;;;;x;
MCD_presidential_dictatorship;마케도니아 공화국;;;;;;;;;;;;x;
MCD_bourgeois_dictatorship;마케도니아 공화국;;;;;;;;;;;;x;
MCD_fascist_dictatorship;마케도니아 공화국;;;;;;;;;;;;x;
MCD_colonial_company;마케도니아;;;;;;;;;;;;x;
MCD_dominion;마케도니아;;;;;;;;;;;;x;
MCD_ADJ;마케도니아령;;;;;;;;;;;;x;
##### MLT #####;	
;;;;;;;;;;;;x;
MLT_absolute_monarchy;몰타 자유국;;;;;;;;;;;;x;
MLT_prussian_constitutionalism;몰타 자유국;;;;;;;;;;;;x;
MLT_hms_government;몰타 자유국;;;;;;;;;;;;x;
MLT_democracy;몰타;;;;;;;;;;;;x;
MLT_proletarian_dictatorship;몰타 코뮌;;;;;;;;;;;;x;
MLT_presidential_dictatorship;몰타 공화국;;;;;;;;;;;;x;
MLT_bourgeois_dictatorship;몰타 공화국;;;;;;;;;;;;x;
MLT_fascist_dictatorship;몰타 자유국;;;;;;;;;;;;x;
MLT_colonial_company;몰타;;;;;;;;;;;;x;
MLT_dominion;몰타;;;;;;;;;;;;x;
MLT_ADJ;몰타령;;;;;;;;;;;;x;
##### RMG #####;	
;;;;;;;;;;;;x;
RMG_absolute_monarchy;로마냐 자유국;;;;;;;;;;;;x;
RMG_prussian_constitutionalism;로마냐 자유국;;;;;;;;;;;;x;
RMG_hms_government;로마냐 자유국;;;;;;;;;;;;x;
RMG_democracy;로마냐;;;;;;;;;;;;x;
RMG_proletarian_dictatorship;로마냐 사회주의 공화국;;;;;;;;;;;;x;
RMG_presidential_dictatorship;로마냐 공화국;;;;;;;;;;;;x;
RMG_bourgeois_dictatorship;로마냐 공화국;;;;;;;;;;;;x;
RMG_fascist_dictatorship;로마냐 국가사회주의 공화국;;;;;;;;;;;;x;
RMG_colonial_company;로마냐-에밀리아;;;;;;;;;;;;x;
RMG_dominion;로마냐-에밀리아;;;;;;;;;;;;x;
RMG_ADJ;로마냐령;;;;;;;;;;;;x;
##### SPC #####;	
;;;;;;;;;;;;x;
SPC_absolute_monarchy;에스파냐 제국;;;;;;;;;;;;x;
SPC_prussian_constitutionalism;에스파냐 제국;;;;;;;;;;;;x;
SPC_hms_government;에스파냐 제국;;;;;;;;;;;;x;
SPC_democracy;에스파냐;;;;;;;;;;;;x;
SPC_proletarian_dictatorship;에스파냐 인민공화국;;;;;;;;;;;;x;
SPC_presidential_dictatorship;에스파냐 연방;;;;;;;;;;;;x;
SPC_bourgeois_dictatorship;에스파냐 연방;;;;;;;;;;;;x;
SPC_fascist_dictatorship;에스파냐국;;;;;;;;;;;;x;
SPC_colonial_company;에스파냐;;;;;;;;;;;;x;
SPC_dominion;에스파냐;;;;;;;;;;;;x;
SPC_ADJ;에스파냐령;;;;;;;;;;;;x;
##### SRD #####;	
;;;;;;;;;;;;x;
SRD_absolute_monarchy;사르데냐 왕국;;;;;;;;;;;;x;
SRD_prussian_constitutionalism;사르데냐 왕국;;;;;;;;;;;;x;
SRD_hms_government;사르데냐 왕국;;;;;;;;;;;;x;
SRD_democracy;사르데냐;;;;;;;;;;;;x;
SRD_proletarian_dictatorship;사르데냐 사회주의 공화국;;;;;;;;;;;;x;
SRD_presidential_dictatorship;사르데냐 공화국;;;;;;;;;;;;x;
SRD_bourgeois_dictatorship;사르데냐 자유국;;;;;;;;;;;;x;
SRD_fascist_dictatorship;사르데냐 자유국;;;;;;;;;;;;x;
SRD_colonial_company;사르데냐;;;;;;;;;;;;x;
SRD_dominion;사르데냐;;;;;;;;;;;;x;
SRD_ADJ;사르데냐령;;;;;;;;;;;;x;
##### SVY #####;	
;;;;;;;;;;;;x;
SVY_absolute_monarchy;피에몬테 왕국;;;;;;;;;;;;x;
SVY_prussian_constitutionalism;피에몬테 왕국;;;;;;;;;;;;x;
SVY_hms_government;사보이아-피에몬테 왕국;;;;;;;;;;;;x;
SVY_democracy;피에몬테;;;;;;;;;;;;x;
SVY_proletarian_dictatorship;피에몬테 사회주의 공화국;;;;;;;;;;;;x;
SVY_presidential_dictatorship;피에몬테 공화국;;;;;;;;;;;;x;
SVY_bourgeois_dictatorship;피에몬테 공화국;;;;;;;;;;;;x;
SVY_fascist_dictatorship;피에몬테국;;;;;;;;;;;;x;
SVY_colonial_company;피에몬테;;;;;;;;;;;;x;
SVY_dominion;피에몬테;;;;;;;;;;;;x;
SVY_ADJ;피에몬테령;;;;;;;;;;;;x;
##### SWH #####;	
;;;;;;;;;;;;x;
SWH_absolute_monarchy;슐레스비히-홀슈타인 공국;;;;;;;;;;;;x;
SWH_prussian_constitutionalism;슐레스비히-홀슈타인 공국;;;;;;;;;;;;x;
SWH_hms_government;슐레스비히-홀슈타인 공국;;;;;;;;;;;;x;
SWH_democracy;슐레스비히-홀슈타인;;;;;;;;;;;;x;
SWH_proletarian_dictatorship;슐레스비히-홀슈타인 사회주의 공화국;;;;;;;;;;;;x;
SWH_presidential_dictatorship;슐레스비히-홀슈타인 연방;;;;;;;;;;;;x;
SWH_bourgeois_dictatorship;슐레스비히-홀슈타인 연방;;;;;;;;;;;;x;
SWH_fascist_dictatorship;슐레스비히-홀슈타인 자유국;;;;;;;;;;;;x;
SWH_colonial_company;슐레스비히-홀슈타인;;;;;;;;;;;;x;
SWH_dominion;슐레스비히-홀슈타인;;;;;;;;;;;;x;
SWH_ADJ;슐레스비히-홀슈타인령;;;;;;;;;;;;x;
##### WHA #####;	
;;;;;;;;;;;;x;
WHA_absolute_monarchy;웨일즈 왕국;;;;;;;;;;;;x;
WHA_prussian_constitutionalism;웨일즈 왕국;;;;;;;;;;;;x;
WHA_hms_government;웨일즈 왕국;;;;;;;;;;;;x;
WHA_democracy;웨일즈;;;;;;;;;;;;x;
WHA_proletarian_dictatorship;웨일즈 노동자공화국;;;;;;;;;;;;x;
WHA_presidential_dictatorship;웨일즈국;;;;;;;;;;;;x;
WHA_bourgeois_dictatorship;웨일즈 공화국;;;;;;;;;;;;x;
WHA_fascist_dictatorship;자유 웨일즈;;;;;;;;;;;;x;
WHA_colonial_company;웨일즈;;;;;;;;;;;;x;
WHA_dominion;웨일즈;;;;;;;;;;;;x;
WHA_ADJ;웨일즈령;;;;;;;;;;;;x;
##### DNB #####;	
;;;;;;;;;;;;x;
DNB_absolute_monarchy;대오스트리아 합중국;;;;;;;;;;;;x;
DNB_prussian_constitutionalism;도나우 합중국;;;;;;;;;;;;x;
DNB_hms_government;도나우 합중국;;;;;;;;;;;;x;
DNB_democracy;도나우;;;;;;;;;;;;x;
DNB_proletarian_dictatorship;도나우 소비에트 사회주의 공화국 연방;;;;;;;;;;;;x;
DNB_presidential_dictatorship;도나우 공화국;;;;;;;;;;;;x;
DNB_bourgeois_dictatorship;도나우 연방;;;;;;;;;;;;x;
DNB_fascist_dictatorship;도나우 연합국;;;;;;;;;;;;x;
DNB_colonial_company;도나우;;;;;;;;;;;;x;
DNB_dominion;도나우;;;;;;;;;;;;x;
DNB_ADJ;도나우령;;;;;;;;;;;;x;
##### LUZ #####;	
;;;;;;;;;;;;x;
LUZ_absolute_monarchy;루사티아 왕국;;;;;;;;;;;;x;
LUZ_prussian_constitutionalism;루사티아 왕국;;;;;;;;;;;;x;
LUZ_hms_government;루사티아 왕국;;;;;;;;;;;;x;
LUZ_democracy;루사티아;;;;;;;;;;;;x;
LUZ_proletarian_dictatorship;루사티아 사회주의 공화국;;;;;;;;;;;;x;
LUZ_presidential_dictatorship;루사티아 공화국;;;;;;;;;;;;x;
LUZ_bourgeois_dictatorship;루사티아 공화국;;;;;;;;;;;;x;
LUZ_fascist_dictatorship;루사티아국;;;;;;;;;;;;x;
LUZ_colonial_company;루사티아;;;;;;;;;;;;x;
LUZ_dominion;루사티아;;;;;;;;;;;;x;
LUZ_ADJ;루사티아령;;;;;;;;;;;;x;
##### RHI #####;	
;;;;;;;;;;;;x;
RHI_absolute_monarchy;라인란트 동맹;;;;;;;;;;;;x;
RHI_prussian_constitutionalism;라인란트 동맹;;;;;;;;;;;;x;
RHI_hms_government;라인란트 동맹;;;;;;;;;;;;x;
RHI_democracy;라인란트;;;;;;;;;;;;x;
RHI_proletarian_dictatorship;라인란트 평의회 공화국;;;;;;;;;;;;x;
RHI_presidential_dictatorship;라인란트;;;;;;;;;;;;x;
RHI_bourgeois_dictatorship;라인란트;;;;;;;;;;;;x;
RHI_fascist_dictatorship;라인란트 자유국;;;;;;;;;;;;x;
RHI_colonial_company;라인란트;;;;;;;;;;;;x;
RHI_dominion;라인란트;;;;;;;;;;;;x;
RHI_ADJ;라인란트령;;;;;;;;;;;;x;
##### PML #####;	
;;;;;;;;;;;;x;
PML_absolute_monarchy;동포모제 공국;;;;;;;;;;;;x;
PML_prussian_constitutionalism;동포모제 공국;;;;;;;;;;;;x;
PML_hms_government;동포모제 공국;;;;;;;;;;;;x;
PML_democracy;동포모제;;;;;;;;;;;;x;
PML_proletarian_dictatorship;동포모제 사회주의 공화국;;;;;;;;;;;;x;
PML_presidential_dictatorship;동포모제 공화국;;;;;;;;;;;;x;
PML_bourgeois_dictatorship;동포모제 공화국;;;;;;;;;;;;x;
PML_fascist_dictatorship;동포모제국;;;;;;;;;;;;x;
PML_colonial_company;동포모제;;;;;;;;;;;;x;
PML_dominion;동포모제;;;;;;;;;;;;x;
PML_ADJ;동포모제령;;;;;;;;;;;;x;
##### PZN #####;	
;;;;;;;;;;;;x;
PZN_absolute_monarchy;포즈난 공국;;;;;;;;;;;;x;
PZN_prussian_constitutionalism;포즈난 공국;;;;;;;;;;;;x;
PZN_hms_government;포즈난 공국;;;;;;;;;;;;x;
PZN_democracy;포즈난;;;;;;;;;;;;x;
PZN_proletarian_dictatorship;포즈난 공화국;;;;;;;;;;;;x;
PZN_presidential_dictatorship;포즈난 공화국;;;;;;;;;;;;x;
PZN_bourgeois_dictatorship;포즈난 공화국;;;;;;;;;;;;x;
PZN_fascist_dictatorship;포즈난 공화국;;;;;;;;;;;;x;
PZN_colonial_company;포즈난;;;;;;;;;;;;x;
PZN_dominion;포즈난;;;;;;;;;;;;x;
PZN_ADJ;포즈난;;;;;;;;;;;;x;
##### SLS #####;	
;;;;;;;;;;;;x;
SLS_absolute_monarchy;실롱스크 공국;;;;;;;;;;;;x;
SLS_prussian_constitutionalism;실롱스크 공국;;;;;;;;;;;;x;
SLS_hms_government;실롱스크 공국;;;;;;;;;;;;x;
SLS_democracy;실롱스크;;;;;;;;;;;;x;
SLS_proletarian_dictatorship;실롱스크 공국;;;;;;;;;;;;x;
SLS_presidential_dictatorship;실롱스크 공화국;;;;;;;;;;;;x;
SLS_bourgeois_dictatorship;실롱스크 공화국;;;;;;;;;;;;x;
SLS_fascist_dictatorship;실롱스크국;;;;;;;;;;;;x;
SLS_colonial_company;실롱스크;;;;;;;;;;;;x;
SLS_dominion;실롱스크;;;;;;;;;;;;x;
SLS_ADJ;실롱스크령;;;;;;;;;;;;x;
##### WES #####;	
;;;;;;;;;;;;x;
WES_absolute_monarchy;베스트팔렌 왕국;;;;;;;;;;;;x;
WES_prussian_constitutionalism;베스트팔렌 왕국;;;;;;;;;;;;x;
WES_hms_government;베스트팔렌 왕국;;;;;;;;;;;;x;
WES_democracy;베스트팔렌;;;;;;;;;;;;x;
WES_proletarian_dictatorship;베스트팔렌 평의회 공화국;;;;;;;;;;;;x;
WES_presidential_dictatorship;베스트팔렌 공화국;;;;;;;;;;;;x;
WES_bourgeois_dictatorship;베스트팔렌 공화국;;;;;;;;;;;;x;
WES_fascist_dictatorship;베스트팔렌 연합국;;;;;;;;;;;;x;
WES_colonial_company;베스트팔렌;;;;;;;;;;;;x;
WES_dominion;베스트팔렌;;;;;;;;;;;;x;
WES_ADJ;베스트팔렌령;;;;;;;;;;;;x;
##### AKH #####;	
;;;;;;;;;;;;x;
AKH_absolute_monarchy;아스트라한 칸국;;;;;;;;;;;;x;
AKH_prussian_constitutionalism;아스트라한 칸국;;;;;;;;;;;;x;
AKH_hms_government;아스트라한 왕국;;;;;;;;;;;;x;
AKH_democracy;아스트라한;;;;;;;;;;;;x;
AKH_proletarian_dictatorship;아스트라한 코뮌;;;;;;;;;;;;x;
AKH_presidential_dictatorship;아스트라한 공화국;;;;;;;;;;;;x;
AKH_bourgeois_dictatorship;아스트라한 공화국;;;;;;;;;;;;x;
AKH_fascist_dictatorship;아스트라한국;;;;;;;;;;;;x;
AKH_colonial_company;아스트라한;;;;;;;;;;;;x;
AKH_dominion;아스트라한;;;;;;;;;;;;x;
AKH_ADJ;아스트라한령;;;;;;;;;;;;x;
##### ALT #####;	
;;;;;;;;;;;;x;
ALT_absolute_monarchy;오이로트 칸국;;;;;;;;;;;;x;
ALT_prussian_constitutionalism;오이로트 칸국;;;;;;;;;;;;x;
ALT_hms_government;오이로트 왕국;;;;;;;;;;;;x;
ALT_democracy;오이로트;;;;;;;;;;;;x;
ALT_proletarian_dictatorship;알타이 소비에트 사회주의 공화국;;;;;;;;;;;;x;
ALT_presidential_dictatorship;알타이 공화국;;;;;;;;;;;;x;
ALT_bourgeois_dictatorship;알타이 공화국;;;;;;;;;;;;x;
ALT_fascist_dictatorship;알타이국;;;;;;;;;;;;x;
ALT_colonial_company;오이로트;;;;;;;;;;;;x;
ALT_dominion;오이로트;;;;;;;;;;;;x;
ALT_ADJ;알타이령;;;;;;;;;;;;x;
##### CPL #####;	
;;;;;;;;;;;;x;
CPL;폴란드 입헌왕국;;;;;;;;;;;;x;
CPL_ADJ;폴란드령;;;;;;;;;;;;x;
##### DON #####;	
;;;;;;;;;;;;x;
DON_absolute_monarchy;카자크국;;;;;;;;;;;;x;
DON_prussian_constitutionalism;카자크국;;;;;;;;;;;;x;
DON_hms_government;카자크국;;;;;;;;;;;;x;
DON_democracy;카자키야;;;;;;;;;;;;x;
DON_proletarian_dictatorship;돈-쿠반 소비에트 사회주의 공화국;;;;;;;;;;;;x;
DON_presidential_dictatorship;카자크 공화국;;;;;;;;;;;;x;
DON_bourgeois_dictatorship;돈-쿠반 공화국;;;;;;;;;;;;x;
DON_fascist_dictatorship;카자크국;;;;;;;;;;;;x;
DON_colonial_company;자포리자;;;;;;;;;;;;x;
DON_dominion;자포리자;;;;;;;;;;;;x;
DON_ADJ;자포리자령;;;;;;;;;;;;x;
DON_democracy_ADJ;카자키야령;;;;;;;;;;;;x;
DON_proletarian_dictatorship_ADJ;돈-쿠반령;;;;;;;;;;;;x;
DON_presidential_dictatorship_ADJ;카자크령;;;;;;;;;;;;x;
DON_bourgeois_dictatorship_ADJ;돈-쿠반령;;;;;;;;;;;;x;
DON_fascist_dictatorship_ADJ;카자크령;;;;;;;;;;;;x;
##### IZH #####;	
;;;;;;;;;;;;x;
IZH_absolute_monarchy;잉그리야국;;;;;;;;;;;;x;
IZH_prussian_constitutionalism;잉그리야국;;;;;;;;;;;;x;
IZH_hms_government;잉그리야국;;;;;;;;;;;;x;
IZH_democracy;잉그리야;;;;;;;;;;;;x;
IZH_proletarian_dictatorship;잉그리야 소비에트 사회주의 공화국;;;;;;;;;;;;x;
IZH_presidential_dictatorship;잉그리야 공화국;;;;;;;;;;;;x;
IZH_bourgeois_dictatorship;잉그리야 공화국;;;;;;;;;;;;x;
IZH_fascist_dictatorship;잉그리야국;;;;;;;;;;;;x;
IZH_colonial_company;잉그리야;;;;;;;;;;;;x;
IZH_dominion;잉그리야;;;;;;;;;;;;x;
IZH_ADJ;잉그리야령;;;;;;;;;;;;x;
##### KAZ #####;	
;;;;;;;;;;;;x;
KAZ_absolute_monarchy;카자흐 칸국;;;;;;;;;;;;x;
KAZ_prussian_constitutionalism;카자흐 칸국;;;;;;;;;;;;x;
KAZ_hms_government;카자흐 칸국;;;;;;;;;;;;x;
KAZ_democracy;카자흐스탄;;;;;;;;;;;;x;
KAZ_proletarian_dictatorship;카자흐 소비에트 사회주의 공화국;;;;;;;;;;;;x;
KAZ_presidential_dictatorship;카자흐스탄 공화국;;;;;;;;;;;;x;
KAZ_bourgeois_dictatorship;카자흐스탄 공화국;;;;;;;;;;;;x;
KAZ_fascist_dictatorship;카자흐스탄 공화국;;;;;;;;;;;;x;
KAZ_colonial_company;카자흐스탄;;;;;;;;;;;;x;
KAZ_dominion;카자흐스탄;;;;;;;;;;;;x;
KAZ_ADJ;카자흐스탄령;;;;;;;;;;;;x;
##### KAM #####;	
;;;;;;;;;;;;x;
KAM_absolute_monarchy;트란스아무르국;;;;;;;;;;;;x;
KAM_prussian_constitutionalism;트란스아무르국;;;;;;;;;;;;x;
KAM_hms_government;트란스아무르국;;;;;;;;;;;;x;
KAM_democracy;극동 공화국;;;;;;;;;;;;x;
KAM_proletarian_dictatorship;극동 사회주의 공화국;;;;;;;;;;;;x;
KAM_presidential_dictatorship;극동국;;;;;;;;;;;;x;
KAM_bourgeois_dictatorship;트란스아무르 공화국;;;;;;;;;;;;x;
KAM_fascist_dictatorship;극동국;;;;;;;;;;;;x;
KAM_colonial_company;트란스아무르;;;;;;;;;;;;x;
KAM_dominion;트란스아무르;;;;;;;;;;;;x;
KAM_ADJ;트란스아무르령;;;;;;;;;;;;x;
KAM_democracy_ADJ;극동령;;;;;;;;;;;;x;
KAM_proletarian_dictatorship_ADJ;극동령;;;;;;;;;;;;x;
KAM_presidential_dictatorship_ADJ;극동령;;;;;;;;;;;;x;
KAM_fascist_dictatorship_ADJ;극동령;;;;;;;;;;;;x;
##### KMK #####;	
;;;;;;;;;;;;x;
KMK_absolute_monarchy;칼미키야국;;;;;;;;;;;;x;
KMK_prussian_constitutionalism;칼미키야국;;;;;;;;;;;;x;
KMK_hms_government;칼미키야국;;;;;;;;;;;;x;
KMK_democracy;칼미키야;;;;;;;;;;;;x;
KMK_proletarian_dictatorship;칼미크 소비에트 사회주의 공화국;;;;;;;;;;;;x;
KMK_presidential_dictatorship;칼미키야 공화국;;;;;;;;;;;;x;
KMK_bourgeois_dictatorship;칼미키야 공화국;;;;;;;;;;;;x;
KMK_fascist_dictatorship;칼미키야국;;;;;;;;;;;;x;
KMK_colonial_company;칼미키야;;;;;;;;;;;;x;
KMK_dominion;칼미키야;;;;;;;;;;;;x;
KMK_ADJ;칼미키야령;;;;;;;;;;;;x;
##### KRL #####;	
;;;;;;;;;;;;x;
KRL_absolute_monarchy;카렐리야국;;;;;;;;;;;;x;
KRL_prussian_constitutionalism;카렐리야국;;;;;;;;;;;;x;
KRL_hms_government;카렐리야국;;;;;;;;;;;;x;
KRL_democracy;카렐리야;;;;;;;;;;;;x;
KRL_proletarian_dictatorship;카렐리야 소비에트 사회주의 공화국;;;;;;;;;;;;x;
KRL_presidential_dictatorship;카렐리야 공화국;;;;;;;;;;;;x;
KRL_bourgeois_dictatorship;카렐리야 공화국;;;;;;;;;;;;x;
KRL_fascist_dictatorship;카렐리야국;;;;;;;;;;;;x;
KRL_colonial_company;카렐리야;;;;;;;;;;;;x;
KRL_dominion;카렐리야;;;;;;;;;;;;x;
KRL_ADJ;카렐리야령;;;;;;;;;;;;x;
##### SIB #####;	
;;;;;;;;;;;;x;
SIB_absolute_monarchy;시베리아 연방;;;;;;;;;;;;x;
SIB_prussian_constitutionalism;시베리아 연방;;;;;;;;;;;;x;
SIB_hms_government;시베리아 연방;;;;;;;;;;;;x;
SIB_democracy;시베리아;;;;;;;;;;;;x;
SIB_proletarian_dictatorship;시베리아 사회주의 공화국 연방;;;;;;;;;;;;x;
SIB_presidential_dictatorship;시베리아 공화국;;;;;;;;;;;;x;
SIB_bourgeois_dictatorship;시베리아 연방;;;;;;;;;;;;x;
SIB_fascist_dictatorship;시베리아 자유국;;;;;;;;;;;;x;
SIB_colonial_company;시베리아;;;;;;;;;;;;x;
SIB_dominion;시베리아;;;;;;;;;;;;x;
SIB_ADJ;시베리아령;;;;;;;;;;;;x;
##### TAR #####;	
;;;;;;;;;;;;x;
TAR_absolute_monarchy;타타르 칸국;;;;;;;;;;;;x;
TAR_prussian_constitutionalism;타타르 칸국;;;;;;;;;;;;x;
TAR_hms_government;타타르 칸국;;;;;;;;;;;;x;
TAR_democracy;타타르스탄;;;;;;;;;;;;x;
TAR_proletarian_dictatorship;타타르 소비에트 사회주의 공화국;;;;;;;;;;;;x;
TAR_presidential_dictatorship;우랄국;;;;;;;;;;;;x;
TAR_bourgeois_dictatorship;우랄국;;;;;;;;;;;;x;
TAR_fascist_dictatorship;대타타르국;;;;;;;;;;;;x;
TAR_colonial_company;타타르스탄;;;;;;;;;;;;x;
TAR_dominion;타타르스탄;;;;;;;;;;;;x;
TAR_ADJ;타타르스탄령;;;;;;;;;;;;x;
##### TNT #####;	
;;;;;;;;;;;;x;
TNT_absolute_monarchy;탄누 우랑카이;;;;;;;;;;;;x;
TNT_prussian_constitutionalism;탄누 우랑카이;;;;;;;;;;;;x;
TNT_hms_government;우랑카이 왕국;;;;;;;;;;;;x;
TNT_democracy;투바;;;;;;;;;;;;x;
TNT_proletarian_dictatorship;투바 소비에트 사회주의 공화국;;;;;;;;;;;;x;
TNT_presidential_dictatorship;투바 공화국;;;;;;;;;;;;x;
TNT_bourgeois_dictatorship;투바 공화국;;;;;;;;;;;;x;
TNT_fascist_dictatorship;투바국;;;;;;;;;;;;x;
TNT_colonial_company;탄누 투바;;;;;;;;;;;;x;
TNT_dominion;탄누 투바;;;;;;;;;;;;x;
TNT_ADJ;투바령;;;;;;;;;;;;x;
##### URA #####;	
;;;;;;;;;;;;x;
URA_absolute_monarchy;우랄 연방;;;;;;;;;;;;x;
URA_prussian_constitutionalism;우랄 연방;;;;;;;;;;;;x;
URA_hms_government;우랄 연방;;;;;;;;;;;;x;
URA_democracy;우랄 공화국;;;;;;;;;;;;x;
URA_proletarian_dictatorship;우랄 사회주의 공화국 연방;;;;;;;;;;;;x;
URA_presidential_dictatorship;우랄 공화국;;;;;;;;;;;;x;
URA_bourgeois_dictatorship;우랄 연방;;;;;;;;;;;;x;
URA_fascist_dictatorship;우랄 자유국;;;;;;;;;;;;x;
URA_colonial_company;우랄;;;;;;;;;;;;x;
URA_dominion;우랄;;;;;;;;;;;;x;
URA_ADJ;우랄령;;;;;;;;;;;;x;
##### YAK #####;	
;;;;;;;;;;;;x;
YAK_absolute_monarchy;야쿠티야 연방;;;;;;;;;;;;x;
YAK_prussian_constitutionalism;야쿠티야 연방;;;;;;;;;;;;x;
YAK_hms_government;야쿠티야 연방;;;;;;;;;;;;x;
YAK_democracy;야쿠티야;;;;;;;;;;;;x;
YAK_proletarian_dictatorship;야쿠트 소비에트 사회주의 공화국;;;;;;;;;;;;x;
YAK_presidential_dictatorship;사하 공화국;;;;;;;;;;;;x;
YAK_bourgeois_dictatorship;사하 공화국;;;;;;;;;;;;x;
YAK_fascist_dictatorship;사하 자유국;;;;;;;;;;;;x;
YAK_colonial_company;야쿠티야;;;;;;;;;;;;x;
YAK_dominion;야쿠티야;;;;;;;;;;;;x;
YAK_ADJ;야쿠티야령;;;;;;;;;;;;x;
YAK_presidential_dictatorship_ADJ;사하령;;;;;;;;;;;;x;
YAK_bourgeois_dictatorship_ADJ;사하령;;;;;;;;;;;;x;
YAK_fascist_dictatorship_ADJ;사하령;;;;;;;;;;;;x;
##### ARU #####;	
;;;;;;;;;;;;x;
ARU_absolute_monarchy;아라비아 연방;;;;;;;;;;;;x;
ARU_prussian_constitutionalism;아라비아 연방;;;;;;;;;;;;x;
ARU_hms_government;아라비아 연방;;;;;;;;;;;;x;
ARU_democracy;아라비아 연방;;;;;;;;;;;;x;
ARU_proletarian_dictatorship;아랍 소비에트 연맹;;;;;;;;;;;;x;
ARU_presidential_dictatorship;아라비아 연합;;;;;;;;;;;;x;
ARU_bourgeois_dictatorship;아라비아 연방;;;;;;;;;;;;x;
ARU_fascist_dictatorship;아라비아국;;;;;;;;;;;;x;
ARU_colonial_company;아라비아;;;;;;;;;;;;x;
ARU_dominion;아라비아령;;;;;;;;;;;;x;
ARU_ADJ;아라비아령;;;;;;;;;;;;x;
##### ASY #####;	
;;;;;;;;;;;;x;
ASY_absolute_monarchy;아시리아 제국;;;;;;;;;;;;x;
ASY_prussian_constitutionalism;아시리아 제국;;;;;;;;;;;;x;
ASY_hms_government;아시리아 제국;;;;;;;;;;;;x;
ASY_democracy;아시리아;;;;;;;;;;;;x;
ASY_proletarian_dictatorship;아시리아 사회주의 공화국;;;;;;;;;;;;x;
ASY_presidential_dictatorship;아시리아 공화국;;;;;;;;;;;;x;
ASY_bourgeois_dictatorship;아시리아 공화국;;;;;;;;;;;;x;
ASY_fascist_dictatorship;아시리아국;;;;;;;;;;;;x;
ASY_colonial_company;아시리아;;;;;;;;;;;;x;
ASY_dominion;아시리아;;;;;;;;;;;;x;
ASY_ADJ;아시리아령;;;;;;;;;;;;x;
##### BHR #####;	
;;;;;;;;;;;;x;
BHR_absolute_monarchy;바레인 왕국;;;;;;;;;;;;x;
BHR_prussian_constitutionalism;바레인 왕국;;;;;;;;;;;;x;
BHR_hms_government;바레인 왕국;;;;;;;;;;;;x;
BHR_democracy;바레인;;;;;;;;;;;;x;
BHR_proletarian_dictatorship;바레인 사회주의 공화국;;;;;;;;;;;;x;
BHR_presidential_dictatorship;바레인 공화국;;;;;;;;;;;;x;
BHR_bourgeois_dictatorship;바레인 공화국;;;;;;;;;;;;x;
BHR_fascist_dictatorship;바레인 아랍국;;;;;;;;;;;;x;
BHR_colonial_company;바레인;;;;;;;;;;;;x;
BHR_dominion;바레인;;;;;;;;;;;;x;
BHR_ADJ;바레인령;;;;;;;;;;;;x;
##### CIR #####;	
;;;;;;;;;;;;x;
CIR_absolute_monarchy;체르케시야 토후국;;;;;;;;;;;;x;
CIR_prussian_constitutionalism;체르케시야 토후국;;;;;;;;;;;;x;
CIR_hms_government;체르케시야 왕국;;;;;;;;;;;;x;
CIR_democracy;아디게야;;;;;;;;;;;;x;
CIR_proletarian_dictatorship;아디게 소비에트 사회주의 공화국;;;;;;;;;;;;x;
CIR_presidential_dictatorship;아디게야 공화국;;;;;;;;;;;;x;
CIR_bourgeois_dictatorship;아디게야 연방;;;;;;;;;;;;x;
CIR_fascist_dictatorship;아디게야국;;;;;;;;;;;;x;
CIR_colonial_company;체르케시야;;;;;;;;;;;;x;
CIR_dominion;체르케시야;;;;;;;;;;;;x;
CIR_ADJ;아디게야령;;;;;;;;;;;;x;
CIR_absolute_monarchy_ADJ;체르케시야령;;;;;;;;;;;;x;
CIR_prussian_constitutionalism_ADJ;체르케시야령;;;;;;;;;;;;x;
CIR_hms_government_ADJ;체르케시야령;;;;;;;;;;;;x;
CIR_colonial_company_ADJ;체르케시야령;;;;;;;;;;;;x;
CIR_dominion_ADJ;체르케시야령;;;;;;;;;;;;x;
##### CLC #####;	
;;;;;;;;;;;;x;
CLC_absolute_monarchy;킬리키아 아르메니아인 왕국;;;;;;;;;;;;x;
CLC_prussian_constitutionalism;킬리키아 아르메니아인 왕국;;;;;;;;;;;;x;
CLC_hms_government;킬리키아-아르메니아 왕국;;;;;;;;;;;;x;
CLC_democracy;킬리키아-아르메니아;;;;;;;;;;;;x;
