battlecruisers;순양전함;;;;;;;;;;;;;
battlecruisers_desc;노급전함들이 생산되기 시작하던 시절 많은 사람들은 노급전함의 파괴력과 순양함의 속력을 결합한 전함에 지대한 관심을 보였고, 이로 인해 순양전함이 탄생했습니다. 함대보다 먼저 주변을 정찰해 함대를 제외한 나머지 전함들을 모조리 침몰시킬 수 있으나, 특유의 약한 장갑이 발목을 잡습니다.;;;;;;;;;;;;;
ocean_going_submarines;원양항행 잠수함;;;;;;;;;;;;;
ocean_going_submarines_desc;잠수함은 20세기 초에 지속적으로 발전해 이제 더 많은 시간을 바다 위에서 지내게 됐습니다. 이에 따라 기지에서 멀리 떨어진 곳에서도 적 전함과 수송함박들을 요격할 수 있습니다.;;;;;;;;;;;;;
oil_driven_ships;석유동력선;;;;;;;;;;;;;
oil_driven_ships_desc;석유동력선;;;;;;;;;;;;;
advanced_destroyers;개량형 구축함;;;;;;;;;;;;;
advanced_destroyers_desc;잠수함이 전함과 상선에 대한 강력한 위협으로 대두하자 구축함들이 어뢰정에게서 주력 전단을 방어하던 기존과 달리 1차 방어 역할을 맡게 됐습니다. 따라서 제1차 세계대전이 끝나고 1년이 지난 1919년에는 수중음파 탐지기의 구현과 정교화를 비롯해 잠수함을 찾고 침몰시키는 능력의 향상을 목표로 하는 구축함을 주로 설계했습니다.;;;;;;;;;;;;;
modern_destroyers;현대식 구축함;;;;;;;;;;;;;
modern_destroyers_desc;구축함은 전간기 후반에 들어 그 크기가 늘어나고, 역할 또한 증가됐습니다. 또한 대공장비를 도입해 증가하는 항공기의 위협에 대응할 수 있습니다.;;;;;;;;;;;;;
advanced_cruisers;개량형 순양함;;;;;;;;;;;;;
advanced_cruisers_desc;1920년대 초반까지 순양함 설계는 주로 두 가지 유형에 초점을 맞췄습니다. 바로 6인치 주포를 장착한 경순양함과 8인치 주포를 장착한 중순양함입니다. 그들의 주된 역할은 구축함들과 연합한 함대 지원, 해상 차선 방어, 습격이었습니다.;;;;;;;;;;;;;
modern_cruisers;현대식 순양함;;;;;;;;;;;;;
modern_cruisers_desc;순양함 기술은 전간기 동안 더욱 발전해 장갑, 함포, 대공무장이 더 발전했습니다.;;;;;;;;;;;;;
advanced_battlecruisers;개량형 순양전함;;;;;;;;;;;;;
advanced_battlecruisers_desc;제1차 세계대전의 즉각적인 여파로 건조하던 많은 순양전함들이 폐기되거나 항공전함으로 전환됐습니다. 남은 순양전함은 개선된 주무기와 강화된 보호구를 장착했습니다.;;;;;;;;;;;;;
advanced_battleships;개량형 전함;;;;;;;;;;;;;
advanced_battleships_desc;제1차 세계대전의 경험은 감사(내려쏘기)를 방어하기 위한 기갑장비의 보호력 상승, 어뢰에 대한 보호력 상승, 기름을 통한 추진력 강화, 화력 정교화 등 일련의 설계 개선으로 이어집니다. 경제적 제약과 조약의 한계로 인해 제1차 세계대전이 끝나고 1년이 지난 1919년에는 새 전함을 구축하기보다는 기존 전함을 향상시키는 일이 많았습니다.;;;;;;;;;;;;;
modern_battleships;현대식 전함;;;;;;;;;;;;;
modern_battleships_desc;1930년대에 들어 차세대 함대가 등장했습니다. 이들은 향상된 무장 - 특히 대공무장 -, 장갑, 그리고 평균 28노트에 달하는 속력을 가지고 있었습니다.;;;;;;;;;;;;;
experimental_carriers;실험용 항공모함;;;;;;;;;;;;;
experimental_carriers_desc;첫 실험용 항공모함은 기존 전함에 작은 비행갑판을 부착한 형태였습니다. 이런 실험작들이 해상에서의 항공기의 이착륙 가능성을 증명하자 해군은 작은 선체를 항공기로 전환하기 시작했습니다. 이들 실험용 항공모함은 항모 운용의 기본 기법을 다듬고 항모전 가능성을 입증했지만, 너무 작아서 스스로 해상 전투에 결정적인 영향을 미치지 못했습니다.;;;;;;;;;;;;;
converted_hulk_carriers;개량형 항공모함;;;;;;;;;;;;;
converted_hulk_carriers_desc;항공모함 설계의 다음 단계는 함대과 전투순양함과 같이 거대한 전함의 선체를 사용해 더 큰 항공모함을 만드는 것이였습니다. 이 항공모함들은 더 많은 함재기를 장비했기 때문에, 진정한 의미의 독립작전을 수행할 수 있었습니다. 그럼에도 항공모함으로서의 한계를 넘어서지는 못했습니다.;;;;;;;;;;;;;
purpose_built_carriers;특수 항공모함;;;;;;;;;;;;;
purpose_built_carriers_desc;초창기 항공모함을 통해 얻은 경험을 토대로 각국의 해군들은 처음부터 항공모함을 지향하고 설계한 항공모함을 제작하기 시작했습니다. 이는 배수량서부터 비행갑판 장갑, 대공 방어 능력, 화력통제까지 많은 분야에 걸쳐 발전을 불렀습니다. 이 정규 항공모함이야말로 항공모함의 위력과 결정력에 대한 모든 의혹을 불식시키고 그 이상을 보여준 전함이라 할 수 있습니다.;;;;;;;;;;;;;
advanced_submarines;개량형 잠수함;;;;;;;;;;;;;
advanced_submarines_desc;제1차 세계대전 당시 잠수함전에서 배운 교훈은 1920년대와 1930년대 잠수함 건조에 적용돼 잠수함을 더욱 강화시켰습니다.;;;;;;;;;;;;;
modern_battlecruisers;현대식 순양전함;;;;;;;;;;;;;
modern_battlecruisers_desc;1930년대에 접어들자 일부 해양 강대국들이 적국 상선을 습격하거나 적국의 통상파괴함을 구축하기 위해 순양전함을 신조하자 순양전함 설계는 잠시동안 큰 부흥을 겪었습니다. 이들은 속력을 크게 줄이지 않고도 방어력을 올릴 수 있었으므로 훗날 고속함대의 등장의 전조가 됐습니다.;;;;;;;;;;;;;
naval_engineering;해군공학;;;;;;;;;;;;;
naval_engineering_desc;해군공학은 함대에 탑재되는 장비에 대한 설계입니다. 이 시대의 해군 지휘관은 기뢰, 철갑탄, 함상 정찰기 등 다양하고 다채로운 신무기와 처음 조우할 것입니다.;;;;;;;;;;;;;
naval_design_bureaus;해군 설계국;;;;;;;;;;;;;
naval_design_bureaus_desc;해군 설계국;;;;;;;;;;;;;
fire_control_systems;사격통제체계;;;;;;;;;;;;;
fire_control_systems_desc;사격통제체계;;;;;;;;;;;;;
optical_rangefinders;광학거리계;;;;;;;;;;;;;
optical_rangefinders_desc;광학거리계는 자국 함대에서 적 함대까지의 거리를 정확히 측정하는 기구입니다. 광학거리계의 등장으로 명중률이 비약적으로 향상됐습니다.;;;;;;;;;;;;;
gyrostabilized_fire_control;좌표유도기 탑재 화력 통제;;;;;;;;;;;;;
gyrostabilized_fire_control_desc;이 발명품은 사격 통제와 목표물 수정을 훨씬 쉽고 빠르게 만들었으며, 동시에 사격 속도와 명중 확률도 높였습니다.;;;;;;;;;;;;;
torpedo_gyroscope;방향유도 어뢰;;;;;;;;;;;;;
torpedo_gyroscope_desc;방향유도 어뢰는 어뢰의 명중률을 높였습니다. 자이로스코프가 어뢰의 진로를 수정해주므로 어뢰가 똑바로 직진하지 않고 미주하는 문제의 발생빈도가 감소했기 때문입니다.;;;;;;;;;;;;;
weapon_platforms;화기탑재구획;;;;;;;;;;;;;
weapon_platforms_desc;화기탑재구획;;;;;;;;;;;;;
sea_mine_equipment;기뢰장치;;;;;;;;;;;;;
sea_mine_equipment_desc;바다에 기뢰를 부설하거나 제거하기 위한 전용 함대를 건조합니다. 기뢰를 부설하는 것은 적의 움직임을 방해한다는 뜻으로, 기뢰를 부설한 해역을 야간과 악천후 상태에서 항해하는 행위를 매우 위험한 행위로 바꿉니다.;;;;;;;;;;;;;
self_propelled_torpedoes;자가추진식 어뢰;;;;;;;;;;;;;
self_propelled_torpedoes_desc;물고기 모양의 신형 기뢰, 즉 어뢰의 실용화로 인해 함대가 항해를 하면서도 어뢰 공격을 실시할 수 있게 됐습니다. 자가추진식 어뢰는 목표를 향해 스스로 물 속을 항해합니다. 기존의 어뢰는 자기유도기능 없이 발사 후 오로지 직진할 뿐이었으므로 명중을 위해서는 신중한 조준이 필요했습니다.;;;;;;;;;;;;;
armour_piercing_projectiles;철갑탄;;;;;;;;;;;;;
armour_piercing_projectiles_desc;철갑탄은 주력함의 두꺼운 장갑판을 뚫고 손상을 주기 위해 특별히 개발된 탄환입니다. 철갑탄의 발명은 날마다 방어력을 늘려가는 장갑판을 관통하는 대항책으로서 신형 탄두를 개발하는 길을 열었습니다.;;;;;;;;;;;;;
armour_piercing_exploding_projectiles;철갑포탄;;;;;;;;;;;;;
armour_piercing_exploding_projectiles_desc;철갑포탄은 주력함의 두꺼운 장갑판을 뚫고 손상을 주기 위해 특별히 개발된 탄환입니다. 철갑포탄의 발명은 매일 방어력을 늘려가는 장갑판을 관통하는 대항책으로서 신형 탄두를 개발하는 길을 열었습니다.;;;;;;;;;;;;;
armoured_turrets;장갑포탑;;;;;;;;;;;;;
armoured_turrets_desc;함대가 탑재하고 있는 포탑을 장갑화해 피격에 대한 내구력을 향상합니다.;;;;;;;;;;;;;
main_armament;주포;;;;;;;;;;;;;
main_armament_desc;주포;;;;;;;;;;;;;
bomb_guns;박격포;;;;;;;;;;;;;
bomb_guns_desc;45도 각도에서 폭탄을 발사해 적 함대의 갑판을 관통하는 포입니다. 당시 함선의 경우 갑판에 장갑을 갖추지 않거나 설치하더라도 선체의 다른 부분에 비해 얇은 경우가 많았습니다.;;;;;;;;;;;;;
rifled_guns;강선총포;;;;;;;;;;;;;
rifled_guns_desc;강선총포란 포신에 선조(소총의 홈을 파는 것) 처리를 한 대포를 가리킵니다. 나선형 홈을 만들면 긴 축을 중심으로 발사체에 회전력을 가하고, 이 회전력은 발사체를 안정화시켜 공기역학적 안정성과 정확도를 향상시킵니다.;;;;;;;;;;;;;
quick_firing_guns;속사포;;;;;;;;;;;;;
quick_firing_guns_desc;속사포는 주로 어뢰로 공격하러 가까이 다가오는 소형 쾌속함을 격퇴하는데 사용됩니다. 속사포의 실용화와 거의 동시에 대형포에서도 높은 발사 속도를 실현하는 유사한 장치가 도입됐습니다.;;;;;;;;;;;;;
armoured_citadels;장갑성채;;;;;;;;;;;;;
armoured_citadels_desc;장갑성채는 여러개의 포를 한 곳에 모아 전체를 거대한 장갑 가대로 감싼 상자 모양의 포좌로, 한 곳에 정리해 집중 방어함으로써 피격에 대한 내구력을 강화합니다.;;;;;;;;;;;;;
heavy_caliber_guns;대구경포;;;;;;;;;;;;;
heavy_caliber_guns_desc;대포의 크기에 새로운 진전이 있었습니다. 거대한 파괴력을 지닌 이 새로운 거수는 최대 주력함을 제외한 모든 장갑을 일격에 관통합니다.;;;;;;;;;;;;;
advanced_naval_design;개량형 해군설계;;;;;;;;;;;;;
advanced_naval_design_desc;해군설계를 개량했습니다.;;;;;;;;;;;;;
on_board_recon_aircraft;기내탑재 정찰기;;;;;;;;;;;;;
on_board_recon_aircraft_desc;포탑 위를 비행하는 소형 비행기계를 탑재해 함대의 색적 능력을 크게 향상시켰습니다. 후에 이런 항공기는 기관총과 폭탄을 탑재하고 급강하는 폭격기로 발전합니다.;;;;;;;;;;;;;
gun_hydraulics;유압식 대포;;;;;;;;;;;;;
gun_hydraulics_desc;유압 장치를 추가함으로써 포탑의 선회, 부앙 속도가 빨라졌으며 조준 시간도 줄었습니다. 무엇보다 장전 장치를 유압 장치를 통해 기계화할 수 있어 발사 속도가 빨라졌습니다.;;;;;;;;;;;;;
heavy_armour_plates;중갑;;;;;;;;;;;;;
heavy_armour_plates_desc;방어력이 더 높은 장갑판을 함대에 사용하면 기존의 위협에 대한 방어력 뿐 아니라 철갑탄과 어뢰 등의 새로운 위협에 대한 방어력이 향상됩니다.;;;;;;;;;;;;;
large_hull_form;대형 선박;;;;;;;;;;;;;
large_hull_form_desc;선체를 거대화하고 선폭도 넓힘으로써 함대의 안정성을 손상하지 않고도 더 큰 화포와 고출력의 기관을 탑재할 수 있습니다. 또한 대형기관을 탑재해 선체의 대형화하고 중량 증가의 악영향을 상쇄합니다.;;;;;;;;;;;;;
modern_naval_design;현대식 해군설계;;;;;;;;;;;;;
modern_naval_design_desc;현대식 해군설계;;;;;;;;;;;;;
wireless;무선;;;;;;;;;;;;;
wireless_desc;20세기 초의 해전에서 중요한 발전은 무선통신입니다. 무선통신은 해군사령부가 즉각 명령을 내릴 때 해상함대와 교신할 수 있게 해주었으며 사령부가 (신호기 등의 오래된 방법들과 비교해) 개별 전함들과 훨씬 더 효과적으로 의사소통하게 해주었습니다. 그러나 무선통신의 한 가지 단점은 적이 통신을 도청할 수 있다는 점입니다. 때문에 주요국의 해군은 곧 적 통신을 도청할 첩보조직을 설립합니다.;;;;;;;;;;;;;
advanced_fire_control;개량형 사격통제;;;;;;;;;;;;;
advanced_fire_control_desc;주력 전단과 전함 건설의 진전에 따라, 원거리에서도 포탄을 발사할 수 있는 점점 더 큰 주포를 가진 주력함들이 생겨났습니다. 포탄이 떨어질 곳을 동시에 측정하고 주포의 목표물을 제대로 겨냥하는 것이 점점 더 중요해졌습니다.;;;;;;;;;;;;;
15_inch_main_armament;15인치 주포;;;;;;;;;;;;;
15_inch_main_armament_desc;처음 노급전함의 주포는 대부분 12인치 또는 13.5인치였지만, 현대 해군들은 곧 더 큰 구경을 원하기 시작했습니다. 이는 이후 전함들이 이전 전투함들보다 파괴력과 사정거리가 훨씬 더 큰 15인치 또는 16인치 주포로 무장하는 결과를 낳았습니다.;;;;;;;;;;;;;
naval_science;해군학;;;;;;;;;;;;;
naval_science_desc;해군학은 해군의 과학적 발전에 관한 학문입니다. 통계, 병참 등 꼼꼼하게 준비한 계획은 전쟁시 중요한 요인이 됩니다. 새로운 기술은 함대 조직력을 상승시킬 것입니다.;;;;;;;;;;;;;
alphabetic_flag_signaling;알파벳순 기신호;;;;;;;;;;;;;
alphabetic_flag_signaling_desc;알파벳순 기신호;;;;;;;;;;;;;
naval_plans;해군 계획;;;;;;;;;;;;;
naval_plans_desc;해군 계획;;;;;;;;;;;;;
night_training;야간 훈련;;;;;;;;;;;;;
night_training_desc;야간에 대규모 함대 작전 훈련을 실시해 열악한 상황에 대비해 함대 능력을 개선합니다. 또한 함대 지휘관을 야간이나 안개가 낀 상황이라는 특별한 상황에 익숙해지게 합니다.;;;;;;;;;;;;;
enemy_plotting_cards;적선 식별도표;;;;;;;;;;;;;
enemy_plotting_cards_desc;이 도표는 적국의 함대 종류별 최대 성능과 함영도(함대의 그림자 도표)를 기재한 것입니다. 덕분에 함대 지휘관이나 함장은 앞으로 싸울 적함의 최대 속도나 무장의 정도 등 다양한 성능을 쉽게 습득해 교전이나 철수 같은 판단을 내릴 때 활용합니다.;;;;;;;;;;;;;
target_hit_profile_analysis;목표물 분석;;;;;;;;;;;;;
target_hit_profile_analysis_desc;목표의 특성을 분석해 어디를 타격해야 하는지, 어떤 종류의 탄약으로 최적의 효과를 얻을지를 탐색합니다.;;;;;;;;;;;;;
naval_statistics;해군 통계학;;;;;;;;;;;;;
naval_statistics_desc;해군 통계학;;;;;;;;;;;;;
hit_evaluation_reports;사격 평가보고서;;;;;;;;;;;;;
hit_evaluation_reports_desc;포(대포, 화포) 별로 최소 한명의 관측병을 배치하고, 그 포의 탄착을 관측하는 체계을 도입해 명중률을 크게 향상합니다.;;;;;;;;;;;;;
empirical_interdiction_reports;경험적 차단 보고서;;;;;;;;;;;;;
empirical_interdiction_reports_desc;적과 아군 함대의 진로와 속도를 측정해 적 함대의 행동을 쉽게 예측할 수 있습니다. 언제 적 함대에 포격을 실시할 것인지, 반대로 적의 함대가 언제 포격할 것인지를 예측할 수 있습니다.;;;;;;;;;;;;;
naval_strike_success_criterium;해군 포격성공기준;;;;;;;;;;;;;
naval_strike_success_criterium_desc;적과 아군 함대의 진로와 속도를 측정해 적 함대의 행동을 쉽게 예측할 수 있습니다. 언제 적 함대에 포격을 실시할 것인지, 반대로 적의 함대가 언제 포격할 것인지를 예측할 수 있습니다.;;;;;;;;;;;;;
naval_logistics;해군 병참;;;;;;;;;;;;;
naval_logistics_desc;해군 병참;;;;;;;;;;;;;
underway_refueling;이동중 재급유;;;;;;;;;;;;;
underway_refueling_desc;특수 보급선을 도입해 바다에서의 보급이 가능해지면서 선박의 지구력을 크게 향상했습니다.;;;;;;;;;;;;;
ammunition_conservation_system;탄약 보존체계;;;;;;;;;;;;;
ammunition_conservation_system_desc;사전에 측정한 발사 속도와 탄착 범위를 조합해, 탄약을 최소한으로 사용량해 최대의 포격 효과를 실현합니다.;;;;;;;;;;;;;
radio_telegraphy;무선전신;;;;;;;;;;;;;
radio_telegraphy_desc;무선전신기의 도입은 해상 함대의 기동성에 혁명을 일으켰습니다. 이제 연락선이나 신호기에 의지해 지시를 기다릴 필요가 없습니다.;;;;;;;;;;;;;
naval_directionism;해군통솔학;;;;;;;;;;;;;
naval_directionism_desc;해군통솔학;;;;;;;;;;;;;
political_lobbying;정치공작;;;;;;;;;;;;;
political_lobbying_desc;정치인의 비서진이나 국방위원회에 전문가로 고급장교를 파견하는 등의 일을 겪으며 육군은 안보 문제의 정치적 결정에 강한 영향력을 행사합니다.;;;;;;;;;;;;;
military_political_decision_making;군사정치적 의사결정;;;;;;;;;;;;;
military_political_decision_making_desc;오랫동안 정치적 주도권을 장악하기 위해 정치 공작을 해 온 해군은 개전에 따라 전쟁 수행에 관련된 사항뿐만 아니라 자원 분배에 관한 전권을 장악했습니다. 이제 해군작전사령부가 전국을 통치하는 군부독재체제가 시작됐습니다.;;;;;;;;;;;;;
local_military_government;지역적 군정;;;;;;;;;;;;;
local_military_government_desc;고도의 군국주의 사회나 전시체제 사회에서는 종종 지역에 군민협력위원회를 설치하며, 지역 공무원에 대부분 장교를 임명합니다. 이는 군부의 통제가 강력하며 육군의 힘이 다른 정부 기관에 비해 월등히 강대하다는 사실을 보여줍니다.;;;;;;;;;;;;;
naval_integration;해군 통합;;;;;;;;;;;;;
naval_integration_desc;해군 통합;;;;;;;;;;;;;
war_gamming;모의전쟁;;;;;;;;;;;;;
war_gamming_desc;전쟁계획 입안이나 병기 연습은 인류가 전쟁을 시작했을 무렵부터 행해져 왔습니다. 당시 병기 연습을 간략화, 추상화하고 유희적으로 만든 것이 체스와 장기 등입니다. 무엇보다 19세기 후반부터 20세기 초에 걸쳐 확립된 최신 병기 연습은 대량의 분석정보를 바탕으로 한 매우 복잡한 것입니다. 강력한 해군력을 가진 국가는 전투 소모나 최종 승자를 판정하기 위해 함대의 장갑 두께, 속력, 함포의 수나 크기 등 여러가지 변수를 고려한 상세한 훈련체계을 사용했습니다. 이런 병기 연습을 해군은 자국의 전략 계획의 검증과 잠재적 적국의 전략이나 함대에 대처하기 위한 방법을 모색하기 위해 사용했습니다.;;;;;;;;;;;;;
combined_arms_planning;합동훈련;;;;;;;;;;;;;
combined_arms_planning_desc;1차 세계대전의 전훈으로 강대국은 '합동 훈련'을 중시하게 됐습니다. '합동 훈련'은 육/해/공군이 협력해 하나의 전략목표를 달성하기 위해 사용하는 다양한 능력의 총칭입니다.  합동 훈련은 적의 군항 파괴와 해상 교통로의 안전 확보라는 해군 전략상 큰 목표를 달성하기 위해 상륙작전의 형태로 자주 실시됐습니다. 이제 해군이 독립적으로 대작전을 실시하는 일은 있을 수 없습니다. 해군은 대전략적 전망에 부합하도록 새로운 전술을 개발하고 발전시켜야 합니다.;;;;;;;;;;;;;
naval_leadership;해군 지휘;;;;;;;;;;;;;
naval_leadership_desc;해군 지휘는 장교단의 교육 및 통솔의 지침에 관한 것입니다. 뛰어난 지휘력의 소유자는 부대 조직력과 사기를 높입니다.;;;;;;;;;;;;;
the_command_principle;해군 지휘원칙;;;;;;;;;;;;;
the_command_principle_desc;해군 지휘원칙;;;;;;;;;;;;;
naval_professionalism;해군 전문화;;;;;;;;;;;;;
naval_professionalism_desc;해군 전문화;;;;;;;;;;;;;
academic_training;사관생도 훈련;;;;;;;;;;;;;
academic_training_desc;이제 가문만으로는 장교에 임관할 수 없습니다. 또한 기껏해야 어느 대학이나 다를 바 없는 공식적인 교육에 참석해야 합니다. 이것이 장교 군단의 전문화 이면의 가장 중요한 원인입니다.;;;;;;;;;;;;;
combat_station_training;전시훈련;;;;;;;;;;;;;
combat_station_training_desc;해전이 점점 기계화되면서 전투 배치훈련의 중요성이 부각됐습니다. 실전을 상정한 상황에서 두 함대가 모의전을 실시합니다.;;;;;;;;;;;;;
societal_status;사회적 지위;;;;;;;;;;;;;
societal_status_desc;장교의 직업군인화로 인해 상류층 출신 장교가 줄고 중류층 출신의 장교가 늘어나면서 이들의 사회적 지위가 향상됐습니다.;;;;;;;;;;;;;
naval_decision_making;해군 의사결정;;;;;;;;;;;;;
naval_decision_making_desc;해군 의사결정;;;;;;;;;;;;;
independent_command;독자적 지휘;;;;;;;;;;;;;
independent_command_desc;기존의 군법에서는 장교가 상관의 명령을 지키지 않았을 경우 군사법정에 회부되는 것이 원칙이었습니다. 그러나 이것이 지휘관을 위축시켜 우유부단한 의사결정을 유발한다는 문제점이 제기되면서 해당 부분에 대한 군법이 개정됐습니다. 이제 지휘관은 상관의 명령 가운데 중요 사항을 위반하지 않은 경우 명령 달성을 위한 수단 및 방법에 대해 자유롭게 판단 및 결정할 수 있는 권한을 재가받습니다.;;;;;;;;;;;;;
continuous_issuing_of_orders;지속적 명령체계;;;;;;;;;;;;;
continuous_issuing_of_orders_desc;지휘관이 하급부대에 참모조직을 설치함으로서 올바른 명령을 내립니다.;;;;;;;;;;;;;
delegated_power;전권위임;;;;;;;;;;;;;
delegated_power_desc;지휘관이 일시적으로 핵임 범위를 명확하게 설정한 다름 부하에게 전체 권한을 위임합니다. 이제 지휘관은 사소한 일에 신경쓰는 대신 중요한 문제에만 집중합니다.;;;;;;;;;;;;;
naval_risk_management;해군 위험관리술;;;;;;;;;;;;;
naval_risk_management_desc;해군 위험관리술;;;;;;;;;;;;;
wargames;모의전쟁;;;;;;;;;;;;;
wargames_desc;모의전쟁은 지휘관, 참모를 대상으로 한 훈련으로, 다양한 상황을 가정하고 지휘관과 참모가 청군, 적군으로 나뉘어 가상의 전쟁을 실시합니다. 훈련 참가자는 명령의 기안, 통신 및 전략 수집 등에 대해 어떻게 해야 제대로 움직이는지를 배웁니다.;;;;;;;;;;;;;
alternative_plans;대안;;;;;;;;;;;;;
alternative_plans_desc;사전에 참모에게 여러 대안을 세우도록 해 본래의 전략방안을 사용할 수 없게 된 경우 지휘관들이 신속하게 다른 대안을 상황에 맞게 사용합니다. 즉, 여러가지 대안을 통해 상황변화에 기민하게 대응합니다.;;;;;;;;;;;;;
n_saddle_orders;엄명;;;;;;;;;;;;;
n_saddle_orders_desc;엄명은 중압감 속에서도 신속하게 적절한 명령을 내리는 능력입니다. 엄명은 훈련이나, 가능한 경우 실전 경험을 통해 길러집니다.;;;;;;;;;;;;;
naval_nco_training;해군 부사관 훈련;;;;;;;;;;;;;
naval_nco_training_desc;해군 부사관 훈련;;;;;;;;;;;;;
literate_ncos;부사관 교육;;;;;;;;;;;;;
literate_ncos_desc;글을 읽을 수 있는 부사관이 증가하면 부대의 평균 능력이나 병사들의 훈련 효율이 향상됩니다.;;;;;;;;;;;;;
nco_combat_station_training;부사관 전시상황 훈련;;;;;;;;;;;;;
nco_combat_station_training_desc;부사관들에게 실전 형식의 맹훈련을 시켜 병사들의 선두에 서서 싸우는 고참병으로 바꿉니다. 또한 소부대에 있어서는 매우 유능한 훈련 교관으로 변모합니다.;;;;;;;;;;;;;
nco_tactical_training;부사관 전술훈련;;;;;;;;;;;;;
nco_tactical_training_desc;부사관들에게 전술을 단련하는 훈련을 실시해 병사들에게 매우 든든한 상관으로 성장시킵니다. 그들은 전투의 승패를 좌우하는 존재가 될 것입니다.;;;;;;;;;;;;;
modern_naval_training;현대식 해군훈련;;;;;;;;;;;;;
modern_naval_training_desc;현대식 해군훈련;;;;;;;;;;;;;
amphibious_warfare_training;해병대 합동훈련;;;;;;;;;;;;;
amphibious_warfare_training_desc;제1차 세계대전의 전훈으로 대규모 상륙작전이 대두했습니다. 하지만 동시에 현재의 전술 및 장비로서는 그러한 상륙전을 실시하기 어렵다는 것도 밝혀졌습니다.  때문에, 전쟁 기간동안 강대국은 자국의 상륙전 능력을 향상시키기 위해 노력했습니다. 이러한 노력속에서 상륙함 등의 상륙에 필요한 장비들이 개발됐습니다. 또 상륙 임무 훈련으로 이를 주요 임무로 하는 지상 부대의 창설과 훈련이 행해졌습니다. 함대도 상륙 작전을 가장 효율적으로 원호할 수 있도록 전략과 전술의 개발 및 재검토가 이루어졌습니다.;;;;;;;;;;;;;
naval_exercises;모의해전;;;;;;;;;;;;;
naval_exercises_desc;해군이 실시하는 훈련 중에서도 실전 훈련은 가장 중요합니다. 실전 훈련은, 함정(배)을 실제로 작동해 모의 전쟁과 기타 실전적 훈련을 실시하고 전투시 필요한 각종 행동에 대해 훈련합니다. 실전 훈련에는 모든 함대 전력이 참가해 일주일 정도 이루어지는 것도 있었습니다. 이런 대훈련 때는 훈련에 따른 전투 능력 향상뿐 아니라 함대 소속 장병들이 어느정도 능력을 발휘할 수 있는지를 평가하는 것도 중시됐습니다.;;;;;;;;;;;;;
financial_institutions;금융기관;;;;;;;;;;;;;
financial_institutions_desc;금융기관은 금융자산의 흐름을 개선하는 조직입니다. 민간은행도 없던 나라에서 은행감사위원회가 있는 나라로 발전했습니다.;;;;;;;;;;;;;
private_banks;개인은행;;;;;;;;;;;;;
private_banks_desc;개인은행;;;;;;;;;;;;;
stock_exchange;증권거래소;;;;;;;;;;;;;
stock_exchange_desc;증권거래소;;;;;;;;;;;;;
multitude_of_financial_instruments;금융상품 다각화;;;;;;;;;;;;;
multitude_of_financial_instruments_desc;금융상품을 다각화함은 자본의 흐름을 원활하게 만들며 중산층이 개인 투자에서 더 나은 수익을 얻음을 의미합니다.;;;;;;;;;;;;;
insurance_companies;보험회사;;;;;;;;;;;;;
insurance_companies_desc;보험을 판매하는 회사가 생겨나면서 사업이 더 간편해지고 안전해졌습니다. 또한 가족들은 새로운 지적 상품을 가정보험 등으로 활용했습니다.;;;;;;;;;;;;;
regulated_buying_and_selling_of_stocks;주식매매규제;;;;;;;;;;;;;
regulated_buying_and_selling_of_stocks_desc;주식매매규제로 인해 매매시간과 장소가 제도화되면서 주식 매입이 안전해지고 장기적으로 더 저렴해졌습니다.;;;;;;;;;;;;;
business_banks;기업은행;;;;;;;;;;;;;
business_banks_desc;기업은행;;;;;;;;;;;;;
liquidation_of_assets;자산 현금화;;;;;;;;;;;;;
liquidation_of_assets_desc;자산 현금화는 파산한 기업이 부채를 조금이라도 갚기 위해 자산을 매각하는 것을 뜻합니다. 이 제도는 복잡하지만 중요한 것으로, 파산에 관한 안정적인 법적 처리 절차를 확립하는 첫 단계입니다.;;;;;;;;;;;;;
capital_for_investors;투자자 친화 경영;;;;;;;;;;;;;
capital_for_investors_desc;자본 거래가 활발해지면서 자본 수요가 집중적으로 발생했고, 그결과 자본 시장이 형성됐습니다.;;;;;;;;;;;;;
distribution_channels;유통체계;;;;;;;;;;;;;
distribution_channels_desc;분업에서 완성품으로의 과정이 길어지자 일부 유통 전문업체들이 상점에 진출해 유통 통로를 열었습니다. 공급 측면에서의 효율성이 높아집니다.;;;;;;;;;;;;;
investment_banks;투자은행;;;;;;;;;;;;;
investment_banks_desc;투자은행;;;;;;;;;;;;;
industrial_rnd_investments;산업 연구개발 투자;;;;;;;;;;;;;
industrial_rnd_investments_desc;새로운 제조 기계나 제품의 연구개발에 대한 투자가 이루어지면서 많은 산업 분야가 효율적으로 변했습니다.;;;;;;;;;;;;;
industrial_production_investments;산업 생산 투자;;;;;;;;;;;;;
industrial_production_investments_desc;새로운 공장, 부품 제조업체 인수에 대한 투자가 이루어지면서 많은 산업 분야가 효율적으로 변했습니다.;;;;;;;;;;;;;
industrial_distribution_investments;산업 유통 투자;;;;;;;;;;;;;
industrial_distribution_investments_desc;유통 경로를 확보하려는 매수, 투자가 이루어지면서 많은 산업 분야가 효율적으로 변했습니다.;;;;;;;;;;;;;
bank_inspection_board;은행감사원;;;;;;;;;;;;;
bank_inspection_board_desc;은행감사원;;;;;;;;;;;;;
