Key;English;;;;;;;;;;;;;
claim_tsushima_title;대마도 영유권 주장;;;;;;;;;;;;;
claim_tsushima_desc;대마도는 왜인이 쓰시마라 부르는 섬으로, 오랫동안 왜인들이 점거해온 조선의 일부입니다. 틀렸던 사실을 바로잡고 조선이 영광을 맞이하려면 대마도에 영유권을 주장해야 합니다!;;;;;;;;;;;;;
integrate_the_metis_title;메티스 통합;;;;;;;;;;;;;
integrate_the_metis_desc;메티스는 본래 캐나다 원주민과 식민지시대에 정착한 유럽인 사이에서 태어난 혼혈 자손으로, 대를 이어가면서 중부 및 서부 캐나다에서 그들만의 독특한 문화를 발전시켰습니다. 캐나다와 밀접한 관련이 있는 메티스인을 사회에 통합하는 것은 그들을 캐나다인에 가깝게 바꾼다는 뜻이며, 이러한 통합은 국가적 목표에 한걸음 더 가까워지게끔 해줄 것입니다.;;;;;;;;;;;;;
cleanup_colonial_cores_title;인공지능: 식민지 영유권 정리;;;;;;;;;;;;;
cleanup_colonial_cores_desc;인공지능: 식민지 영유권 정리;;;;;;;;;;;;;
rename_bourbon_island_title;부르봉섬 개칭;;;;;;;;;;;;;
rename_bourbon_island_desc;프랑스령 인도양제도는 레위니옹, 부르봉, 보나파르트라는 많은 이름을 갖고 있습니다. 그러나 이제는 현재 정부에 걸맞는 더 적절한 이름을 붙여야 합니다.;;;;;;;;;;;;;
ionian_lose_accepted_cultures_title;이오니아제도 그리스인 우대;;;;;;;;;;;;;
ionian_lose_accepted_cultures_desc;정치적 균형이 뒤바뀐 이오니아제도가 그리스인 우대정책을 수립했습니다.;;;;;;;;;;;;;
election_start_player_title;인공지능: 선거 시작;;;;;;;;;;;;;
election_start_player_desc;인공지능: 선거 시작;;;;;;;;;;;;;
election_end_player_title;인공지능: 선거 종료;;;;;;;;;;;;;
election_end_player_desc;인공지능: 선거 종료;;;;;;;;;;;;;
release_galicia_lodomeria_title;갈리치아 보호국;;;;;;;;;;;;;
release_galicia_lodomeria_desc;최근 갈리시아-로도메리아에 소수문화 거주지가 생겨났으니, 그들에게 스스로를 통치할 수 있는 더 큰 자치권을 부여할 수 밖에 없습니다.;;;;;;;;;;;;;
integrate_kuwait_title;쿠웨이트 통합;;;;;;;;;;;;;
integrate_kuwait_desc;쿠웨이트의 셰흐(수장)들은 오래부터 $CAPITAL$을(를) 방문해 $COUNTRY$ 술탄에게 경의를 표했습니다. 이들에 대한 종주권은 사실 큰 의미가 없는 명목상인 것이었습니다. 하지만 최근 수년간 $COUNTRY$ 정부와 쿠웨이트의 관계가 더욱 가까워지면서, 상황이 바뀌었습니다. 이제 마지막 단계를 밟아 쿠웨이트를 $COUNTRY$ 지배권역에 완전히 통합해야 할 때입니다. 쿠웨이트의 셰흐들은 쿠웨이트에서 계속 삶을 영위할 것이며, 지역 정치에서도 여전히 작은 영향력을 행사할 것입니다. 그러나 모든 정치적 결정은 이제 $CAPITAL$에서 나올 것입니다.;;;;;;;;;;;;;
occupy_syrian_desert_title;시리아사막 점령;;;;;;;;;;;;;
occupy_syrian_desert_desc;티그리스강에서 지중해에 이르는 시리아사막은 (반)유목민족 목축업자들이 살아가는사막, 반사막, 황량한 불모지가 뒤섞인 곳입니다. $COUNTRY$ 정부는 이 지역의 대부분에 '유목민들의 어떠한 권한도 인정하지 않는다' 정도의 주장만을 내세워왔습니다. $CAPITAL$의 고위인사들은 이 지역에 군사시설을 여럿 세움으로써 사막을 효과적으로 점령하자는 계획을 수립했습니다. 그러나 똑같이 시리아사막에 지분을 가진 다른 국가들 또한 이러한 움직임에 반응할 것으로 보입니다.;;;;;;;;;;;;;
move_capital_to_belgrade_title;베오그라드 환도;;;;;;;;;;;;;
move_capital_to_belgrade_desc;베오그라드는 역사적인 세르비아의 수도입니다. 오스만 주둔군이 도시를 떠났으니 새로 쟁취한 독립을 보여주려면 고도로 환도하는 것이 상서로울 것입니다.;;;;;;;;;;;;;
remove_war_focus_title;전쟁 중점 해제;;;;;;;;;;;;;
remove_war_focus_desc;더는 전시상태가 아니므로 중점이 필요없어졌습니다.;;;;;;;;;;;;;
warn_imperialism_cb_is_available_title;제국주의 임박;;;;;;;;;;;;;
warn_imperialism_cb_is_available_desc;외세의 맹공격에게서 살아남을 수 있을까요?;;;;;;;;;;;;;
haussmanns_renovations_title;오스망의 파리 개조;;;;;;;;;;;;;
haussmanns_renovations_desc;오스망 계획은 1852-1870년 사이에 수행된 파리의 현대화 계획입니다. 이 계획을 시작한 이유는 파리의 낡은 중심가가 성장하는 도시의 기반시설 요구를 충족할 수 없음이 밝혀졌기 때문입니다. 오스망이 이때 기획한 길게 뻗은 대로는 그 이후로 파리 거리 배치의 특징을 규정해왔습니다. 추정 개조 비용은 약 [SUB_A7]R5만 [SUB_A4] [SUB_A7]W입니다.;;;;;;;;;;;;;
accept_the_flemish_title;플란데런 수용;;;;;;;;;;;;;
accept_the_flemish_desc;$COUNTRY$ 사람들은 플란데런을 대하며 여러 실수를 저질렀습니다. 개신교/가톨릭 대립과 정치적 배척은 벨기에 혁명으로 이어졌습니다. 이제 서로의 관계를 회복하고, 신앙의 자유를 구현하고, 그들에게 동등한 권리를 부여할 때입니다. 그들에게 굴복한다는 모양새이므로 국제적 위신은 손상을 입겠지만, 분명 우리가 다시 한 번 평화롭게 살 수 있도록 해줄 것입니다.;;;;;;;;;;;;;
create_vietnamese_protectorate_title;베트남 보호령 선언;;;;;;;;;;;;;
create_vietnamese_protectorate_desc;$CAPITAL$의 고위 인사들이 인도차이나 식민지에 대한 야망을 실현하기 위해 베트남에 대한 보호정책을 정당화하고 선언하는 계획을 고안했습니다. 이제 계획을 실행에 옮길 수 있습니다.;;;;;;;;;;;;;
first_annexiation_limburg_title;림부르크 문제;;;;;;;;;;;;;
first_annexiation_limburg_desc;독일 연방으로 알려진 오스트리아 주도 관세동맹의 종식과 현대적 독일인 국민국가의 출현으로 인해, 지금은 존재하지 않는 독일 연방의 영방국가였던 림부르크 공국은 구시대적인 존재로 전락했습니다. 국제사회는 림부르크가 네덜란드의 필수적인 일부분임을 인정하지만, 독일이 모든 독일인 영방국가들을 포함하는 완전한 통일을 야망으로 정하면서 림부르크 공국은 위험한 뇌관으로 변모했습니다. $CAPITAL$의 일부 고관은 $MONARCHTITLE$에게 낡은 림부르크 공국의 폐지와 네덜란드로의 완전한 통합을 규정하는 칙령에 대해 서명을 진언했습니다. 다만 독일이 이 움직임에 항의할 수도 있습니다.;;;;;;;;;;;;;
ostend_manifesto_title;오스텐드 선언;;;;;;;;;;;;;
ostend_manifesto_desc;오스텐드 선언은 서부에 자유주를 신설하면서 깨진 노예주와 자유주의 균형을 쿠바를 노예주로 편입함으로써 다시 맞추자는 의도에서 시작했습니다. 영국, 프랑스, 에스파냐에게 쿠바를 양도하지 않으면 무력으로 뺏겠다고 선언한 이 성명서를 지지하면 국내의 노예제 긴장을 완화할 수 있지만, 유럽 강대국 사이에서의 입지를 심각하게 좁힐 것입니다.;;;;;;;;;;;;;
revoke_back_to_africa_act_player_title;아프리카 귀환법 폐지;;;;;;;;;;;;;
revoke_back_to_africa_act_player_desc;'아프리카 귀환법'을 폐지할 수 있지만, 그 법 주위에 세워진 구조물을 해체한다는 것은 이를 다시 시작하는 데 긴 시간이 걸릴 것임을 의미합니다.;;;;;;;;;;;;;
back_to_africa_act_title;아프리카 귀환법;;;;;;;;;;;;;
back_to_africa_act_desc;$COUNTRY$ 식민협회는 $COUNTRY_ADJ$ 아프리카의 태생의 흑인들을 고향으로 귀환시키자는 발상의 초기 지원자입니다. 1816년에 설립된 이 단체는 폐지론자와 노예 소유주라는 두 파벌이 핵심을 이루었습니다. 폐지론자들은 그들의 후손들과 함께 아프리카 노예들을 해방하고 그들에게 아프리카로 돌아갈 기회를 제공하려 했습니다. 노예 소유주들은 자유 흑인들이 노예제를 위협한다 믿어 그들을 $COUNTRY$에서 쫓아내려고 했습니다. 그들의 노력은 많은 수의 식민지 개척자들을 끌어들이지 않았으므로 결국 성과가 없었습니다. 그러나 $COUNTRY$ 정부의 지원으로 작업이 재개될 수도 있습니다. 아프리카 귀환법에 서명해 영유권 보유 지역에 있는 $COUNTRY$ 내의 흑인 공동체들을 강제 송환할 수 있습니다. 물론 빠르게 끝나지 않을 것이며, 국제사회에게서 많은 부정적인 관심을 끌 것입니다.;;;;;;;;;;;;;
revoke_back_to_africa_act_title;아프리카 귀환법 폐지;;;;;;;;;;;;;
revoke_back_to_africa_act_desc;'아프리카 귀환법'을 폐지할 수 있지만, 그 법 주위에 세워진 구조물을 해체한다는 것은 그것을 다시 시작하려면 긴 시간이 걸릴 것임을 의미합니다.;;;;;;;;;;;;;
return_colonies_from_dismantled_tag_title;식민지 반환;;;;;;;;;;;;;
return_colonies_from_dismantled_tag_desc;최근 식민지배국이 패배하면서, 그들이 소유했던 식민지에 대한 영유권 주장이 다시 한번 주목을 받고 있습니다. 국제사회는 이들 식민지를 $COUNTRY$ 정부에게 반환해야 한다는데 대체로 동의합니다. 이제 그들을 되찾는데 필요한 조치를 취하기만 하면 됩니다.;;;;;;;;;;;;;
release_colonies_that_werent_annexed_title;식민지 해방;;;;;;;;;;;;;
release_colonies_that_werent_annexed_desc;옛 종주국이 패배하면서 자유를 얻었습니다. 만세!;;;;;;;;;;;;;
meiji_daijokan_ordinances_title;토지개혁 태정관포고;;;;;;;;;;;;;
meiji_daijokan_ordinances_desc;$YEAR$년, $COUNTRY$ 정부는 태정관포고로 토지과세제도의 개편을 발표했습니다. 정부는 당초 개별 농부의 토지 규모를 직접 측정해 세금을 계산하고 그 결과를 지방세무관에게 제출하도록 지시했었습니다. 하지만 징수한 세금이 예상에 훨씬 못 미치는 것으로 나타나는 등 측정체계의 정직성과 함께 자주 어려움이 발생했습니다. 해당 조례를 통해 일본은 처음으로 사유지 소유권을 통해 토지 소유권을 인정했습니다. 이전의 토지 소유 관행은 모든 토지가 천황의 단독 소유이며 개별 농민들이 봉건 영주에게서 토지를 빌려 경작할 뿐이라고 명시했었습니다. 이 개혁은 옛 토지제도를 폐지하고 토지 소유자가 토지재산을 담보나 다른 투자의 금융자산으로 사용할 수 있도록 했습니다. 이 법은 수세기 전에 제정된 영국의 '토지 매매에 관한 국왕의 법령'과 유사하게 일본의 자본주의 발전을 향한 첫 걸음 중 하나였습니다.;;;;;;;;;;;;;
create_india_title;인도 자치 허용;;;;;;;;;;;;;
create_india_desc;인도는 직할 식민지로 유지하기에는 너무 크고 귀찮습니다. $CAPITAL$에서 몇몇 주요 장관들이 인도 민족주의를 달래기 위해 이들에게 자치를 부여할 것을 제안했습니다. 반면 일부 통치자들은 인도를 통합하지 말고 $COUNTRY$의 보호를 지속해달라고 요청했습니다.;;;;;;;;;;;;;
accept_the_maltese_title;몰타 수용;;;;;;;;;;;;;
accept_the_maltese_desc;문화적 유대에도 불구, 몰타는 오랫동안 영국의 지배를 받아왔습니다. 이제 몰타섬을 소유하고 있으므로 몰타인을 위대한 이탈리아의 일부로 만드는 통합을 시작할 수 있습니다.;;;;;;;;;;;;;
free_botswana_title;보츠와나 해방;;;;;;;;;;;;;
free_botswana_desc;로디지아/짐바브웨와 남아프리카가 독립했으니 보츠와나도 독립해야 합니다.;;;;;;;;;;;;;
flip_colonial_cores_title;식민지의 본국;;;;;;;;;;;;;
flip_colonial_cores_desc;사랑하는 조국은 역사적 영역을 더 많이 귀속할수록 성장합니다. 그런 역사적 영역이 식민지배를 받도록 내버려둘 수는 없습니다. $COUNTRY$의 영역은 절대 식민지일 수 없습니다.;;;;;;;;;;;;;
reject_pan_nationalism_title;범민족주의 거부;;;;;;;;;;;;;
reject_pan_nationalism_desc;국내 학계에서 범민족주의 연합을 위해 $COUNTRY$의 독립을 박탈하자는 논의가 있었습니다. 하지만, 우리는 $COUNTRY$의 운명이 다른 나라들과 함께 있지 않음을 증명했습니다. 이러한 생각을 굳건히 하기 위해 $CAPITAL$의 몇몇 장관들은 국내 교육제도에 관한 새로운 교육과정을 제안할 것이며, 언론에서는 $COUNTRY$ 사람들의 꿈을 범민족주의 연합에서 멀어지도록 만들 것입니다.;;;;;;;;;;;;;
the_congo_ccupation_expedition_title;콩고 탐험;;;;;;;;;;;;;
the_congo_ccupation_expedition_desc;콩고의 점령은 거의 다 끝났고, 저항은 거의 분쇄했습니다.;;;;;;;;;;;;;
turn_on_government_decisions_title;'통치' 결정 표시;;;;;;;;;;;;;
turn_on_government_decisions_desc; '통치' 결정들은 통치에 관련한 결정을 내릴 수 있게 해주며, 목록을 흐트러뜨리는 것을 원하지 않는다면 숨길 수 있습니다. 목록: \n-학회 개혁\n-농노 노예화\n-종속국/번국의 의무 면제\n-'타국 영유권 보유 지역 반환' 표시\n-'종속국 해방' 표시\n-식민지 군대 개혁\n-병역 기간 연장\n-지방정부 개혁(존재하지 않는 국가 태그를 변경하고 수도와 같은 개혁으로 변경)\n-국경정책 변경\n-무역정책 선택;;;;;;;;;;;;;
turn_off_government_decisions_title;'통치' 결정 숨기기;;;;;;;;;;;;;
turn_off_government_decisions_desc;다음 결정들을 숨깁니다. 목록: \n-학회 개혁\n-농노 노예화\n-종속국/번국의 의무 면제\n-'타국 영유권 보유 지역 반환' 표시\n-'종속국 해방' 표시\n-식민지 군대 개혁\n-병역 기간 연장\n-지방정부 개혁(존재하지 않는 국가 태그를 변경하고 수도와 같은 개혁으로 변경)\n-국경정책 변경\n-무역정책 선택;;;;;;;;;;;;;
turn_on_organize_colony_decisions_title;'식민지 편성' 결정 표시;;;;;;;;;;;;;
turn_on_organize_colony_decisions_desc;'식민지 편성' 결정들은 식민지를 편성할 수 있게 해주며, 목록을 흐트러뜨리는 것을 원하지 않는다면 숨길 수 있습니다.;;;;;;;;;;;;;
turn_off_organize_colony_decisions_title;'식민지 편성' 결정 숨기기;;;;;;;;;;;;;
turn_off_organize_colony_decisions_desc;'식민지 편성' 결정들을 숨깁니다.;;;;;;;;;;;;;
italians_in_balkans_title;이탈리아계 이주민;;;;;;;;;;;;;
italians_in_balkans_desc;이탈리아인들은 르네상스와 (부분적이지만) 이탈리아계 상인공화국의 거대한 영향력 덕분에 지중해와 발칸반도 일부까지 뻗어나가 정착했습니다. 하지만 민족주의 시대가 도래하면서 이들은 이등국민 혹은 불순분자로 대우받고 있습니다. 이탈리아 뿐만 아니라 해외에서도 해당 지역에서 이탈리아의 영향력을 확대하고 이탈리아인을 보호해야 한다는 주장이 등장했습니다.;;;;;;;;;;;;;
insolvent_ai_still_in_debt_title;더 많은 긴급조치;;;;;;;;;;;;;
insolvent_ai_still_in_debt_desc;이전의 조치는 충분치 못했습니다.;;;;;;;;;;;;;
insolvent_ai_debt_gone_title;감세;;;;;;;;;;;;;
insolvent_ai_debt_gone_desc;$COUNTRY$의 재정 문제를 해결했습니다. 일단은...;;;;;;;;;;;;;
insolvent_ai_cant_borrow_title;긴급조치;;;;;;;;;;;;;
insolvent_ai_cant_borrow_desc;경제 위기를 해결하려면 엄격한 조치를 강구해야 합니다.;;;;;;;;;;;;;
cleaning_after_international_zones_title;$COUNTRY_ADJ$ 국제지구 폐지;;;;;;;;;;;;;
cleaning_after_international_zones_desc;$COUNTRY$(이)가 더 많은 영토를 확보한 이후, 국내의 국제지구를 인정하는 사람들은 점점 줄어들었습니다. 이에 따라 강대국들은 회의를 통해 국제지구를 폐지했습니다.;;;;;;;;;;;;;
core_heligoland_title;$COUNTRY_ADJ$ 헬골란트 영유권 주장;;;;;;;;;;;;;
core_heligoland_desc;북해에 위치한 작은 섬 헬골란트는 나폴레옹 전쟁 동안 덴마크의 영토였으나, 전쟁이 끝난 후 1814년 킬 조약을 통해 영국이 소유권을 차지했습니다. 독일 통일 후 이 섬은 $COUNTRY$에게는 희망의 대상으로 자리잡았습니다. 이제 이곳이 $COUNTRY$의 손 안에 확고히 놓여있으니, 아무도 $COUNTRY$의 영유권 주장을 부인할 수 없습니다.;;;;;;;;;;;;;
von_moltkes_staff_reforms_desc;1857년 헬무트 폰 몰트케는 프로이센 총참모의장의 자리에 앉았습니다. 그의 생각 중에는 역사를 연구하는 부서, 광범위한 전투 훈련, 프로이센의 전신망 및 철도망을 분류/연구하고 전시 상황에서 효율적으로 사용할 방법을 연구하는 특별 부서가 있었습니다. 이후 온 유럽이 그를 유럽에서 가장 효율적인 인물로 간주했고, 외국들은 그가 사용한 방법을 곧 널리 연구하고 채택했습니다. 그는 30년간 프로이센 참모총장으로 재직했으며 19세기의 명전략가로 유명해졌습니다.;;;;;;;;;;;;;
disable_trade_policy_globally_title;무역정책 결정 숨기기;;;;;;;;;;;;;
disable_trade_policy_globally_desc;무역정책 결정은 인공지능이 더 많은 돈을 절약하고 보호무역을 채택한 미국, 러시아 등의 국가가 무거운 관세를 부과하도록 돕습니다. 10년에 한 번씩 발생하며(때로는 일찍 제거되기도 함) 인공지능은 여러 가지 선택 중 하나를 선택할 수 있는 완전한 자율성을 가지고 있습니다(따라서 어떤 행동도 보장되지 않음). 어떠한 이유로 무역정책 기능을 비활성화하려는 경우 이 설정을 사용하여 비활성화 작업을 수행할 수 있습니다.;;;;;;;;;;;;;
option_localized_names_title;지명 현지화;;;;;;;;;;;;;
option_localized_names_desc;기본적으로, 지명은 영어식 지명이 있을 경우 그 지명를 사용합니다. 현지 언어식 지명을 쓰고 싶다면 이 설정을 선택하면 됩니다. 지명들은 현대 국어로 쓰이거나 문화적으로 주류인 언어를 사용할 것입니다. 이 설정은 현재 제작 중이므로 제안 사항이 있으면 추가하겠습니다. (이미 한국어패치를 사용하고 있으므로 사용을 추천하지 않습니다. - 한국어패치 제작자);;;;;;;;;;;;;
cash_crops_africa_title;현금 작물과 광산;;;;;;;;;;;;;
cash_crops_africa_desc;원주민들이 자급자족 농사를 포기한다면 새로운 식민지가 훨씬 더 많은 도움을 줄 것입니다. 회사와 개인에게 주어지는 일련의 투자를 통해, 국내 사정에 더 잘 맞는 직접적인 방법으로 식민지에서 작물을 생산할 수 있습니다.;;;;;;;;;;;;;
quality_coal_decision_title;고급 석탄 광산 개광;;;;;;;;;;;;;
quality_coal_decision_desc;국내에는 더 오래 지속되며, 더 많은 열을 생산하고, 유연성이 뛰어난 석탄을 생산하는 탄광이 여럿 있습니다. 이러한 탄광들을 최대한 잘 이용하는 것은 석탄 생산량을 증가시킬 것입니다.;;;;;;;;;;;;;
end_of_natural_dyes_title;천연 염료의 종말?;;;;;;;;;;;;;
end_of_natural_dyes_desc;19세기 중반 인공 합성 염료의 발견은 천연 염료를 다루던 대규모 시장의 오랜 위축으로 이어졌습니다. 산업혁명으로 가능해진 산업용 섬유 생산에서 대량으로 생산할 수 있는 합성 염료는 천연 염료를 빠르게 대체했으며, 후에 등장하는 합성 섬유와도 천연 염료와 달리 잘 어울렸습니다. 국내 일부 지역에서도 천연 염료 생산이 몇년간 꾸준히 감소하고 있으며, 현지 생산자들은 스스로가 생산한 상품을 팔 수 없는 상태에 이르렀습니다. 파산에 직면한 대부분의 천연 염료 생산자들은 새로운 제품을 물색하고 있습니다. 정부로서 새로운 시장을 찾아줌으로써 그들을 도울 수 있습니다.;;;;;;;;;;;;;
vassal_stop_paying_vassal_payments_title;종주국에 대한 상납 중지;;;;;;;;;;;;;
vassal_stop_paying_vassal_payments_desc;종주국이 상납 할당량을 없앤다는 명령을 발표했습니다.;;;;;;;;;;;;;
turn_off_vassal_payments_title;종속국의 의무 면제;;;;;;;;;;;;;
turn_off_vassal_payments_desc;국고가 충분히 차자 내각이 종속국(번국 아님)의 '$COUNTRY$ 국고에 대한 상납 의무'를 면제하는 제안서를 제출했습니다. 실행에 옮긴다면 단기간에 그들과의 관계를 개선할 수 있겠지만, 재정에는 그다지 도움을 주지 못할 것입니다.;;;;;;;;;;;;;
turn_on_vassal_payments_title;종속국의 의무 부과;;;;;;;;;;;;;
turn_on_vassal_payments_desc;한때 종속국의 상납 의무를 면제했었습니다. 그러나 그들이 스스로의 역할을 수행하고 $COUNTRY$의 영광을 유지하는 데 기여하려면 $COUNTRY$의 종속국 모두가 필요합니다.;;;;;;;;;;;;;
specific_trade_policy_title;무역정책 선택;;;;;;;;;;;;;
specific_trade_policy_desc;여당은 광범위한 무역정책을 가지고 있으며 정부에도 이익 창출을 위해 경쟁하는 여러 경제학파가 있습니다. 무역정책을 채택하면 관세 책정의 융통성을 다소 상실할 것이나, 관세를 더 효율적으로 징수할 수 있을 것이며 관세 변동에 따른 다른 혜택을 누리게 될 것입니다.\n주의: 시장 규제를 조사하면 이 결정을 내릴 때 더 많은 설정이 해제됩니다. 이 결정을 완전히 취소하고 나머지 게임은 해고 사건의 마지막 설정을 선택해 취소할 수 있습니다.;;;;;;;;;;;;;
rescind_trade_policy_title;인공지능: 종래 무역정책 폐기;;;;;;;;;;;;;
rescind_trade_policy_desc;이웃나라와 우리나라의 종래 무역정책들이 현재 여당의 무역정책과 일치하지 않습니다.;;;;;;;;;;;;;
chile_treaty_of_peace_and_friendship_title;안토파가스타 국경 조약;;;;;;;;;;;;;
chile_treaty_of_peace_and_friendship_desc;안토파가스타에서 너무 많은 피를 흘린 관련국들은 원탁에 앉아 이 문제에 대해 의논해야 했습니다. 국제적인 도움과 중재 덕에 관련국들에게 6만[SUB_A4] 의 배상금을 청구하는 제안서 초안을 작성할 수 있었습니다. 그 대가로 그들은 안토파가스타에 대한 영유권 주장을 포기할 것입니다. $COUNTRY$이 영유권을 주장하지 않았으며 관련 당사자들이 영유권을 주장할 수 있는 모든 영토는 정당한 소유자에게 반환되며, 안토파가스타 이외의 지역에서 제기된 모든 영유권 주장은 국제적 중재에 회부됩니다.;;;;;;;;;;;;;
name_oslo_title;크리스티니아나 개칭;;;;;;;;;;;;;
name_oslo_desc;오슬로라고도 불리는 이 도시는 덴마크-노르웨이 동군연합 시기 크리스티니안 4세의 치세이던 1624년 화재로 파괴당했습니다. 이후 도시는 아케르스후스요새와 가까운 곳으로 옮겨졌고 크리스티니아나로 이름이 바뀌었습니다. 오랜 시간이 지난 지금 정부는 도시의 깊은 역사를 잘 나타낼 수 있는 노르웨이어에서 파생된 원래 이름을 원합니다.;;;;;;;;;;;;;
january_uprising_victory_title;폴란드인 봉기 성공;;;;;;;;;;;;;
january_uprising_victory_desc;최근 봉기의 성공은 폴란드가 자유 주권 국가로 인정받았음을 의미합니다. 외세에 지배받던 시절은 이게 끝났습니다.;;;;;;;;;;;;;
copenhagen_convention_title;덴마크해협을 둘러싼 협약 요구;;;;;;;;;;;;;
copenhagen_convention_desc;외레순 통행료는 1429년 포메른 군주 에릭이 한 것으로, 현재에도 남아 영향을 주고 있습니다. 덴마크의 해협을 통과하는 모든 무역에 피해를 주는 이 '장벽'은 우리의 상업 활동을 저해합니다. 보상금과 보증금으로 지불할 돈이 있다면, 이 상황을 한번에 모두 해결할 수 있는 협약을 요구할 수 있습니다.;;;;;;;;;;;;;
abolish_sound_dues_title;외레순 통행료 폐지;;;;;;;;;;;;;
abolish_sound_dues_desc;그들은 덴마크해협의 통행료를 폐지하기를 거부했지만, 어차피 그들에겐 선택권이 없습니다. 그리고 우리에게는 그들의 횡포를 막고 발트해를 장악할 힘이 있습니다.;;;;;;;;;;;;;
take_corrients_title;코리엔테스와 엔트레리오스;;;;;;;;;;;;;
take_corrients_desc;코리엔테스와 엔트레리오스 지역은 오랫동안 가까운 관계를 이어오고 있습니다. 코리엔테스의 반란을 진압한 엔트레리오스 총독은 코리엔테스 지역을 자신의 영향 아래 두려는 정치적 움직임을 보였습니다.;;;;;;;;;;;;;
declaration_of_independence_title;$COUNTRY$ 독립 선언;;;;;;;;;;;;;
declaration_of_independence_desc;$COUNTRY$은 다른 나라들이 보기에도 사실상 독립국입니다. 그리고 현재 독립을 단호히 주장할 수 있는 영향력과 완전한 주권을 갖고 있습니다.;;;;;;;;;;;;;
substate_nation;번국;;;;;;;;;;;;;
monthly_substate_payment_title;월별 상납금;;;;;;;;;;;;;
monthly_substate_payment_desc;종속국으로서 종주국에게 상납금을 강요받고 있습니다..;;;;;;;;;;;;;
claim_arab_coast_title;$YEAR$년 아랍만 원정대;;;;;;;;;;;;;
claim_arab_coast_desc;수에즈운하의 개통 후 페르시아만의 무역 가치가 올라가고 있습니다. 우리가 이 지역에 더 많은 힘과 영향력을 행사하는 것이 중요합니다. 아라비아 반도는 알사우디 계곡과 알라시드 계곡으로 나누어져 있어 해안의 일부를 쉽게 확보할 수 있습니다.;;;;;;;;;;;;;
claim_bahrain_title;바레인 영유권 주장;;;;;;;;;;;;;
claim_bahrain_desc;페르시아만의 작은 섬 바레인은 아랍 가문들의 통치를 오랜 기간 받아왔습니다. 그곳의 국경은 불안정하며, $COUNTRY$의 역대 지배자들은 그 지역에 역사적으로 영유권을 주장해왔습니다. 지금이 그 반도에 영유권을 다시 주장하고 더 나아가 그곳을 점령할 기회입니다.;;;;;;;;;;;;;
basotho_asks_for_protection_title;보호 요청;;;;;;;;;;;;;
basotho_asks_for_protection_desc;침략자들이 국경을 둘러싸고 있습니다. 때문에 국내 일각에서는 살아남기 위해 독립을 포기하고 케이프타운의 밑으로 들어가야 한다고 주장합니다.;;;;;;;;;;;;;
montenegro_borders_title;몬테네그로 국경;;;;;;;;;;;;;
montenegro_borders_desc;몬테네그로는 국경을 공식적으로 인정받은 적이 없어 오랜 독립 기간에도 불구하고 크로아티아와 보스니아의 영유권 주장에 시달리고 있습니다. 지금이 이를 바꿀 기회입니다.;;;;;;;;;;;;;
renovate_capital_title;$CAPITAL$ 개조;;;;;;;;;;;;;
renovate_capital_desc;$CAPITAL$은(는) 비좁은데다 누구도 좋아하지 않는 중세풍의 거리와 건물이 가득한 낡은 도시입니다. 현대적 교통망을 구현하고 잠재적 위생 문제를 제거하기 위해, $CAPITAL$을(를) $COUNTRY$의 수도로서의 가치가 있는 도시로 만들기 위해 수도 개조에 투자할 수 있습니다.;;;;;;;;;;;;;
bulgarian_miracle_title;불가리아의 기적;;;;;;;;;;;;;
bulgarian_miracle_desc;불가리아는 발칸반도에서 가장 큰 기독교 국가로, 영토와 인구 면에서 경제 및 문화 부흥을 경험하고 있습니다. 유럽인들은 이를 불가리아의 기적으로 칭하며, 혹자는 불가리아인들을 발칸반도의 일본인으로 부르기 시작했습니다. 이 기적이 영원한 유산과 위대한 국가의 건설로 이어질 것인지 아니면 일회성으로 끝날 지는 시간만이 알 것입니다.;;;;;;;;;;;;;
greater_bulgaria_title;대불가리아!;;;;;;;;;;;;;
greater_bulgaria_desc;불가리아에게는 오스만 제국에서 분리된 발칸반도 내의 모든 불가리아인 거주 권역을 차지할 권리가 있습니다. 발칸반도는 불가리아 제국의 힘 아래 안정을 되찾을 것입니다.;;;;;;;;;;;;;
conquest_of_the_saharan_desert_title;사하라 개척;;;;;;;;;;;;;
conquest_of_the_saharan_desert_desc;사하라 사막의 유목민들은 항상 너무 말썽을 부려서 아직도 제대로 지배하지 못하고 있습니다. 강대국들이 아프리카를 재빠르게 개척하기 시작하면서, 적당한 국경을 세우고 멀리 떨어진 지역까지도 적절히 통제해야 할 필요성이 생겼습니다. 조약을 체결함으로써 사하라사막의 변경에 국경을 세우고 사하라사막에서의 국경 분쟁 가능성을 없앨 수 있습니다.;;;;;;;;;;;;;
remove_spu_cores_title;페루 연합;;;;;;;;;;;;;
remove_spu_cores_desc;남페루와 북페루의 분단이 끝나면서 낡은 국경은 가치를 잃었습니다. 분단된 페루에 대한 개념을 없애야 할 때입니다.;;;;;;;;;;;;;
repudiate_the_treaty_of_paucarpata_title;파우카르파타 조약 거부;;;;;;;;;;;;;
