EVTNAME13320;서양식 학교;;;;;;;;;;;;;
EVTDESC13320;$PROVINCENAME$에 사는 서양인이 서양의 과학과 예술을 가르치는 학교를 건립했습니다.;;;;;;;;;;;;;
EVTOPTA13320;흥미롭군...;;;;;;;;;;;;;
EVTNAME13330;무역 발전;;;;;;;;;;;;;
EVTDESC13330;최근 강대국의 무역상들이 $PROVINCENAME$에서 활발히 무역을 하기 시작했습니다. 현재 이곳은 세계의 무역거점으로 발전했습니다.;;;;;;;;;;;;;
EVTOPTA13330;훌륭하다!;;;;;;;;;;;;;
EVTNAME13340;석탄공급소;;;;;;;;;;;;;
EVTDESC13340;유럽인들이 배의 연료인 석탄을 보급하기 위해 $PROVINCENAME$에 석탄공급소를 설치했습니다.;;;;;;;;;;;;;
EVTOPTA13340;여러 연기 기둥들이 보이는군...;;;;;;;;;;;;;
EVTNAME13352;전진 준비, 하나-! 둘-!;;;;;;;;;;;;;
EVTDESC13352;군인들이 종대를 횡대로 바꾸거나 반대로 횡대를 종대로 바꾸면서 막사 앞 연병장을 앞뒤로 행진했습니다. 부대 지휘관은 열 사이를 누비면서 병사들에게 신호나 호령을 했습니다. 몇달 전, 갓 입대한 신병들은 한번도 총을 만진 적이 없었기에 일반인과 다를바 없던 젊은이였습니다. 그러나 이제 그들은 훈련을 거치면서 불필요한 생각을 하지 않고 전력으로 싸울 수 있는 군인으로 성장했습니다. 드디어 유럽의 막강한 군사력의 원천이 무엇인지 서서히 이해하기 시작했습니다.;;;;;;;;;;;;;
EVTOPTA13352;그렇군...;;;;;;;;;;;;;
EVTNAME13360;외교사절단;;;;;;;;;;;;;
EVTDESC13360;$PROVINCENAME$에 사는 서양인들이 우리나라와 서구 간의 새로운 외교협상과 문화교류를 추진할 외교사절단을 결성했습니다.;;;;;;;;;;;;;
EVTOPTA13360;흥미롭군.;;;;;;;;;;;;;
EVTNAME13400;유럽산 소파;;;;;;;;;;;;;
EVTDESC13400;"우와아- 정말 예쁘다!" 그녀는 아이처럼 뛰면서 감탄했습니다. 유럽인 상인들은 전세계의 호기심을 부를 물건들을 $PROVINCENAME$에 가져왔습니다. 하지만 내게는 이 아주 아름다운 소파 외에는 관심이 가지 않았습니다. 상인의 말에 따르면 이 소파의 재료는...;;;;;;;;;;;;;
EVTOPTA13400;시험삼아 앉아보자!;;;;;;;;;;;;;
EVTNAME13410;망원경;;;;;;;;;;;;;
EVTDESC13410;$COUNTRY$의 밤하늘에 무수히 떠 있는 별들은 건국 이래 우리나라를 비춰오며 인도했습니다. 하지만 밤하늘의 별들이 지금만큼 우리나라의 운명을 명확하게 비춘 적은 없었습니다. $PROVINCENAME$ 상인들이 최신형 망원경을 $COUNTRY$에 가져왔습니다. 이제 망원경으로 천계의 신비를 밝혀내는 것이 가능해졌습니다. 이번 일은 $PROVINCENAME$의 무역활동이 국내 연구활동에 큰 도움을 줌을 보여주었습니다.;;;;;;;;;;;;;
EVTOPTA13410;훌륭하다!;;;;;;;;;;;;;
EVTNAME13420;바르부르크의 팅크;;;;;;;;;;;;;
EVTDESC13420;그녀는 열병으로 이미 며칠동안 바닥에 누워있었습니다. 심한 열과 두통은 그녀의 의식을 희미하게 만들었고, 때때로는 모호한 헛소리를 중얼거리기도 했습니다. 그녀의 이마는 마치 화로처럼 뜨거웠고, 이내 괴로운지 몸을 뒤틀었습니다. 정화 의식과 물약치료 모두 시도했지만, 국내 의술로는 치료하지 못했습니다. 그녀가 완치를 거의 단념했을 때, 그녀의 아들이 갑자기 지역 상관에 체류하던 유럽인을 데리고 방으로 뛰어들어왔습니다! "아주머니, 이 약을 드시면 빨리 나을 수 있습니다!" 무역상인은 그렇게 말하고 코트의 주머니에서 작은 유리병을 꺼냈습니다. "이것이 '바르부르크의 팅크'라는 약입니다! 이 약을 몇방울만 복용하면 말라리아도 금방 낫는다고요!" 며칠 후, 무역상인의 말대로 그녀는 무사히 회복했습니다.;;;;;;;;;;;;;
EVTOPTA13420;흥미롭군.;;;;;;;;;;;;;
REMOVE_EVTDESC14010;토론은 몇시간을 넘기기 시작했습니다, 후보자가 앞으로 한걸음 나가가며 그들의 논의에 대한 주장을 제시했을때, 그는 반대자들을 침묵 시켰습니다..;;;;;;;;;;x
REMOVE_EVTOPTA14010;방임주의에 대한 결정적인 논의;;;;;;;;;x
REMOVE_EVTOPTB14010;개입주의에 대한 결정? ??인 논의;;;;;;;;;;x
REMOVE_EVTOPTC14010;국가자본주의에 대한 결정적인 논의;;;;;;;;;;x
REMOVE_EVTOPTD14010;계획경제에 대한 결정적인 논의;;;;;;;;;;x
REMOVE_EVTNAME14020;뜨거운 논의 : 종교 정책;;;;;;;;;;x
REMOVE_EVTDESC14020;'우리 국민들의 도덕과 선행은 감소하기 시작했습니다!' 이 성명서는 종교적 다원론자와 관용론자들을 더욱 자극하였습니다. 그들은 종교에 대한 국가의 시각에 관해 질문하기 시작했습니다.;;;;;;;;;;;x
REMOVE_EVTOPTA14020;신 따위는 없다!;;;;;;;;;;x
REMOVE_EVTOPTB14020;종교는 정치적 이슈가 아니야!;;;;;;;;;;x
REMOVE_EVTOPTC14020;각자의 종교를 가지도록 내버려 둬.;;;;;;;;;;x
REMOVE_EVTOPTD14020;하나의 믿음과 하나의 신앙만이 있을뿐이다!;;;;;;;;;;x
REMOVE_EVTNAME14030;뜨거운 논의 : 시민권 정책;;;;;;;;;;x
REMOVE_EVTDESC14030;두 토론자는 그들의 의견에 관해 뜨겁게 논쟁하고 있습니다. 그 둘 사이에 이국인, 소수민족, 타민족 그리고 문화그룹에 관해 서로 논쟁할때 홀안의 대부분은 아무말도 못한체 앉아있습니다. 한명은 모든 입국자는 자국의 문화를 받아들이기를 원하고 있으나, 다른 한명은 입국자들이 그들의 문화적 유산을 그대로 보존해야 한다고 믿고 있습니다.;;;;;;;;;;;x
REMOVE_EVTOPTA14030;그들에게 거류권만 주도록.;;;;;;;;;;x
REMOVE_EVTOPTB14030;우리는 그들에게 영주권정도로 제한을 둘 필요가 있다.;;;;;;;;;;x
REMOVE_EVTOPTC14030;그들에게 완전한 시민권을 가지도록 두라.;;;;;;;;;;x
REMOVE_EVTDESC14040;애국자들과 평화주의자들은 자신들의 적을 협박하고 죽이는 것에 관해 시청에서 싸우는 중입니다. $COUNTRY$과 아주 오래전부터 있어온 이 해묵은 분쟁은 이 이웃국가에 의해 다시 수면위로 부상하게 되었습니다. 애국자들은 그 나라를 침공하길 원하지만, 평화주의자들은 이 분쟁을 해결할 다른 방법이 있을것이라고 믿고 있습니다.;;;;;;;;;;;x
REMOVE_EVTOPTA14040;우리는 애국자이며 우리나라를 위해 싸울것이다!;;;;;;;;;;x
REMOVE_EVTOPTB14040;폭력을 사용할수 있지만, 지금 상황에선 의미 없는것 같군.;;;;;;;;;;x
REMOVE_EVTOPTC14040;전쟁은 결코 옳지 않아.;;;;;;;;;;x
REMOVE_EVTOPTD14040;이것은 폭력없이 해결할수 있는 문제야.;;;;;;;;;;x
REMOVE_EVTNAME14050;높은 관세;;;;;;;;;;x
REMOVE_EVTDESC14050;$PROVINCENAME$에서 몇가지 상품에 관세를 올린 이후로 밀수는 큰 문제가 되었습니다. 우리는 재빨리 이 건에 관해 무슨 조치를 취해야만 합니다!;;;;;;;;;x
REMOVE_EVTOPTA14050;관세를 올려라!;;;;;;;;;;x
REMOVE_EVTOPTB14050;그 상품에 관해서는 관세를 내리고 다른 몇가지 상품은 올려라.;;;;;;;;;;x
REMOVE_EVTOPTC14050;현재 그대로 유지해라.;;;;;;;;;;x
REMOVE_EVTOPTD14050;관세를 약간 내려라.;;;;;;;;;;x
REMOVE_EVTOPTE14050;우린 관세를 완전히 낮출 필요가 있다. ;Nous devons baisser les droits de douane;Wir m?sen alle Steuern senken.;;;;;;;;;;;x
REMOVE_EVTNAME14060;수출과 수입 ;Exportations et importations;Export und Import;;;;;;;;;;;x
REMOVE_EVTDESC14060;새로운 상품들이 $PROVINCENAME$의 고유한 상품의 경쟁력을 능가하기 시작했고 시민들은 수입품과 경쟁하는데 어려움을 겪고 있다. ;Les nouveaux produits font du tort ?ceux de $PROVINCENAME$ et les citoyens ont du mal ?concurrencer les biens import?.;Die neuen Produkte sind erfolgreicher als die eigenen Produkte aus $PROVINCENAME$, und die Menschen k?nen nicht mehr gegen importierte Waren bestehen.;;;;;;;;;;;x
REMOVE_EVTOPTA14060;우리는 우리의 상품들을 수출해야 한다. ;Nous devrions exporter nos produits.;Wir sollten unsere Produkte exportieren.;;;;;;;;;;;x
REMOVE_EVTOPTB14060;우리는 그들이 할 수 있는 새로운 것을 찾아야 한다. ;Dans ce cas, nous devons leur trouver une nouvelle activit?;Dann m?sen wir neue Jobs f? sie finden.;;;;;;;;;;;x
REMOVE_EVTOPTC14060;관세를 철폐한다. ;Ne pas modifier les droits de douane;Lasst die Steuern, wo sie sind.;;;;;;;;;;;x
REMOVE_EVTOPTD14060;관세를 어떤 상품에 대해선 낮추고 다른 상품에 대해선 올린다. ;Baisser les droits de douane sur certains biens et les augmenter sur d'autres;Steuern f? einige G?er senken und f? andere anheben.;;;;;;;;;;;x
REMOVE_EVTOPTE14060;관세를 올린다. ;Augmenter les droits de douane;Steuern anheben!;;;;;;;;;;;x
REMOVE_EVTNAME14070;독점 ;Monopole;Monopol;;;;;;;;;;;x
REMOVE_EVTDESC14070;$PROVINCENAME$에서의 상인들은 그들의 무역의 일부를 독점하길 원하는 재정장관과 논쟁하였다. 그들의 흥분된 논쟁은 당신의 귀까지 닿았고 당신은 양 쪽을 진정시키려 노력하고 있다. ;Les marchands de $PROVINCENAME$ sont en conflit avec le ministre des finances qui veut monopoliser une partie de leur activit? Vous avez eu vent de ce d?at anim?et tentez d'apaiser les deux camps.;Kaufleute aus $PROVINCENAME$ argumentieren mit dem Finanzminister, der Teile ihres Handels monopolisieren will. Ihre erhitzte Diskussion hat Ihre Ohren erreicht, und Sie versuchen, beide Seiten zu beschwichtigen.;;;;;;;;;;;x
REMOVE_EVTOPTA14070;그것을 독점해야 할 이유가 없다. ;Je ne vois aucune raison de cr?r un monopole.;Warum sollten wir monopolisieren?;;;;;;;;;;;x
REMOVE_EVTOPTB14070;당신들은 대규모 논쟁을 하였지만, 우리는 그것을 독점하지 않을 것이다. ;Les deux camps ont des arguments convaincants, mais nous ne cr?rons pas de monopole.;Beide Seiten bringen gute Argumente vor, aber wir werden das nicht monopolisieren.;;;;;;;;;;;x
REMOVE_EVTOPTC14070;마음대로 하게 내버려 두자, 세계는 스스로 돌아간다. 독점은 없다. ;Laissons faire, le monde suit sa propre voie. Pas de monopole.;Sei's drum, die Welt dreht sich von alleine weiter. Kein Monopol.;;;;;;;;;;;x
REMOVE_EVTOPTD14070;좋은 생각이야. 그럼 한번 보자. ;C'est une bonne id? mais qui m?ite r?lexion.;Tolle Idee, lasst mich erstmal einen Blick drauf werfen.;;;;;;;;;;;x
REMOVE_EVTOPTE14070;좋은 생각이다. 우린 그렇게 할 것이다. ;C'est une excellente id?. C'est ce que nous allons faire.;Das ist eine gute Idee. Das werden wir tun.;;;;;;;;;;;x
REMOVE_EVTNAME14080;생산 할당 ;Les quotas de production;Die Produktionsquote;;;;;;;;;;;x
REMOVE_EVTDESC14080;'생산 할당량이 너무 높다. 우리는 절대 수요량에 미치지 못할 것이다.' 다른 농민들은 그의 뒤에서 대기하고 있다. 비바람을 맞은 그들의 얼굴은 연설자와 이해 관계와 결의가 같음을 보여준다. ;Les quotas de production sont trop ?ev?. Nous ne parviendrons jamais ?satisfaire la demande. Les autres fermiers attendent derri?e lui. Leurs visages burin? affichent la m?e inqui?ude et la m?e d?ermination que leur porte-parole.;Die Produktionsquote ist zu hoch. Wir werden die Nachfrage nie bedienen k?nen.' Die anderen Bauern stehen hinter ihm und warten. Ihre verwitterten Gesichter zeigen dieselbe Sorge und Entschlossenheit wie ihr Sprecher.;;;;;;;;;;;x
REMOVE_EVTOPTA14080;말도 안돼. 생산 할당량은 같은 수준으로 유지될 것이다. ;C'est absurde. Les quotas de production resteront les m?es.;Unsinn. Die Produktionsquote bleibt.;;;;;;;;;;;x
REMOVE_EVTOPTB14080;당신은 아무 걱정할 필요가 없어. ;Vous n'avez aucune inqui?ude ?avoir.;Ihr braucht euch um nichts zu sorgen.;;;;;;;;;;;x
REMOVE_EVTOPTC14080;우리는 생산 할당을 중요 문제로 다룰 것이다. ;Nous interviendrons si les quotas de production posent probl?e.;Wir werden uns um die Produktionsquote k?mern, wenn sie zu einem Problem wird.;;;;;;;;;;;x
REMOVE_EVTOPTD14080;당신이 맞을 지도 모른다. ;Vous avez peut-?re raison.;Sie k?nten Recht haben.;;;;;;;;;;;x
REMOVE_EVTOPTE14080;당신이 옳다. ;Vous avez raison.;Sie haben Recht.;;;;;;;;;;;x
REMOVE_EVTNAME14090;지역 혹은 국가경제 ;?onomie centralis? ou d?entralis?;Lokale oder Staatswirtschaft;;;;;;;;;;;x
REMOVE_EVTDESC14090;상원에서 국가가 지역 경제에 대한 개입 여부의 논쟁이 터졌다. 반대자들은 국가의 경제를 중심으로 관리해야하며 지역 경제는 지역적으로 통제되어야 한다고 주장했다. 하지만 그것과는 관계없이 경제는 지옥으로 달려가고 있다. TODO;;Eine Debatte l?ft im Oberhaus dar?er, ob der Staat in die lokale Wirtschaft eingreifen sollte. Die Gegner argumentieren, dass die Staatswirtschaft zentral verwaltet wird, w?rend die der Provinzen lokal verwaltet werden sollte. Wie dem auch sei, die Wirtschaft geht den Bach runter.;;;;;;;;;;;x
REMOVE_EVTOPTA14090;그렇게 하자! ;? marche !;Das funktioniert!;;;;;;;;;;;x
REMOVE_EVTOPTB14090;때가 되면 그렇게 할 것이다. ;Il faut un peu de temps, mais ? va marcher.;Es wird eine Weile dauern, aber es wird funktionieren.;;;;;;;;;;;x
REMOVE_EVTOPTC14090;이것은 날 위한 소식이다. ;J'apprends quelque chose !;Das ist mir neu.;;;;;;;;;;;x
REMOVE_EVTOPTD14090;우리는 이것을 다시 생각해봐야 할지도 모른다. ;Nous pourrions peut-?re y r?l?hir.;Wir sollten dies ?erdenken.;;;;;;;;;;;x
REMOVE_EVTOPTE14090;우리는 이것을 바꿀 것이다. ;Nous allons changer cela.;Wir werden das ?dern.;;;;;;;;;;;x
REMOVE_EVTNAME14100;누굴 위해서 무엇을 생산할 것이며, 어디서 생산할 것이며, 비용은 얼마나 들며 어디로 통해있는가? ;Qui produit quoi, o?est-ce produit, combien ? co?e et o?? va ?;Wer produziert was, wo wird es produziert, wieviel kostet es, und wohin geht es?;;;;;;;;;;;x
REMOVE_EVTDESC14100;$PROVINCENAME$은 계획 경제에 대해서 '국가의 경제 계획자들은 소비자 선호, 부족과 과잉에 대해 정확히 알아낼 수 없었으므로 효율적으로 생산을 조정할 수 없었다'라고 비난받았고, $PROVINCENAME$의 주민들은 불안에 휩싸였다. ;;$PROVINCENAME$ ist f? seine Planwirtschaft kritisiert worden. Man sagt, 'die Wirtschaftsplaner des Landes k?nen Verbraucherpr?erenzen, Knappheiten und ?ersch?se nicht mit ausreichender Genauigkeit vorhersagen und daher die Produktion nicht effizient koordinieren, und das besorgt die Menschen in $PROVINCENAME$.;;;;;;;;;;;x
REMOVE_EVTOPTA14100;정말 끔찍하군! ;Foutaise !;Das ist Unsinn!;;;;;;;;;;;x
REMOVE_EVTOPTB14100;경제 계획자들은 자신들의 일을 알고 있다. ;Les planificateurs ?onomiques savent ce qu'ils font.;Die Wirtschaftsplaner wissen, was sie tun.;;;;;;;;;;;x
REMOVE_EVTOPTC14100;우리는 이 일에 주목할 것이다. ;Nous allons y jeter un coup d'쐇l.;Wir werden uns das ansehen.;;;;;;;;;;;x
REMOVE_EVTOPTD14100;대수롭지 않은 일이지만 우리는 이 일에 주목할 것이다. ;Ce n'est probablement rien, mais nous allons y jeter un coup d'쐇l.;Es ist vermutlich nichts, aber wir werden es uns trotzdem ansehen.;;;;;;;;;;;x
REMOVE_EVTOPTE14100;그들의 말에 일리가 있을지도... ;Il y a peut-?re un probl?e...;Sie k?nten Recht haben ...;;;;;;;;;;;x
REMOVE_EVTNAME14110;무시된 종교의 그늘 ;Les religions n?lig?s;훣ger ?er vernachl?sigte Religionen;;;;;;;;;;;x
REMOVE_EVTDESC14110;국가의 몇몇 종교들은 정부로부터 무시받고 있다고 느낀다. 수년 동안, 그들은 병자들을 간호하고, 고아들과 빈곤층들을 돌보는 등 사람들을 여러 방법으로 도왔다. 그들은 사람들을 돕기 위한 몇 종류의 지원을 요구하고 있다. ;Certaines religions du pays se sentent n?lig?s par l'?at. Depuis des ann?s, elles aident les gens en prenant soin des malades, des orphelins et des n?essiteux. Elles r?lament simplement un peu de soutien pour pouvoir poursuivre dans cette voie.;Einige der Religionen im Lande f?len sich vom Staat vernachl?sigt. Seit Jahren helfen sie Menschen auf verschiedene Weise, k?mern sich um Kranke, Waisen und Bed?ftige. Sie bitten nur um irgendeine Unterst?zung, damit sie den Menschen weiter helfen k?nen.;;;;;;;;;;;x
REMOVE_EVTOPTA14110;종교는 사적 문제이다. ;La religion est une affaire priv?.;Religion ist Privatsache.;;;;;;;;;;;x
REMOVE_EVTOPTB14110;자선은 좋은 것이지만, 싫어. ;La charit? c'est bien, mais non.;Karitative Arbeit ist gut, aber trotzdem nein.;;;;;;;;;;;x
REMOVE_EVTOPTC14110;흥미롭군. ;Int?essant.;Interessant;;;;;;;;;;;x
REMOVE_EVTOPTD14110;우리는 그들을 돕기 위해 무언가를 할 수 있을지도 모른다. ;Nous pourrions peut-?re faire quelque chose.;Vielleicht k?nen wir irgendwie helfen.;;;;;;;;;;;x
REMOVE_EVTOPTE14110;우리는 당신들을 도울 것이다. ;Nous allons vous aider.;Wir werden Ihnen helfen.;;;;;;;;;;;x
REMOVE_EVTNAME14120;종교적 불화 ;Ressentiment des religieux;Religi?er 훣ger;;;;;;;;;;;x
REMOVE_EVTDESC14120;두 종교가 몇 개의 주요 논쟁으로 싸우고 있으며 정부는 이 갈등을 해결하려고 한다. ;Deux religions en conflit au sujet d'un probl?e mineur r?lament l'arbitrage de l'?at.;Zwei Religionen sind im Zwist ?er eine kleines Problem und haben sich an den Staat gewandt, um bei der Beilegung des Problems zu helfen.;;;;;;;;;;;x
REMOVE_EVTOPTA14120;자신의 일은 자신이 풀어야지. ;Vous devez r?ler ce probl?e vous-m?es.;Ihr m?st das schon selber l?en.;;;;;;;;;;;x
REMOVE_EVTOPTB14120;우리는 도울 수 없다. ;Nous n'y pouvons rien.;Wir k?nen nicht helfen.;;;;;;;;;;;x
REMOVE_EVTOPTC14120;우리는 도움을 주고 싶지만, 우리의 문제가 아니다. ;Nous vous aiderions bien, mais cela n'est pas de notre ressort.;So gern wir auch helfen w?den, das ist nicht unser Problem.;;;;;;;;;;;x
REMOVE_EVTOPTD14120;조언을 줄 수 있을 것이다... ;Je vais vous donner un conseil...;Ich geb euch einen Rat ...;;;;;;;;;;;x
REMOVE_EVTOPTE14120;우리는 당신을 도울 수 있다. ;Nous allons vous aider.;Wir k?nen euch helfen.;;;;;;;;;;;x
REMOVE_EVTNAME14130;개종된 신자 ;Sujets convertis;Konvertierte Untertanen;;;;;;;;;;;x
REMOVE_EVTDESC14130;$PROVINCENAME$의 종교 지도자는 분노하였다. 새로운 주민들이 자신들의 종교와 종교 지도자들을 데려왔고, 그 지도자들은 그의 신자들이 이 새로운 종교에 약간의 이해관계를 가지기 시작했다고 믿는다. ;Le responsable religieux de $PROVINCENAME$ est furieux. Les nouveaux habitants ont emmen?avec eux leurs propres religions et leurs propres chefs religieux. Le responsable pense que ses fid?es s'int?essent un peu trop aux nouvelles religions.;Der religi?e Anf?rer von $PROVINCENAME$ ist aufgebracht. Die neuen Mitb?ger haben ihre eigenen Religionen und religi?en Anf?rer mitgebracht, und der Mann glaubt, dass seine Sch?chen etwas zuviel Interesse an den neuen Religionen zeigen.;;;;;;;;;;;x
REMOVE_EVTOPTA14130;열린 마음을 유지한다. ;Essayez de rester ouvert d'esprit.;Versucht, offen zu bleiben.;;;;;;;;;;;x
REMOVE_EVTOPTB14130;우린 아무것도 할 수 없다. ;Nous n'y pouvons rien.;Wir k?nen nichts tun.;;;;;;;;;;;x
REMOVE_EVTOPTC14130;유감이군. ;C'est regrettable.;Das tut uns sehr leid.;;;;;;;;;;;x
REMOVE_EVTOPTD14130;우리가 할 수 있는 뭔가가 있을 것이다... ;Nous pourrions tenter quelque chose...;Wir k?nten ein paar Dinge versuchen...;;;;;;;;;;;x
REMOVE_EVTOPTE14130;우리는 무언가를 할 것이다. 이것은 결코 용납되지 않을 것이다. ;Nous ferons ce que nous pourrons, c'est intol?able.;Wir werden tun, was wir k?nen, dies wird nicht toleriert.;;;;;;;;;;;x
REMOVE_EVTNAME14140;성지 ;Un lieu saint;Ein heiliger Ort;;;;;;;;;;;x
REMOVE_EVTDESC14140;당신은 사원 건축을 허용하길 원하는 종교 지도자에게 접근했다. 그는 가능한 빨리 자신의 계획을 시작하고 싶어 한다. ;Un chef religieux vous a contact? pour vous demander l'autorisation de construire un lieu de pri?e. Il souhaite lancer son projet le plus vite possible.;Ein religi?er F?rer wandte sich an Sie und bat um Erlaubnis, ein Haus der Andacht zu bauen. Er m?hte sein Projekt so schnell als m?lich beginnen.;;;;;;;;;;;x
REMOVE_EVTOPTA14140;안돼, 허용할 수 없다. ;Non, je ne peux pas autoriser cela.;Nein, das kann ich nicht erlauben.;;;;;;;;;;;x
REMOVE_EVTOPTB14140;이것은 의미가 없어 보인다. ;Je n'en vois pas la n?essit?;Ich sehe keinen Sinn darin.;;;;;;;;;;;x
REMOVE_EVTOPTC14140;좋은 생각일지도 모른다. ;C'est peut-?re une bonne id?.;Das k?nte eine gute Idee sein.;;;;;;;;;;;x
REMOVE_EVTOPTD14140;내가 할 수 있는 것을 해보자. ;Je vais voir ce que je peux faire.;Schauen wir mal, was ich da tun kann.;;;;;;;;;;;x
REMOVE_EVTOPTE14140;당신은 내 승인을 받았다. ;Vous avez ma permission.;Sie haben meine Erlaubnis.;;;;;;;;;;;x
REMOVE_EVTNAME14150;이민과 직업 ;Immigration et emploi;Einwanderer und Jobs;;;;;;;;;;;x
REMOVE_EVTDESC14150;현재 이민자들의 유입은 더 많은 직업의 수요를 창출했다. 대부분의 이민자들은 당신의 주민들과 같은 권리를 요구하고 있다. 이 상황은 약간 불쾌하다. ;Avec l'afflux actuel d'immigrants, le nombre de demandes d'emplois a augment? La plupart des immigr? r?lament les m?es droits que vos r?idents. La situation est un peu difficile.;Der momentane Zustrom an Einwanderern hat eine Nachfrage nach Arbeitsstellen erschaffen. Die meisten der Einwanderer verlangen die gleichen Rechte wie Ihre B?ger. Die Situation ist etwas harsch.;;;;;;;;;;;x
REMOVE_EVTOPTA14150;그들은 어떤 것도 요구할 권리가 없다. ;Ils n'ont aucun droit de r?lamer quoi que ce soit.;Sie haben kein Recht, irgendetwas zu verlangen.;;;;;;;;;;;x
REMOVE_EVTOPTB14150;왜 그들에게 같은 권리를 주어야 하지? ;Pourquoi auraient-ils les m?es droits ?;Warum sollten sie dieselben Rechte haben?;;;;;;;;;;;x
REMOVE_EVTOPTC14150;우리가 무엇을 해야 하는지 알아보자. ;Nous allons voir ce que nous pouvons faire.;Schauen wir mal, was ich da tun kann.;;;;;;;;;;;x
REMOVE_EVTOPTD14150;우리는 이 문제를 해결할 것이다. ;Nous allons y r?l?hir.;Wir werden schon eine L?ung finden.;;;;;;;;;;;x
REMOVE_EVTOPTE14150;쉽진 않지만, 우린 할 수 있는 것을 할 것이다. ;Ce ne sera pas facile, mais nous ferons de notre mieux.;Es wird nicht leicht sein, aber wir werden tun, was wir k?nen.;;;;;;;;;;;x
REMOVE_EVTNAME14160;소수 이민자들 문제 ;Probl?es d'immigration mineurs;Kleinere Einwandererprobleme;;;;;;;;;;;x
REMOVE_EVTDESC14160;$PROVINCENAME$의 본래 문화를 받아들이는데 아무런 불평이 없으나, 더 작은 문화가 그에 대해 차별당하고 있다고 느끼고 있으며 어떤 조치를 취해주길 원한다. ;La culture majoritaire de $PROVINCENAME$ n'est pas ?plaindre, mais les cultures minoritaires se sentent discrimin?s et r?lament votre intervention.;Die prim?e und akzeptierte Kultur in $PROVINCENAME$ hat keine Beschwerden, aber die kleineren Kulturen f?len sich diskriminiert und wollen, dass etwas daran getan wird.;;;;;;;;;;;x
REMOVE_EVTOPTA14160;우리는 할 수 있는 것이 없다.. ;Nous n'y pouvons rien.;Wir k?nen daran nichts ?dern.;;;;;;;;;;;x
REMOVE_EVTOPTB14160;왜 우리가 뭔가를 해줘야 하는 거지? ;Pourquoi interviendrions-nous ?;Warum sollten wir da was ?dern?;;;;;;;;;;;x
REMOVE_EVTOPTC14160;흥미롭군. ;Int?essant.;Interessant;;;;;;;;;;;x
REMOVE_EVTOPTD14160;우리가 할 수 있는 것이 무엇일까? ;Que pouvons-nous y faire ?;Was k?nen wir tun?;;;;;;;;;;;x
REMOVE_EVTOPTE14160;우린 어떤 조치를 취해야 할 것이다. ;Nous allons faire quelque chose.;Wir werden etwas tun.;;;;;;;;;;;x
REMOVE_EVTNAME14170;평화와 안정 ;Paix et tranquillit?Ruhe und Frieden;;;;;;;;;;;x
REMOVE_EVTDESC14170;$PROVINCENAME$에선 다른 문화들은 모든 사람들과 같은 권리를 갖기에 불만이 없었다. 이 체제에 대항하는 몇몇 반대가 있었으나 이를 되돌릴 순 없을 것이다. ;Tout va bien en $PROVINCENAME$, les diff?entes cultures n'ont pas de quoi se plaindre puisqu'elles ont les m?es droits que les autres. Quelques voix s'??ent contre le syst?e, mais rien d'impossible ?r?oudre.;Alles ist ruhig in $PROVINCENAME$, die verschiedenen Kulturen haben keine Beschwerden, da sie alle die gleichen Rechte haben. Es gibt ein paar Proteste gegen das System, aber nichts, was man nicht beheben k?nte.;;;;;;;;;;;x
REMOVE_EVTOPTA14170;좋아. ;Bien.;Gut.;;;;;;;;;;;x
REMOVE_EVTOPTB14170;우리의 방침을 고수하자. ;N'intervenons pas.;So soll es bleiben.;;;;;;;;;;;x
REMOVE_EVTOPTC14170;저항? 무슨 저항? ;Des voix s'??ent ? Pourquoi ?;Proteste? Was f? Proteste?;;;;;;;;;;;x
REMOVE_EVTOPTD14170;몇몇 불만이 있군, 그렇지? ;Certains se plaignent ?;Es gibt ein paar Beschwerden, ja?;;;;;;;;;;;x
REMOVE_EVTOPTE14170;우린 그렇게 할 수 없다! ;Impossible !;Das darf nicht sein!;;;;;;;;;;;x
REMOVE_EVTNAME14180;이웃과의 갈등 ;Voisin querelleur;Z?kischer Nachbar;;;;;;;;;;;x
REMOVE_EVTDESC14180;우리 이웃 국가들 중 하나가 당신과 갈등을 빚기 시작했다. 이것은 매우 짜증나는 일이며 그들은 이 싸움에서 자신들의 약한 부분을 더 알아야만 할 것이다. ;Un pays voisin vous cherche querelle. C'est ennuyeux. Ce pays moins puissant que le v?re devrait se montrer plus raisonnable.;Eines Ihrer Nachbarl?der hat begonnen, mit Ihnen zu zanken. Es nervt, und sie sollten es besser wissen, denn sie sind die Schw?heren.;;;;;;;;;;;x
REMOVE_EVTOPTA14180;강경외교로, 전쟁! ;D?larons-leur la guerre, bon sang !;Auf in den Krieg!;;;;;;;;;;;x
REMOVE_EVTOPTB14180;그만해! ;? suffit !;Schluss damit!;;;;;;;;;;;x
REMOVE_EVTOPTC14180;그들은 좀 더 합리적이어야 할 것이다. ;Ils devraient ?re plus raisonnables.;Sie sollten es wirklich besser wissen.;;;;;;;;;;;x
REMOVE_EVTOPTD14180;그들은 결국 지칠 것이다. ;Ils vont finir par se lasser.;Sie werden es irgendwann m?e sein.;;;;;;;;;;;x
REMOVE_EVTOPTE14180;무시한다. ;Les ignorer.;Ignorieren;;;;;;;;;;;x
