COB_liberal;자유민주당;Liberaldem. Partei;Liberaldem. Partei;;;;;;;;;;;x
COB_conservative;중앙당;Zentrumspartei;Zentrumspartei;;;;;;;;;;;x
COB_liberal_2;국민자유당;National;National;;;;;;;;;;;x
COB_liberal_3;자유사상가당;Freisinnige Partei;Freisinnige Partei;;;;;;;;;;;x
COB_socialist;독일노동자총연맹;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;;;;;;;;;;x
COB_socialist_2;사회민주노동당;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;;;;;;;;;;x
COB_socialist_3;사회노동당;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;;;;;;;;;;x
COB_reactionary;국민당;Nationale Partei;Nationale Partei;;;;;;;;;;;x
COB_conservative_2;보수당;Konservative Partei;Konservative Partei;;;;;;;;;;;x
COB_conservative_3;기독노동당;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;;;;;;;;;;x
COB_anarcho_liberal;급진노동당;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;x
COB_communist;공산노동당;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;;;;;;;;;;x
COB_fascist;국가사회주의 독일 노동자당;NSDP;NSDP;;;;;;;;;;;x
COL_liberal;자유당;Parti lib?al;Liberale Partei;;;;;;;;;;;x
COL_conservative;보수당;Parti conservateur;Konservative Partei;;;;;;;;;;;x
COL_socialist;사회당;Parti socialiste;Sozialistische Partei;;;;;;;;;;;x
COL_reactionary;국민당;Parti nationaliste;Nationalistische Partei;;;;;;;;;;;x
COL_anarcho_liberal;급진당;Parti radical;Radikale Partei;;;;;;;;;;;x
COL_communist;공산당;Parti communiste ;Kommunistische Partei;;;;;;;;;;;x
COL_fascist;파쇼당;Parti fasciste;Faschistische Partei;;;;;;;;;;;x
COS_conservative;보수당;Partido Conservador;Partido Conservador;;;;;;;;;;;x
COS_liberal;자유당;Partido Liberal;Partido Liberal;;;;;;;;;;;x
COS_conservative_2;통합국민당;Partido de Uni? Nacional;Partido de Uni? Nacional;;;;;;;;;;;x
COS_reactionary;국민당;Partido nationaliste;Partido Nationalist;;;;;;;;;;;x
COS_anarcho_liberal;급진당;Partido Radical;Partido Radical;;;;;;;;;;;x
COS_socialist;사회당;Partido socialiste;Partido Socialist;;;;;;;;;;;x
COS_communist;공산당;Partido communiste;Partido Communist;;;;;;;;;;;x
COS_fascist;파쇼당;Partido fasciste;Partido Fascist;;;;;;;;;;;x
CRE_conservative;근왕주의 파벌;Faction royale;K?igsfraktion;;;;;;;;;;;x
CRE_liberal;자유주의 파벌;Faction ;;;;;;;;;;;;;
CRE_reactionary;민족주의 파벌;Faction nationaliste;;;;;;;;;;;;;
CRE_anarcho_liberal;급진주의 파벌;Faction radicale;;;;;;;;;;;;;
CRE_socialist;사회주의 파벌;Faction socialiste;;;;;;;;;;;;;
CRE_communist;공산주의 파벌;Faction communiste;;;;;;;;;;;;;
CRE_fascist;파쇼주의 파벌;Faction fasciste;;;;;;;;;;;;;
CRI_conservative;근왕주의 파벌;Faction royale;K?igsfraktion;;;;;;;;;;;x
CRI_liberal;자유주의 파벌;Faction ;;;;;;;;;;;;;
CRI_reactionary;민족주의 파벌;Faction nationaliste;;;;;;;;;;;;;
CRI_anarcho_liberal;급진주의 파벌;Faction radicale;;;;;;;;;;;;;
CRI_socialist;사회주의 파벌;Faction socialiste;;;;;;;;;;;;;
CRI_communist;공산주의 파벌;Faction communiste;;;;;;;;;;;;;
CRI_fascist;파쇼주의 파벌;Faction fasciste;;;;;;;;;;;;;
CRO_conservative;근왕주의 파벌;Faction royale;K?igsfraktion;;;;;;;;;;;x
CRO_liberal;자유주의 파벌;Faction ;;;;;;;;;;;;;
CRO_reactionary;민족주의 파벌;Faction nationaliste;;;;;;;;;;;;;
CRO_anarcho_liberal;급진주의 파벌;Faction radicale;;;;;;;;;;;;;
CRO_socialist;사회주의 파벌;Faction socialiste;;;;;;;;;;;;;
CRO_communist;공산주의 파벌;Faction communiste;;;;;;;;;;;;;
CRO_fascist;파쇼주의 파벌;Faction fasciste;;;;;;;;;;;;;
CSA_anarcho_liberal;민주당;Democrates;Democrats;;;;;;;;;;;x
CSA_conservative;휘그당;Whigs;Whigs;;;;;;;;;;;x
CSA_liberal;민주당;Parti d?ocratique;Democratic Party;;;;;;;;;;;x
CSA_liberal_2;휘그당;Parti Whig;Whig Party;;;;;;;;;;;x
CSA_liberal_3;민중당;Parti populiste;Populist Party;;;;;;;;;;;x
CSA_socialist;혁명동지당;Fr?es de la R?olution;Brothers of the Revolution;;;;;;;;;;;x
CSA_reactionary;신미국당;Nouveau parti am?icain;New America Party;;;;;;;;;;;x
CSA_communist;공산당;Communistes;Communists;;;;;;;;;;;x
CSA_fascist;파쇼당;Fascistes;Fascists;;;;;;;;;;;x
CUB_reactionary;현실당;Realistas;Realistas;;;;;;;;;;;x
CUB_liberal;자유당;Liberales;Liberales;;;;;;;;;;;x
CUB_conservative;보수당;Conservadores;Conservadores;;;;;;;;;;;x
CUB_liberal_2;쿠바 혁명당;Revolucionario Cubano;Revolucionario Cubano;;;;;;;;;;;x
CUB_conservative_2;온건당;Partido Moderado;Partido Moderado;;;;;;;;;;;x
CUB_conservative_3;보수당;Partido Conservador;Partido Conservador;;;;;;;;;;;x
CUB_liberal_3;자유당;Partido Liberal;Partido Liberal;;;;;;;;;;;x
CUB_anarcho_liberal;급진당;Partido Radical;Partido Radical;;;;;;;;;;;x
CUB_socialist;사회당;Partido socialiste;Partido Socialist;;;;;;;;;;;x
CUB_communist;공산당;Partido communiste;Partido Communist;;;;;;;;;;;x
CUB_fascist;파쇼당;Partido Fascist;Partido fasciste;Partido Fascist;;;;;;;;;;;x
CYP_conservative;근왕주의 파벌;Faction royale;K?igsfraktion;;;;;;;;;;;x
CYP_liberal;자유주의 파벌;Faction ;;;;;;;;;;;;;
CYP_reactionary;민족주의 파벌;Faction nationaliste;;;;;;;;;;;;;
CYP_anarcho_liberal;급진주의 파벌;Faction radicale;;;;;;;;;;;;;
CYP_socialist;사회주의 파벌;Faction socialiste;;;;;;;;;;;;;
CYP_communist;공산주의 파벌;Faction communiste;;;;;;;;;;;;;
CYP_fascist;파쇼주의 파벌;Faction fasciste;;;;;;;;;;;;;
DAI_conservative;근왕주의 파벌;Faction royale;K?igsfraktion;;;;;;;;;;;x
DAI_liberal;자유주의 파벌;Faction ;;;;;;;;;;;;;
DAI_reactionary;민족주의 파벌;Faction nationaliste;;;;;;;;;;;;;
DAI_anarcho_liberal;급진주의 파벌;Faction radicale;;;;;;;;;;;;;
DAI_socialist;사회주의 파벌;Faction socialiste;;;;;;;;;;;;;
DAI_communist;공산주의 파벌;Faction communiste;;;;;;;;;;;;;
DAI_fascist;파쇼주의 파벌;Faction fasciste;;;;;;;;;;;;;
DAN_liberal;자유당;Venstre;Venstre;;;;;;;;;;;x
DAN_conservative;보수당;H?re;H?re;;;;;;;;;;;x
DAN_liberal_2;국민자유당;National-liberale;National-liberale;;;;;;;;;;;x
DAN_socialist;사회민주당;Socialdemokratiet;Socialdemokratiet;;;;;;;;;;;x
DAN_reactionary;근왕주의 파벌;Konge Partiet;Konge Partiet;;;;;;;;;;;x
DAN_anarcho_liberal;급진자유당;Radikale-Venstre;Radikale-Venstre;;;;;;;;;;;x
DAN_communist;공산당;Communistes;Kommunisten;;;;;;;;;;;x
DAN_fascist;파쇼당;Fascistes;Faschisten;;;;;;;;;;;x
DES_reactionary;모르몬교도당;Parti des Mormons;Mormon People's Party;;;;;;;;;;;x
DES_liberal;자유당;Parti lib?al;Liberal Party;;;;;;;;;;;x
DES_conservative;통합당;Parti syndical;Union Party;;;;;;;;;;;x
DES_anarcho_liberal;급진당;Parti radical;Radical Party;;;;;;;;;;;x
DES_socialist;사회당;Parti socialiste;Socialist Party;;;;;;;;;;;x
DES_communist;공산당;Parti communiste ;Communist Party;;;;;;;;;;;x
DES_fascist;파쇼당;Parti fasciste;Fascist Party;;;;;;;;;;;x
DOM_liberal;자유당;Liberales;Liberales;;;;;;;;;;;x
DOM_conservative;보수당;Conservadores;Conservadores;;;;;;;;;;;x
DOM_conservative_2;삼위일체당;Trinitarios;Trinitarios;;;;;;;;;;;x
DOM_liberal_2;청색당;Partido Az?;Partido Az?;;;;;;;;;;;x
DOM_conservative_3;적색당;Partido Rojo;Partido Rojo;;;;;;;;;;;x
DOM_liberal_3;복원당;Partido Restaurador;Partido Restaurador;;;;;;;;;;;x
DOM_liberal_4;녹색당;Partido Verde;Partido Verde;;;;;;;;;;;x
DOM_liberal_5;히메네스 파벌;Jimenistas;Jimenistas;;;;;;;;;;;x
DOM_conservative_4;오라시오 파벌;Horacistas;Horacistas;;;;;;;;;;;x
DOM_reactionary;국민당;Partido nationaliste;Partido Nationalist;;;;;;;;;;;x
DOM_anarcho_liberal;급진당;Partido Radical;Partido Radical;;;;;;;;;;;x
DOM_socialist;사회당;Partido socialiste;Partido Socialist;;;;;;;;;;;x
DOM_communist;공산당;Partido communiste;Partido Communist;;;;;;;;;;;x
DOM_fascist;파쇼당;Partido fasciste;Partido Fascist;;;;;;;;;;;x
DZG_liberal;자유민주당;Liberaldem. Partei;Liberaldem. Partei;;;;;;;;;;;x
DZG_conservative;중앙당;Zentrumspartei;Zentrumspartei;;;;;;;;;;;x
DZG_liberal_2;국민자유당;National;National;;;;;;;;;;;x
DZG_liberal_3;자유사상가당;Freisinnige Partei;Freisinnige Partei;;;;;;;;;;;x
DZG_socialist;독일노동자총연맹;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;;;;;;;;;;x
DZG_socialist_2;사회민주노동당Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;;;;;;;;;;x
DZG_socialist_3;사회노동당;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;;;;;;;;;;x
DZG_reactionary;국민당;Nationale Partei;Nationale Partei;;;;;;;;;;;x
DZG_conservative_2;보수당;Konservative Partei;Konservative Partei;;;;;;;;;;;x
DZG_conservative_3;기독노동당;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;;;;;;;;;;x
DZG_anarcho_liberal;급진노동당;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;x
DZG_communist;공산노동당;Arbeiterparei communiste;Kommunistische Arbeiterpartei;;;;;;;;;;;x
DZG_fascist;국가사회주의 독일 노동자당;NSDP;NSDP;;;;;;;;;;;x
ECU_conservative;보수당;Partido Conservador;Partido Conservador;;;;;;;;;;;x
ECU_liberal;자유당;Partido Liberal;Partido Liberal;;;;;;;;;;;x
ECU_liberal_2;급진당;Partido Liberal Radical;Partido Liberal Radical;;;;;;;;;;;x
ECU_liberal_3;진보당;Partido Progresista;Partido Progresista;;;;;;;;;;;x
ECU_liberal_4;통합공화당;Uni? Republicana;Uni? Republicana;;;;;;;;;;;x
ECU_reactionary;예수회당;Partido Jesu?ico;Partido Jesu?ico;;;;;;;;;;;x
ECU_anarcho_liberal;급진당;Partido Radical;Partido Radical;;;;;;;;;;;x
ECU_socialist;사회당;Partido socialiste;Partido Socialist;;;;;;;;;;;x
ECU_communist;공산당;Partido communiste;Partido Communist;;;;;;;;;;;x
ECU_fascist;파쇼당;Partido fasciste;Partido Fascist;;;;;;;;;;;x
EGY_conservative;자문평의회;Majlis Al-Shura;Majlis Al-Shura;;;;;;;;;;;x
EGY_liberal;국민의회;Majlis Shurat Al-Nuwwab;Majlis Shurat Al-Nuwwab;;;;;;;;;;;x
EGY_reactionary;우라비 파벌;Faction urabiste;Urabist Faction;;;;;;;;;;;x
EGY_conservative_2;애국당;al-Hizb al-Watani;al-Hizb al-Watani;;;;;;;;;;;x
EGY_liberal_2;공동당;al-Hizb al-Umma;al-Hizb al-Umma;;;;;;;;;;;x
EGY_anarcho_liberal;급진주의 파벌;Faction radicale;Radikale ;;;;;;;;;;;x
EGY_socialist;사회주의 파벌;Faction socialiste;Sozialistische ;;;;;;;;;;;x
EGY_communist;공산주의 파벌;Faction communiste;Kommunistische ;;;;;;;;;;;x
EGY_fascist;파쇼주의 파벌;Faction fasciste;Faschistische Faction;;;;;;;;;;;x
ELS_conservative;보수당;Partido Conservador;Partido Conservador;;;;;;;;;;;x
ELS_liberal;자유당;Partido Liberal;Partido Liberal;;;;;;;;;;;x
ELS_reactionary;국민당;Partido nationaliste;Partido Nationalist;;;;;;;;;;;x
ELS_anarcho_liberal;급진당;Partido Radical;Partido Radical;;;;;;;;;;;x
ELS_socialist;사회당;Partido socialiste;Partido Socialist;;;;;;;;;;;x
ELS_communist;공산당;Partido communiste;Partido Communist;;;;;;;;;;;x
ELS_fascist;파쇼당;Partido fasciste;Partido Fascist;;;;;;;;;;;x
ENG_liberal;휘그당;Parti Whig;Whig Party;;;;;;;;;;;x
ENG_conservative;보수당;Parti conservateur;Conservative Party;;;;;;;;;;;x
ENG_liberal_2;자유당;Parti lib?al;Liberal Party;;;;;;;;;;;x
ENG_socialist;노동당;Parti travailliste;Labour Party;;;;;;;;;;;x
ENG_reactionary;국민당;Parti nationaliste;Nationalist Party;;;;;;;;;;;x
ENG_anarcho_liberal;급진당;Parti radical;Radical Party;;;;;;;;;;;x
ENG_communist;공산당;Parti communiste ;Communist Party;;;;;;;;;;;x
ENG_fascist;영국 파쇼 연합;Union britannique des fascistes;British Union of Fascists;;;;;;;;;;;x
EST_conservative;근왕주의 파벌;Faction royale;K?igsfraktion;;;;;;;;;;;x
EST_liberal;자유주의 파벌;Faction ;;;;;;;;;;;;;
EST_reactionary;민족주의 파벌;Faction nationaliste;;;;;;;;;;;;;
EST_anarcho_liberal;급진주의 파벌;Faction radicale;;;;;;;;;;;;;
EST_socialist;사회주의 파벌;Faction socialiste;;;;;;;;;;;;;
EST_communist;공산주의 파벌;Faction communiste;;;;;;;;;;;;;
EST_fascist;파쇼주의 파벌;Faction fasciste;;;;;;;;;;;;;
ETH_conservative;근왕주의 파벌;Faction royale;K?igsfraktion;;;;;;;;;;;x
ETH_liberal;자유주의 파벌;Faction ;;;;;;;;;;;;;
ETH_reactionary;민족주의 파벌;Faction nationaliste;;;;;;;;;;;;;
ETH_anarcho_liberal;급진주의 파벌;Faction radicale;;;;;;;;;;;;;
ETH_socialist;사회주의 파벌;Faction socialiste;;;;;;;;;;;;;
ETH_communist;공산주의 파벌;Faction communiste;;;;;;;;;;;;;
ETH_fascist;파쇼주의 파벌;Faction fasciste;;;;;;;;;;;;;
FIN_conservative;핀란드당;Suomalainen puolue;Suomalainen puolue;;;;;;;;;;;x
FIN_conservative_2;스웨덴당;Svenska partiet;Svenska partiet;;;;;;;;;;;x
FIN_liberal;청년핀란드당;Nuorsuomalaiset;Nuorsuomalaiset;;;;;;;;;;;x
FIN_liberal_2;국민진보당;Edistyspuolue;Edistyspuolue;;;;;;;;;;;x
FIN_reactionary;국민연합당;Kokoomus;Kokoomus;;;;;;;;;;;x
FIN_socialist;사회민주당;Sosiaalidemokraatit;Sosiaalidemokraatit;;;;;;;;;;;x
FIN_conservative_3;중앙당;Maalaisliitto;Maalaisliitto;;;;;;;;;;;x
FIN_conservative_4;스웨덴 국민당;Svenska folkpartiet;Svenska folkpartiet;;;;;;;;;;;x
FIN_anarcho_liberal;적극저항당;Aktivistinen vastustuspuolue;Aktivistinen vastustuspuolue;;;;;;;;;;;x
FIN_liberal_3;자유당;Liberaler;Liberaler;;;;;;;;;;;x
FIN_reactionary_2;비킹그당;Vikingar;Vikingar;;;;;;;;;;;x
FIN_communist;적위대;Punakaarti;Punakaarti;;;;;;;;;;;x
FIN_fascist;파쇼당;Fascistes;Faschisten;;;;;;;;;;;x
FLA_liberal;자유당;Liberale Partij;Liberale Partij;;;;;;;;;;;x
FLA_conservative;기독당;Katholieke Partij;Katholieke Partij;;;;;;;;;;;x
FLA_socialist;노동당;Werkliedenpartij;Werkliedenpartij;;;;;;;;;;;x
FLA_conservative_2;기독민주당;Christene Volkspartij;Christene Volkspartij;;;;;;;;;;;x
FLA_reactionary;국민당;Partij nationaliste;Nationalist Partij;;;;;;;;;;;x
FLA_anarcho_liberal;급진당;Radical Partji;Radical Partji;;;;;;;;;;;x
FLA_communist;공산당;Partji communiste;Communist Partji;;;;;;;;;;;x
FLA_fascist;파쇼당;Partji fasciste;Fascist Partji;;;;;;;;;;;x
FRA_reactionary;부르봉 파벌;L?itimiste;L?itimiste;;;;;;;;;;;x
FRA_liberal;오를레앙 파벌;Orl?niste;Orl?niste;;;;;;;;;;;x
FRA_conservative;중도공화당;R?ublicain mod??R?ublicain mod??;;;;;;;;;;x
FRA_socialist;민주공화당;R?ublicain d?ocratique;R?ublicain d?ocratique;;;;;;;;;;;x
FRA_liberal_2;자유당;Lib?al;Lib?al;;;;;;;;;;;x
FRA_conservative_2;공화당;R?ublicain;R?ublicain;;;;;;;;;;;x
FRA_conservative_3;보나파르트 파벌;Bonapartiste;Bonapartiste;;;;;;;;;;;x
FRA_conservative_4;오를레앙 파벌;Orl?niste;Orl?niste;;;;;;;;;;;x
FRA_liberal_3;기회주의파;Opportunistes;Opportunistes;;;;;;;;;;;x
FRA_anarcho_liberal;급진공화당;R?ublicain radical;R?ublicain radical;;;;;;;;;;;x
FRA_socialist_2;가능주의 파벌;Possibilistes;Possibilistes;;;;;;;;;;;x
FRA_communist;프랑스 노동당;Parti ouvrier fran?is;Parti Ouvrier Fran?is;;;;;;;;;;;x
FRA_conservative_5;근왕주의 파벌;Royaliste;Royaliste;;;;;;;;;;;x
FRA_reactionary_2;우파 국민당;Droite nationaliste;Droite nationaliste;;;;;;;;;;;x
FRA_socialist_3;국제노동자연맹 프랑스지부;SFIO;SFIO;;;;;;;;;;;x
FRA_fascist;파쇼당;Fascistes;Faschisten;;;;;;;;;;;x
FRM_liberal;자유민주당;Liberaldem. Partei;Liberaldem. Partei;;;;;;;;;;;x
FRM_conservative;중앙당;Zentrumspartei;Zentrumspartei;;;;;;;;;;;x
FRM_liberal_2;국민자유당;National;National;;;;;;;;;;;x
FRM_liberal_3;자유사상가당;Freisinnige Partei;Freisinnige Partei;;;;;;;;;;;x
FRM_socialist;독일노동자총연맹;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;;;;;;;;;;x
FRM_socialist_2;사회민주노동당;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;;;;;;;;;;x
FRM_socialist_3;사회노동당;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;;;;;;;;;;x
FRM_reactionary;국민당;Nationale Partei;Nationale Partei;;;;;;;;;;;x
FRM_conservative_2;보수당;Konservative Partei;Konservative Partei;;;;;;;;;;;x
FRM_conservative_3;기독노동당;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;;;;;;;;;;x
FRM_anarcho_liberal;급진노동당;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;x
FRM_communist;공산노동당;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;;;;;;;;;;x
FRM_fascist;국가사회주의 독일 노동자당;NSDP;NSDP;;;;;;;;;;;x
GEO_conservative;근왕주의 파벌;Faction royale;K?igsfraktion;;;;;;;;;;;x
GEO_liberal;자유주의 파벌;Faction ;;;;;;;;;;;;;
GEO_reactionary;민족주의 파벌;Faction nationaliste;;;;;;;;;;;;;
GEO_anarcho_liberal;급진주의 파벌;Faction radicale;;;;;;;;;;;;;
GEO_socialist;사회주의 파벌;Faction socialiste;;;;;;;;;;;;;
GEO_communist;공산주의 파벌;Faction communiste;;;;;;;;;;;;;
GEO_fascist;파쇼주의 파벌;Faction fasciste;;;;;;;;;;;;;
GER_liberal;자유민주당;Liberaldem. Partei;Liberaldem. Partei;;;;;;;;;;;x
GER_conservative;중앙당;Zentrumspartei;Zentrumspartei;;;;;;;;;;;x
GER_liberal_2;국민자유당;National;National;;;;;;;;;;;x
GER_liberal_3;자유사상가당;Freisinnige Partei;Freisinnige Partei;;;;;;;;;;;x
GER_socialist;독일노동자총연맹;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;;;;;;;;;;x
GER_socialist_2;사회민주노동당;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;;;;;;;;;;x
GER_socialist_3;사회노동당;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;;;;;;;;;;x
GER_reactionary;국민당;Nationale Partei;Nationale Partei;;;;;;;;;;;x
GER_conservative_2;보수당;Konservative Partei;Konservative Partei;;;;;;;;;;;x
GER_conservative_3;기독노동당;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;;;;;;;;;;x
GER_anarcho_liberal;급진노동당;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;x
GER_communist;공산노동당;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;;;;;;;;;;x
GER_fascist;국가사회주의 독일 노동자당;NSDP;NSDP;;;;;;;;;;;x
GRE_conservative;친프랑스 파벌;Faction fran?ise;Franz?ische ;;;;;;;;;;;x
GRE_reactionary;친러시아 파벌;Faction russe;Russische ;;;;;;;;;;;x
GRE_liberal;친영국 파벌;Faction britannique;Britische ;;;;;;;;;;;x
GRE_liberal_2;신당;Neoteristikon Komma;Neoteristikon Komma;;;;;;;;;;;x
GRE_conservative_2;민중당;Komma Ethnikofronon;Komma Ethnikofronon;;;;;;;;;;;x
GRE_anarcho_liberal;급진주의 파벌;Faction radicale;Radikale ;;;;;;;;;;;x
GRE_socialist;사회주의 파벌;Faction socialiste;Sozialistische ;;;;;;;;;;;x
GRE_communist;공산주의 파벌;Faction communiste;Kommunistische ;;;;;;;;;;;x
GRE_fascist;파쇼주의 파벌;Faction fasciste;Faschistische Faction;;;;;;;;;;;x
GUA_conservative;보수당;Partido Conservador;Partido Conservador;;;;;;;;;;;x
GUA_liberal;자유당;Partido Liberal;Partido Liberal;;;;;;;;;;;x
GUA_reactionary;국민당;Partido nationaliste;Partido Nationalist;;;;;;;;;;;x
GUA_anarcho_liberal;급진당;Partido Radical;Partido Radical;;;;;;;;;;;x
GUA_socialist;사회당;Partido socialiste;Partido Socialist;;;;;;;;;;;x
GUA_communist;공산당;Partido communiste;Partido Communist;;;;;;;;;;;x
GUA_fascist;파쇼당;Partido fasciste;Partido Fascist;;;;;;;;;;;x
GWA_conservative;근왕주의 파벌;Faction royale;K?igsfraktion;;;;;;;;;;;x
GWA_liberal;자유주의 파벌;Faction ;;;;;;;;;;;;;
GWA_reactionary;민족주의 파벌;Faction nationaliste;;;;;;;;;;;;;
GWA_anarcho_liberal;급진주의 파벌;Faction radicale;;;;;;;;;;;;;
GWA_socialist;사회주의 파벌;Faction socialiste;;;;;;;;;;;;;
GWA_communist;공산주의 파벌;Faction communiste;;;;;;;;;;;;;
GWA_fascist;파쇼주의 파벌;Faction fasciste;;;;;;;;;;;;;
HAI_conservative;자유당;Parti lib?al;Parti Liberal;;;;;;;;;;;x
HAI_liberal;국민당;Parti national;Parti National;;;;;;;;;;;x
HAI_reactionary;국민당;Parti nationaliste;Parti Nationalist;;;;;;;;;;;x
HAI_anarcho_liberal;급진당;Parti radical;Parti Radical;;;;;;;;;;;x
HAI_socialist;사회당;Parti socialiste;Parti Socialist;;;;;;;;;;;x
HAI_communist;공산당;Parti communiste;Parti Communist;;;;;;;;;;;x
HAI_fascist;파쇼당;Parti fasciste;Parti Fascist;;;;;;;;;;;x
HAM_liberal;자유민주당;Liberaldem. Partei;Liberaldem. Partei;;;;;;;;;;;x
HAM_conservative;중앙당;Zentrumspartei;Zentrumspartei;;;;;;;;;;;x
HAM_liberal_2;국민자유당;National;National;;;;;;;;;;;x
HAM_liberal_3;자유사상가당;Freisinnige Partei;Freisinnige Partei;;;;;;;;;;;x
HAM_socialist;독일노동자총연맹;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;;;;;;;;;;x
HAM_socialist_2;사회민주노동당;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;;;;;;;;;;x
HAM_socialist_3;사회노동당;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;;;;;;;;;;x
HAM_reactionary;국민당;Nationale Partei;Nationale Partei;;;;;;;;;;;x
HAM_conservative_2;보수당;Konservative Partei;Konservative Partei;;;;;;;;;;;x
HAM_conservative_3;기독노동당;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;;;;;;;;;;x
HAM_anarcho_liberal;급진당;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;x
HAM_communist;공산노동당;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;;;;;;;;;;x
HAM_fascist;국가사회주의 독일 노동자당;NSDP;NSDP;;;;;;;;;;;x
HAN_liberal;자유민주당;Liberaldem. Partei;Liberaldem. Partei;;;;;;;;;;;x
HAN_conservative;중앙당;Zentrumspartei;Zentrumspartei;;;;;;;;;;;x
HAN_liberal_2;국민자유당;National;National;;;;;;;;;;;x
HAN_liberal_3;자유사상가당;Freisinnige Partei;Freisinnige Partei;;;;;;;;;;;x
HAN_socialist;독일노동자총연맹;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;;;;;;;;;;x
HAN_socialist_2;사회민주노동당;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;;;;;;;;;;x
HAN_socialist_3;사회노동당;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;;;;;;;;;;x
HAN_reactionary;국민당;Nationale Partei;Nationale Partei;;;;;;;;;;;x
HAN_conservative_2;보수당;Konservative Partei;Konservative Partei;;;;;;;;;;;x
HAN_conservative_3;기독노동당;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;;;;;;;;;;x
HAN_anarcho_liberal;급진노동당;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;x
HAN_communist;공산노동당;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;;;;;;;;;;x
HAN_fascist;국가사회주의 독일 노동자당;NSDP;NSDP;;;;;;;;;;;x
HAW_conservative;근왕주의 파벌;Royalistes;Royalisten;;;;;;;;;;;x
HAW_liberal;군주주의 파벌;Monarchistes;Monarchisten;;;;;;;;;;;x
HAW_liberal_2;입헌주의 파벌;Constitutionalistes;Konstitutionalisten;;;;;;;;;;;x
HAW_reactionary;국민당;Nationalistes;Nationalisten;;;;;;;;;;;x
HAW_anarcho_liberal;급진당;Radicaux;Radikale;;;;;;;;;;;x
HAW_socialist;사회당;Socialistes;Sozialisten;;;;;;;;;;;x
HAW_communist;공산당;Communistes;Kommunisten;;;;;;;;;;;x
HAW_fascist;파쇼당;Fascistes;Faschisten;;;;;;;;;;;x
HED_liberal;자유민주당;Liberaldem. Partei;Liberaldem. Partei;;;;;;;;;;;x
HED_conservative;중앙당;Zentrumspartei;Zentrumspartei;;;;;;;;;;;x
HED_liberal_2;국민자유당;National;National;;;;;;;;;;;x
HED_liberal_3;자유사상가당;Freisinnige Partei;Freisinnige Partei;;;;;;;;;;;x
HED_socialist;독일노동자총연맹;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;;;;;;;;;;x
HED_socialist_2;사회민주노동당;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;;;;;;;;;;x
HED_socialist_3;사회노동당;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;;;;;;;;;;x
HED_reactionary;국민당;Nationale Partei;Nationale Partei;;;;;;;;;;;x
HED_conservative_2;보수당;Konservative Partei;Konservative Partei;;;;;;;;;;;x
HED_conservative_3;기독노동당;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;;;;;;;;;;x
HED_anarcho_liberal;급진노동당;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;x
