establish_protectorate_BC_casus_belli_short;$RECIPIENT$ 합병;;;;;;;;;;;;;
unification_humiliate;패권 주장;;;;;;;;;;;;;
unification_humiliate_desc;적국의 [SUB_A7]Y영향권[SUB_A7]W에 있는 같은 문화권 [SUB_A7]Y국가[SUB_A7]W를 [SUB_A7]Y영향권[SUB_A7]W에 편입합니다.;;;;;;;;;;;;;
nification_humiliate_setup;$RECIPIENT$의 영향권에 속한 $THIRD$을 영향권에 편입합니다.;;;;;;;;;;;;;
unification_humiliate_short;$THIRD$ 영향권 편입;;;;;;;;;;;;;
claim_colonial_region;실효지배 - 주 요구;;;;;;;;;;;;;
claim_colonial_region_desc;실효지배의 원칙을 기술한 서아프리카회의 제35조에 따라, [SUB_A7]Y비문명국[SUB_A7]W의 주를 식민주로 편성합니다.;;;;;;;;;;;;;
claim_colonial_region_setup;$RECIPIENT$이 점유한 $STATE$ 지방을 인수합니다.;;;;;;;;;;;;;
claim_colonial_region_short;$STATE$ 요구;;;;;;;;;;;;;
claim_colonial_region_full;실효지배 - 합병;;;;;;;;;;;;;
claim_colonial_region_full_desc;영향권의 원칙을 기술한 서아프리카회의 제33조에 따라, [SUB_A7]Y비문명국[SUB_A7]W을 보호령으로 합병합니다.;;;;;;;;;;;;;
claim_colonial_region_full_setup;$RECIPIENT$을 합병합니다.;;;;;;;;;;;;;
claim_colonial_region_full_short;$RECIPIENT$ 합병;;;;;;;;;;;;;
colonial_conquest;제국주의 - 주 요구;;;;;;;;;;;;;
colonial_conquest_desc;[SUB_A7]Y식민지 영유권[SUB_A7]W이 있는 [SUB_A7]Y비문명국[SUB_A7]W의 주를 식민주로 편성합니다. 이는 악명을 [SUB_A7]R0.5~2[SUB_A7]W 얻을 것이며, 다시 사용하려면 1년에서 5년의 시간이 필요합니다.;;;;;;;;;;;;;
colonial_conquest_setup;$RECIPIENT$에게서 $STATE$ 지방을 인수합니다.;;;;;;;;;;;;;
colonial_conquest_short;$STATE$ 인수;;;;;;;;;;;;;
colonial_conquest_full;제국주의 - 합병;;;;;;;;;;;;;
colonial_conquest_full_desc;[SUB_A7]Y식민지 영유권[SUB_A7]W이 있는 [SUB_A7]Y비문명국[SUB_A7]W을 보호령으로 합병합니다.;;;;;;;;;;;;;
colonial_conquest_full_setup;$RECIPIENT$을 합병합니다.;;;;;;;;;;;;;
colonial_conquest_full_short;$RECIPIENT$ 합병;;;;;;;;;;;;;;;;;;;;;;;;;
annex_africa;아프리카 분할 - 주 할양;;;;;;;;;;;;;
annex_africa_desc;강대국간의 회담에서 정한 규칙에 따라 [SUB_A7]Y비문명국[SUB_A7]W의 주를 식민주로 편성합니다.;;;;;;;;;;;;;
annex_africa_setup;$RECIPIENT$이 점유한 $STATE$ 지방을 인수합니다.;;;;;;;;;;;;;
annex_africa_short;$STATE$ 할양;;;;;;;;;;;;;
annex_africa_full;아프리카 분할 - 합병;;;;;;;;;;;;;
annex_africa_full_desc;강대국간의 회담에서 정한 규칙에 따라 [SUB_A7]Y비문명국[SUB_A7]W을 보호령으로 합병합니다.;;;;;;;;;;;;;
annex_africa_full_setup;$RECIPIENT$을 합병합니다.;;;;;;;;;;;;;
annex_africa_full_short;$RECIPIENT$ 합병;;;;;;;;;;;;;
restore_austrian_empire;합스부르크 제국 재건;;;;;;;;;;;;;
restore_austrian_empire_desc;[SUB_A7]Y적국[SUB_A7]W이 점유한 [SUB_A7]Y오스트리아가 전통적으로 다스리던[SUB_A7]W 영유권 보유 지역을 인수합니다.;;;;;;;;;;;;;
restore_austrian_empire_short;$STATE$ 인수;;;;;;;;;;;;;
restore_austrian_empire_setup;$RECIPIENT$이 점유한 $STATE$의 영유권 보유 지역 인수;;;;;;;;;;;;;
free_balkans;발칸 해방;;;;;;;;;;;;;
free_balkans_desc;적국이 점유한 [SUB_A7]Y발칸의 모든 국가[SUB_A7]W를 해방합니다.;;;;;;;;;;;;;
free_balkans_short;$THIRD$ 해방;;;;;;;;;;;;;
free_balkans_setup;$RECIPIENT$이 점유한 $THIRD$을 해방합니다.;;;;;;;;;;;;;
monroe_doctrine;먼로 선언;;;;;;;;;;;;;
monroe_doctrine_desc;[SUB_A7]Y유럽 식민제국[SUB_A7]W을 아메리카에서 축출합니다.;;;;;;;;;;;;;
monroe_doctrine_short;$THIRD$ $STATE$ 인수;;;;;;;;;;;;;
monroe_doctrine_setup;$RECIPIENT$이 점유한 $STATE$ 지방을 $THIRD$에게 반환합니다.;;;;;;;;;;;;;
oriental_crisis;동방 위기;;;;;;;;;;;;;
oriental_crisis_desc;이집트가 점유한 [SUB_A7]Y오스만의 국토[SUB_A7]W를 해방합니다.;;;;;;;;;;;;;
oriental_crisis_short;$THIRD$ $STATE$ 인수;;;;;;;;;;;;;
oriental_crisis_setup;$RECIPIENT$이 점유한 $STATE$ 지방을 $THIRD$에게 반환합니다.;;;;;;;;;;;;;
restore_america;미국 재건;;;;;;;;;;;;;
restore_america_desc;[SUB_A7]Y적국[SUB_A7]W이 점유한 [SUB_A7]Y미국[SUB_A7]W의 영유권 보유 지역을 인수합니다.;;;;;;;;;;;;;
restore_america_short;$STATE$ 인수;;;;;;;;;;;;;
restore_america_setup;$RECIPIENT$이 점유한 $STATE$ 인수;;;;;;;;;;;;;
claim_holy_land;성지 영유권 주장;;;;;;;;;;;;;
claim_holy_land_desc;[SUB_A7]Y오스만 제국[SUB_A7]W에 속했던 [SUB_A7]Y레반트[SUB_A7]W 지방의 주를 인수합니다.;;;;;;;;;;;;;
claim_holy_land_short;$STATE$ 인수;;;;;;;;;;;;;
claim_holy_land_setup;$RECIPIENT$이 점유한 $STATE$ 지방을 인수합니다.;;;;;;;;;;;;;
restore_british_raj;인도 제국 재건;;;;;;;;;;;;;
restore_british_raj_desc;[SUB_A7]Y영국령 인도 제국[SUB_A7]W의 정당한 영토에 속하는 [SUB_A7]Y적국[SUB_A7]W을 종속국으로 복속합니다.;;;;;;;;;;;;;
restore_british_raj_short;$RECIPIENT$ 복속;;;;;;;;;;;;;
restore_british_raj_setup;$RECIPIENT$을 복속합니다.;;;;;;;;;;;;;
great_game_cb;그레이트 게임;;;;;;;;;;;;;
great_game_cb_desc;그레이트 게임의 일환으로 상대편보다 먼저 중앙아시아의 [SUB_A7]Y비문명국[SUB_A7]W을 [SUB_A7]Y종속국[SUB_A7]W으로 복속합니다.;;;;;;;;;;;;;
great_game_cb_short;$RECIPIENT$ 복속;;;;;;;;;;;;;
great_game_cb_setup;$RECIPIENT$을 복속합니다.;;;;;;;;;;;;;
china_acquire_state;중국 재통합;;;;;;;;;;;;;
china_acquire_state_short;$STATE$ 인수;;;;;;;;;;;;;
china_acquire_state_setup;$RECIPIENT$이 점유한 $STATE$ 지방을 인수합니다.;;;;;;;;;;;;;
china_acquire_state_desc;중국 [SUB_A7]Y주[SUB_A7]W를 인수합니다.;;;;;;;;;;;;;
unification_GP_humiliate;통일 모욕;;;;;;;;;;;;;
unification_GP_humiliate_short;$RECIPIENT$ 모욕;;;;;;;;;;;;;
unification_GP_humiliate_setup;$RECIPIENT$에게 모욕을 줍니다.;;;;;;;;;;;;;
unification_GP_humiliate_desc;[SUB_A7]Y같은 문화권에 속한 강대국[SUB_A7]W에게 굴욕감을 주고 우리의 군사력을 과시합니다. 우리의 [SUB_A7]Y위신[SUB_A7]W을 증가시키고 적의 위신을 감소시킵니다.;;;;;;;;;;;;;
colonial_reconquest_cb;식민지 재정복;;;;;;;;;;;;;
colonial_reconquest_cb_desc;[SUB_A7]Y반란을 일으킨 식민지[SUB_A7]W를 합병합니다.;;;;;;;;;;;;;
colonial_reconquest_cb_setup;$RECIPIENT$을 합병합니다.;;;;;;;;;;;;;
colonial_reconquest_cb_short;$RECIPIENT$ 합병;;;;;;;;;;;;;
acquire_core_state;영유권 보유 지역 인수;;;;;;;;;;;;;
acquire_core_state_desc;적국이 점유한 [SUB_A7]Y영유권 보유 지역[SUB_A7]W이 위치한 [SUB_A7]Y주[SUB_A7]W를 인수합니다.;;;;;;;;;;;;;
acquire_core_state_short;$STATE$ 인수;;;;;;;;;;;;;
acquire_core_state_setup;$RECIPIENT$이 점유한 $STATE$ 지방을 인수합니다.;;;;;;;;;;;;;
conquest_any;정복;Conquest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
conquest_any_desc;[SUB_A7]Y적국[SUB_A7]W을 합병합니다.;;;;;;;;;;;;;
conquest_any_setup;$RECIPIENT$을 합병합니다.;;;;;;;;;;;;;
conquest_any_short;$RECIPIENT$ 합병;;;;;;;;;;;;;
sahel_jihad_cb;사헬 성전;;;;;;;;;;;;;
sahel_jihad_cb_desc;이교도의 [SUB_A7]Y주[SUB_A7]W를 인수합니다.;;;;;;;;;;;;;
sahel_jihad_cb_short;$STATE$ 인수;;;;;;;;;;;;;
sahel_jihad_cb_setup;$RECIPIENT$이 점유한 $STATE$ 지방을 인수합니다.;;;;;;;;;;;;;
acquire_all_cores;모든 영유권 보유 지역 인수;;;;;;;;;;;;;
acquire_all_cores_short;$RECIPIENT$이 점유한 모든 영유권 보유 지역 인수;;;;;;;;;;;;;
acquire_all_cores_setup;$RECIPIENT$이 점유한 모든 영유권 보유 지역을 인수합니다.;;;;;;;;;;;;;
acquire_all_cores_desc;우리 [SUB_A7]Y영유권 보유 지역[SUB_A7]W이 있는 [SUB_A7]Y주[SUB_A7]W를 인수합니다.;;;;;;;;;;;;;
AGRESSION_WAR_ALL_CORES_NAME_USA_ENG;$ORDER$영국-미국 전쟁;;;;;;;;;;;;;
NORMAL_WAR_ALL_CORES_NAME_USA_ENG;$ORDER$영국-미국 전쟁;;;;;;;;;;;;;
AGRESSION_WAR_ALL_CORES_NAME_ENG_USA;$ORDER$영국-미국 전쟁;;;;;;;;;;;;;
NORMAL_WAR_ALL_CORES_NAME_ENG_USA;$ORDER$영국-미국 전쟁;;;;;;;;;;;;;
