Key;English;;;;;;;;;;;;;
sea_power_doctrine_desc;해군력은 국가가 군사력을 바다로 확장하는 수단입니다. 경쟁국들을 무시하고 바다를 이용하는 능력의 관점에서 측정된 이 교리는 전투기와 무기, 보조선박, 상업선박, 기지, 훈련인원 등과 같은 다양한 요소로 구성됩니다.;;;;;;;;;;;;;
neocolonialism_doctrine;해군제국주의 교리;;;;;;;;;;;;;
neocolonialism_doctrine_desc;제국주의는 영토를 직접적으로 획득하거나 정치적, 경제적 지배권을 획득해 국가를 확장하는 개념입니다.;;;;;;;;;;;;;
ship_construction;건설 및 추진;;;;;;;;;;;;;
steamers;외륜증기선;;;;;;;;;;;;;
iron_steamers;스크류추진 증기선;;;;;;;;;;;;;
steamer_shipyard_construction;증기선 조선소;;;;;;;;;;;;;
steamer_shipyard_construction_desc;증기선을 건조하는 것은 쉬운 일이 아니므로, 먼저 설계를 시작하기에 적합한 크기의 조선소를 건설해야 합니다.;;;;;;;;;;;;;
clipper_shipyard_construction;범선 조선소;;;;;;;;;;;;;
clipper_shipyard_construction_desc;전열함과 같은 거대한 선박을 건조하기란 쉬운 일이 아니므로, 먼저 적절한 크기의 조선소를 건설하여 건조를 시작해야 합니다.;;;;;;;;;;;;;
western_shipyards;조선소;;;;;;;;;;;;;
western_shipyards_l;조선소;;;;;;;;;;;;;
no_western_shipyards;재래식 조선소;;;;;;;;;;;;;
no_western_shipyards_l;재래식 조선소;;;;;;;;;;;;;
no_western_shipyards_desc;조선소를 오래된 전통에 따라 짓습니다.;;;;;;;;;;;;;
yes_western_shipyards;서구식 조선소;;;;;;;;;;;;;
yes_western_shipyards_l;서구식 조선소;;;;;;;;;;;;;
yes_western_shipyards_desc;조선소를 외국 전문가들이 건설했으므로 훨씬 무거운 선박을 건조할 수 있습니다.;;;;;;;;;;;;;
old_style_family_business_desc;낡은 형태의 사업 문화는 주인이 사업을 가족 상점이나 식당 쯤으로 취급함을 의미합니다. 개인과 사업의 경계는 매우 불분명했습니다. 관행은 매우 감정적이었고 소유주는 자신의 사업에 훨씬 큰 위험을 감수하면서 전문성을 희생했습니다.;;;;;;;;;;;;;
switch_to_traditional_academic_title;학계 복원;;;;;;;;;;;;;
switch_to_traditional_academic_desc;학계의 많은 사람들은 학계의 방향이 잘못됐으니 더 전통적인 방향을 채택해야 한다고 생각합니다.;;;;;;;;;;;;;
czech_tech_school;체코 공업학교;;;;;;;;;;;;;
japanese_tech_school;주권선과 이익선;;;;;;;;;;;;;
naval_tech_school;해군력과 상선대 승무원;;;;;;;;;;;x
switch_to_navy_tech_title;해군력과 상선대 승무원;;;;;;;;;;;;;
developing_tech_school;학계 개발 중;;;;;;;;;;;;;
genetics_heredity;유전학:유전;;;;;;;;;;;;;
genetics_heredity_desc;유전학은 생명 그 자체에 대한 이해를 위한 중요한 발걸음이었습니다. 그레고르 멘델(Gregor Mendel, 1822-84)은 생물체가 지닌 모든 형질이 여러 중요한 요인으로 기록되고 번식 과정에서 후손에게 이전된다고 가정했습니다. 그는 완두콩 실험을 통해 자신의 가설을 증명할 수 있었습니다.;;;;;;;;;;;;;
modern_winemaking;공업용 와인 제조;;;;;;;;;;;;;
modern_winemaking_desc;와인 제조는 매우 오랫동안 이어져온 과정이지만 와인 생산 라인을 만드는 데 필요한 전문 기술과 장비는 업계의 미래를 위해 필수적입니다.;;;;;;;;;;;;;
bottling_process;병 제조공정;;;;;;;;;;;;;
bottling_process_desc;음료산업의 미래를 위해서는 효율적이고 적절한 병 제조 및 알코올 유통을 위한 최신 병제조공정이 필요합니다.;;;;;;;;;;;;;
schrapnel_standard_design;파편포탄 표준설계;;;;;;;;;;;;;
schrapnel_standard_design_desc;파편포탄은 대포 탄약이었는데, 많은 수의 파편이 내장된 포탄을 목표물에 명중시키면 폭발과 함께 내부 탄환들이 튀어나와 다수의 목표물을 함께 공격 할 수 있었습니다. 그것들은 치명적인 2차 피해를 가져다 줬습니다. 포탄의 설계는 헨리 슈랍넬의 독창적인 설계와 유사한 점이 거의 없어 당시 기술의 빠른 진화를 나타냅니다.;;;;;;;;;;;;;
barbed_wire_defense;철조망 방어;;;;;;;;;;;;;
barbed_wire_defense_desc;철조망은 날카로운 모서리, 점을 따라 간격을두고 배치 된 점으로 구성된 철책 펜싱 와이어 유형입니다. 그것은 저렴한 울타리를 건설하는 데 사용되며 벽의 꼭대기 또는 트렌치 전쟁의 요새화의 주요 특징으로 사용되어 보병 료를 중단합니다.;;;;;;;;;;;;;
helmet_mass_production;군모 대량 생산;;;;;;;;;;;;;
helmet_mass_production_desc;포와 현대식 기관총의 사용은 강철 군모의 필요성을 새롭게 했습니다. 그들은 곧 프랑스 아드리안과 영국 브로디에서부터 독일 슈틸헬름에 이르기까지 군대의 표준이 되었습니다. 20세기까지 이러한 군모는 파편과 조각들로부터 머리를 보호하는 것뿐만 아니라 전문적인 역할도 제공했습니다.;;;;;;;;;;;;;
camouflage_uniforms;위장복;;;;;;;;;;;;;
camouflage_uniforms_desc;위장복은 재료, 색소 또는 조명을 조합하여 대상을 보기 어렵게 만들거나 다른 것으로 위장시키는 것입니다. 현대전의 사망률이 높아지면서, 전통적인 제복을 교체해 우리 군인들의 사망률을 낮추는 것은 빈틈없어 보입니다.;;;;;;;;;;;;;
rotary_kiln;회전로;;;;;;;;;;;;;
rotary_kiln_desc;'끝없이' 회전하는 가열로는 연소를 완벽하게 통제하고 더 좋은 등급의 시멘트를 생산합니다. 가마는 수평에 약간 기울어진 원통형 용기로서 축 주위로 천천히 회전합니다. 처리할 자재는 원통의 상단 끝에 공급됩니다. 가마가 회전함에 따라 물질은 서서히 아래쪽을 향해 내려가며 일정량의 교반 및 혼합을 겪습니다. 뜨거운 기체는 가마를 따라 지나는데, 가끔 공정 재료와 같은 방향으로 흐르지만 보통 반대 방향으로 통과합니다. 고온 기체는 외부 용광로에서 발생하거나 가마 내부의 화염에 의해 생성될 수 있습니다.;;;;;;;;;;;;;
stiff_plastic_brickmaking_machine;플라스틱 성형 벽돌제조기;;;;;;;;;;;;;
stiff_plastic_brickmaking_machine_desc;플라스틱 성형 벽돌제조기는 진흙을 뻑뻑한 플라스틱, 세밀한 재료로 혼합하고, 후에 단단한 반죽으로 압축합니다. 플라스틱 성형 공정에 따른 벽돌의 형태는 두 부분으로 이루어집니다. 응고된 반죽을 주형에 넣어 응고시킨 벽돌입니다.;;;;;;;;;;;;;
hot_blast;열풍법;;;;;;;;;;;;;
regenerative_furnaces;축열로;;;;;;;;;;;;;
electric_furnace;전자원형 용광로;;;;;;;;;;;;;
advanced_metallurgy;난로개방 용광로;;;;;;;;;;;;;
pneumatic_and_hydraulics;공압 및 유압장치;;;;;;;;;;;;;
jiggs;지그;;;;;;;;;;;;;
jiggs_desc;지그는 기계공구장치의 구성요소로, 각각의 경우에 따라 제품을 배치하고 제자리에 단단히 고정하고 전동 공구의 움직임을 유도하도록 특별히 설계됐습니다. 또한 가구산업에서와 같이 지그는 도구 또는 형판에 대한 지침이 될 수 있습니다.;;;;;;;;;;;;;
dobby_loom;도비 직기;;;;;;;;;;;;;
dobby_loom_desc;도비 직기는 도비라고 불리는 장치를 사용하여 모든 날실을 조절하는, 바닥에 깔린 직기입니다. 이것의 주요 장점은 더 복잡한 디자인이 만들어질 수 있다는 것입니다. 도비 직기는 도비라고 하는 장치를 사용하여 모든 날실을 제어하는 바닥에 설치된 직조기입니다. 도비 직기는 직조기 위의 롤러를 중심으로 회전하는 나무못으로 목재 래그(lag)로 작동할 수 있습니다. 래그에 있는 못은 들어 올리는 하네스를 제어하는 들어올림 계획에 해당합니다. 펀치 용지 패턴 카드를 사용할 수도 있습니다.;;;;;;;;;;;;;
cotton_gin;조면기;;;;;;;;;;;;;
cotton_gin_desc;조면기은 목화의 씨를 제거하는 기계입니다. 이 기계는 회전하는 원통에 장착된 실이 톱니를 통해 면화를 잡아당기는 방식으로 작동합니다. 섬유가 너무 촘촘해서 씨앗이 통과할 수 없기 때문입니다. 사람, 동물, 또는 물에 의해 동력을 얻을 수 있는 이 발명의 단순성은 특허권에도 불구하고 널리 복제되는 원인이 되었습니다. 조면기는 이전보다 50배나 되는 씨를 뺄 수 있습니다. 한 노예가 씨앗에서 1파운드의 섬유질을 분리하는 데 약 10시간이 걸렸지만, 조면기를 사용하는 두세 명의 노예들은 하루에 약 50파운드의 면화를 생산할 수 있습니다.;;;;;;;;;;;;;
lancashire_loom;랭커셔 직기;;;;;;;;;;;;;
lancashire_loom_desc;랭커셔 직기는 텅 빈 북을 재충전할 필요는 있지만, 자동으로 작동합니다. 이 방식의 주된 장점은 날실이 끊어졌을 때 방직공에게 알리는 것이 반자동이라는 것입니다. 북의 실이 떨어졌을 때, 기계는 멈춥니다. 따라서 생산량이 이전의 4배로 뛰었고, 노동비용은 그만큼 4분의 1로 줄었습니다. 어떤 공장에서는 한 작업자가 6개 또는 8개의 직기를 작동하기도 합니다.;;;;;;;;;;;;;
steam_powered_silk_reels;증기동력 명주실 얼레;;;;;;;;;;;;;
steam_powered_silk_reels_desc;명주실 감기는 하나의 실을 만들기 위해 여러 개의 누에고치를 함께 감는 과정입니다. 이는 따뜻한 물 한 쪽 끝의 누에고치에서 가는 실을 풀고 이를 빠르게 움직이는 얼레에 감아주면 성공입니다.;;;;;;;;;;;;;
