PRODUCTION_SORT_BY_COMPLETION;완성;;;;;;;;;;;;;
PROD_INVESTORS;투자자;;;;;;;;;;;;;
PRODUCTION_SORT_BY_PROJECTEERS_TOOLTIP;투자자 수 순서대로 정렬합니다.;;;;;;;;;;;;;
PRODUCTION_SORT_BY_COMPLETION_TOOLTIP;필요한 원자재 순서대로 정렬합니다.;;;;;;;;;;;;;
PRODUCTION_SORT_BY_PROJECTS_TOOLTIP;건설계획 순서대로 정렬합니다.;;;;;;;;;;;;;
PRODUCTION_GOODS_COMPLETION;[SUB_A7]Y$GOOD$[SUB_A7]W $NUM$ 획득;;;;;;;;;;;;;
PRODUCTION_PROJECT_NAME;건설계획 이름;;;;;;;;;;;;;
PRODUCTION_NUM_INVESTORS;투자자 수;;;;;;;;;;;;;
TECHNOLOGYVIEW;기술;;;;;;;;;;;;;
TECHNOLOGYVIEW_ADMINISTRATION;기술학파:;;;;;;;;;;;;;
TECHNOLOGYVIEW_CURRENT_RESEARCH;현재 연구:;;;;;;;;;;;;;
TECHNOLOGYVIEW_POSSIBLE_INVERTIONS;발명 가능;;;;;;;;;;;;;
TECHNOLOGYVIEW_SORT_BY_TYPE;종류;;;;;;;;;;;;;
TECHNOLOGYVIEW_SORT_BY_NAME;이름;;;;;;;;;;;;;
TECHNOLOGYVIEW_SORT_BY_PERCENT;확률;;;;;;;;;;;;;
TECHNOLOGYVIEW_SHOW_FOLDER_TOOLTIP;[SUB_A7]Y$FOLDER$[SUB_A7]W 기술을 열람합니다.;;;;;;;;;;;;;
TECHNOLOGYVIEW_NO_RESEARCH;연구 미설정;;;;;;;;;;;;;
TECHNOLOGYVIEW_NO_RESEARCH_TOOLTIP;연구를 설정하지 않았습니다.;;;;;;;;;;;;;
REMOVE_TECHNOLOGYVIEW_RESEARCH_TOOLTIP;[SUB_A7]Y$TECH$[SUB_A7]W 기술을 연구하고 있습니다.;;;;;;;;;;;;;
TECHNOLOGYVIEW_SORT_BY_TYPE_TOOLTIP;발명품의 종류 순서대로 정렬합니다.;;;;;;;;;;;;;
TECHNOLOGYVIEW_SORT_BY_NAME_TOOLTIP;발명품의 이름 순서대로 정렬합니다.;;;;;;;;;;;;;
TECHNOLOGYVIEW_SORT_BY_PERCENT_TOOLTIP;발명품의 발견 확률 순서대로 정렬합니다.;;;;;;;;;;;;;
TECHNOLOGYVIEW_INVENTION_TOOLTIP;매달마다 [SUB_A7]Y$PERCENT$%[SUB_A7]W 확률로 [SUB_A7]Y$INVENTION$[SUB_A7]W을 발명할 수 있습니다.;;;;;;;;;;;;;
TECHNOLOGYVIEW_START_RESEARCH_TOOLTIP;[SUB_A7]Y$TECH$[SUB_A7]W 기술의 연구를 시작합니다.;;;;;;;;;;;;;
TECHNOLOGYVIEW_CANNOT_RESEARCH_TOOLTIP;[SUB_A7]Y$TECH$[SUB_A7]W 기술의 연구를 시작할 수 없습니다.\n이유:;;;;;;;;;;;;;
TECHNOLOGYVIEW_ALREADY_RESEARCHED_TOOLTIP;이미 [SUB_A7]Y$TECH$[SUB_A7]W 기술의 연구를 완료했습니다.;;;;;;;;;;;;;
TECHNOLOGYVIEW_UNDER_RESEARCH_TOOLTIP;[SUB_A7]Y$TECH$[SUB_A7]W 기술의 연구를 진행하고 있습니다.;;;;;;;;;;;;;
TECHNOLOGYVIEW_UNDISCOVERED_INVENTION_TOOLTIP;[SUB_A7]Y$INVENTION$[SUB_A7]W에 대해 발견할 수 있습니다.;;;;;;;;;;;;;
TECHNOLOGYVIEW_DISCOVERED_INVENTION_TOOLTIP;[SUB_A7]Y$INVENTION$[SUB_A7]W의 효과;;;;;;;;;;;;;
TECHNOLOGYVIEW_NO_CURRENT_RESEARCH;진행 중인 연구 없음;;;;;;;;;;;;;
TECHNOLOGYVIEW_HAVE_DISCOVERED_PREREQ_TOOLTIP; 발견 = [SUB_A7]Y$TECH$[SUB_A7]W;;;;;;;;;;;;;
TECHNOLOGYVIEW_RESEARCH_INVESTED_TOOLTIP;([SUB_A7]Y$INVESTED$[SUB_A7]W/[SUB_A7]Y$COST$[SUB_A7]W점 투자);;;;;;;;;;;;;
army_tech;육군;;;;;;;;;;;;;
commerce_tech;경제;;;;;;;;;;;;;
culture_tech;문화;;;;;;;;;;;;;
industry_tech;산업;;;;;;;;;;;;;
navy_tech;해군;;;;;;;;;;;;;
cattle_RGO_SIZE;가축 목장 규모;;;;;;;;;;;;;
coal_RGO_SIZE;석탄 광산 규모;;;;;;;;;;;;;
coffee_RGO_SIZE;커피 농장 규모;;;;;;;;;;;;;
cotton_RGO_SIZE;목화 농장 규모;;;;;;;;;;;;;
dye_RGO_SIZE;염료 농장 규모;;;;;;;;;;;;;
fish_RGO_SIZE;물고기 양식장 규모;;;;;;;;;;;;;
grain_RGO_SIZE;곡물 농장 규모;;;;;;;;;;;;;
iron_RGO_SIZE;철 광산 규모;;;;;;;;;;;;;
oil_RGO_SIZE;원유 시추장 규모;;;;;;;;;;;;;
opium_RGO_SIZE;아편 농장 규모;;;;;;;;;;;;;
fruit_RGO_SIZE;과수원 규모;;;;;;;;;;;;;
precious_metal_RGO_SIZE;귀금속 광산 규모;;;;;;;;;;;;;
rubber_RGO_SIZE;고무 농장 규모;;;;;;;;;;;;;
wool_RGO_SIZE;양 목장 규모;;;;;;;;;;;;;
silk_RGO_SIZE;누에 농장 규모;;;;;;;;;;;;;
sulphur_RGO_SIZE;황 광산 규모;;;;;;;;;;;;;
tea_RGO_SIZE;차 농장 규모;;;;;;;;;;;;;
timber_RGO_SIZE;수목 오두막 규모;;;;;;;;;;;;;
tobacco_RGO_SIZE;담배 농장 규모;;;;;;;;;;;;;
tropical_wood_RGO_SIZE;열대수목 오두막 규모;;;;;;;;;;;;;
#;;;;;;;;;;;;;
TRADE_RAW_MATERIALS;원자재;;;;;;;;;;;;;
TRADE_INDUSTRIAL_GOODS;산업재;;;;;;;;;;;;;
TRADE_CONSUMER_GOODS;소비재;;;;;;;;;;;;;
TRADE_MILITARY_GOODS;군용재;;;;;;;;;;;;;
TRADE_NEEDS;국가적 필요품목;;;;;;;;;;;;;
TRADE_MARKET_ACTIVITY;세계시장;;;;;;;;;;;;;
TRADE_STOCKPILE;비축품;;;;;;;;;;;;;
TRADE_COMMON_MARKET;공동시장;;;;;;;;;;;;;
TRADE_POPULATION;주민;;;;;;;;;;;;;
TRADE_FACTORIES;공장;;;;;;;;;;;;;
TRADE_GOVERNMENT;정부;;;;;;;;;;;;;
TRADE_NEED;필요;;;;;;;;;;;;;
TRADE_GOODS;상품;;;;;;;;;;;;;
TRADE_ACTIVITY;유통;;;;;;;;;;;;;
TRADE_COST;비용;;;;;;;;;;;;;
TRADE_STOCK;비축;;;;;;;;;;;;;
TRADE_INCREASE;증가;;;;;;;;;;;;;
TRADE_PRODUCED;생산;;;;;;;;;;;;;
TRADE_EXPORTED;수출;;;;;;;;;;;;;
TRADE_CONFIRM_TRADE;무역 확인;;;;;;;;;;;;;
TRADE_AUTOMATE;자동;;;;;;;;;;;;;
TRADE_BUY_INTERNAL;국산품 구매;;;;;;;;;;;;;
TRADE_BUY_FROM_STOCKPILE;공동시장용 물품 비축;;;;;;;;;;;;;
TRADE_SELL;판매;;;;;;;;;;;;;
TRADE_PRICE_TREND;어제 가격 변동: $VALUE$[SUB_A4] ;;;;;;;;;;;;;
TRADE_PRICE_TREND_UNCHANGED;어제와 가격 동일;;;;;;;;;;;;;
TRADE_SELLING;비축품 판매;;;;;;;;;;;;;
TRADE_BUYING;비축품 구매;;;;;;;;;;;;;
TRADE_IN_DEMAND;고수요;;;;;;;;;;;;;
TRADE_NOT_IN_DEMAND;저수요;;;;;;;;;;;;;
ACTUAL_BOUGHT;실제 거래: $VAL$;;;;;;;;;;;;;
SUPPLY;공급: $VAL$;;;;;;;;;;;;;
DEMAND;수요: $VAL$;;;;;;;;;;;;;
TRADE_SUPPLY_NEED;육해군 보급량: $VAL$.\n;;;;;;;;;;;;;
TRADE_TEMP_PROD_NEED;현재 생산량: $VAL$.\n;;;;;;;;;;;;;
form_germany_title;독일을 위한 만세삼창!;;;;;;;;;;;;;
form_germany_desc;'라이히(Reich, 나라)'를 구성하는 여러 가지 직할령, 공국, 그리고 자유시들을 직간접적으로 통제함으로써 독일 민족을 단일국가로 통합합니다. 독일 제국을 위한 만세삼창을 외칩시다!;;;;;;;;;;;;;
form_italy_title;이탈리아 만세!;;;;;;;;;;;;;
form_italy_desc;이탈리아반도에서 지배적인 위치를 확립해 이탈리아 민족을 위한 통일된 국민국가를 확보해야 합니다.;;;;;;;;;;;;;
form_scandinavia_title;스칸다니비아 결성!;;;;;;;;;;;;;
form_scandinavia_desc;스칸디나비아에서 지배적인 지위에 도달하면 스칸디나비아 민족을 하나의 기치 아래 규합할 수 있습니다. 그렇기 위해서는 전통적인 스칸디나비아 전체를 직접 다스리거나 영향권에 편입해야 합니다. 동포들을 위해서!;;;;;;;;;;;;;
concede_finland_title;핀란드 포기;;;;;;;;;;;;;
concede_finland_desc;핀란드 전쟁에서 패하고 러시아의 독수리 문장 아래 우리나라의 동쪽 반이 속박된된지도 수십년이 지났습니다. 러시아에 대한 투쟁도 많으나, 스웨덴과의 재통합을 핀란드의 완전한 독립과 자치보다 그리워하는 핀란드인은 거의 없습니다. 어떤 사람들은 스웨덴과의 재통합을 포기하자고 말합니다.;;;;;;;;;;;;;
gag_rule_title;토론 금지령;;;;;;;;;;;;;
gag_rule_desc;끝나지 않을 것처럼 보이는 노예제에 관한 논쟁들이 우리나라를 찢어놓을 것처럼 위협하고 있습니다. 하원에서의 토론 금지령을 받아들인다면 노예제도에 대한 법안을 하원에 상정하지 않는 한 최악의 긴장감이 줄어들 것으로 희망합니다.;;;;;;;;;;;;;
clay_and_douglas_draft_title;클레이 및 더글라스 초안;;;;;;;;;;;;;
clay_and_douglas_draft_desc;상원의원인 헨리 클레이와 스티븐 더글라스는 주마다 노예제와 그 폐지에 관한 결정자로서 국민 주권을 둔다는 전제에 집중한 절충안이 담긴 법안을 상정했습니다. 이 법안을 지지한다면 적어도 얼마동안은 노예제에 관한 긴장을 조금 진정시킬 수 있습니다.;;;;;;;;;;;;;
corwin_amendment_title;코윈의 수정안;;;;;;;;;;;;;
corwin_amendment_desc;노예제 긴장은 현재 폭발 직전입니다. 이에 상원 의원 토머스 코윈이 헌법 수리를 제안했습니다. 노예제를 금지하거나 조정하는 모든 헌법 수리를 의회에서 결의하지 못하도록 해야 합니다.;;;;;;;;;;;;;
fugitive_slave_act_title;도망 노예법;;;;;;;;;;;;;
fugitive_slave_act_desc;도망 노예법을 통과시켜 탈출 노예들을 주인이 있는 노예주로 돌낸다면 적어도 얼마간은 남부의 노예제 폐지에 대한 두려움을 줄일 수 있습니다.;;;;;;;;;;;;;
nashville_convention_title;내슈빌 회의;;;;;;;;;;;;;
nashville_convention_desc;몇몇의 남부 주의 의원들이 더 극렬스러운 이들 사이에서 회자되는 분리에 대한 대화를 거부했습니다. 비공식적으로 그들 사이의 회동을 승인한다면, 그 분리주의적 분위기를 가라앉힐 수 있을지도 모릅니다.;;;;;;;;;;;;;
ostend_manifesto_title;오스텐드 선언;;;;;;;;;;;;;
ostend_manifesto_desc;오스텐드 선언은 서부에 자유주가 신설되자 쿠바를 노예주로 편입해 노예주와 자유주의 균형을 맞추려는 의도로 고안됐습니다. 영국, 프랑스 에스파냐에게 쿠바를 양도하지 않으면 무력으로 뺏겠다고 선언한 이 성명서를 지지하면 국내의 노예제 긴장을 완화할 수 있지만, 유럽 강대국 사이에서 입지를 심각하게 좁힐 것입니다.;;;;;;;;;;;;;
kansas_nebraska_act_title;캔자스-네브라스카법;;;;;;;;;;;;;
kansas_nebraska_act_desc;캔자스-네브라스카법을 제정해 1820년 미주리 타협을 사실상 무효화하고 과거 루이지애나 지역의 신생주들의 노예제 찬성 여부를 주민투표에 맡길 수 있습니다. 노예제 폐지론자들은 이 법안에 분개하겠지만 연합의 분열을 막기 위한 필수적 조치입니다.;;;;;;;;;;;;;
wilmot_proviso_title;윌모트 건의안;;;;;;;;;;;;;
wilmot_proviso_desc;하원의원인 데이비드 윌모트는 멕시코에게서 할양받은 영토에서는 노예제를 폐지하자는 의견을 냈습니다. 이 의견을 지지하면 노예주의 확대를 우려하는 북부의 공포를 안정시키겠지만, 그만큼 폐지론에 대한 남부의 우려를 증가시킬 것입니다.;;;;;;;;;;;;;
apply_for_USA_statehood_title;합중국 가입신청;;;;;;;;;;;;;
apply_for_USA_statehood_desc;아메리카 대륙에서 우리가 갖는 위치, 우리와 미국의 전통문화를 생각한다면, 미국은 우리의 합중국 가입을 허락할 것입니다. 미국이 가입신청을 허가한다면 우리나라는 미국의 일부가 됩니다.;;;;;;;;;;;;;
manifest_destiny_title;명백한 운명;;;;;;;;;;;;;
manifest_destiny_desc;문명을 서쪽 해안가로 옮기는 것이 위대한 합중국의 위대한 임무입니다. 독수리여 날개를 펼쳐라!;;;;;;;;;;;;;
king_cotton_title;제왕 목화;;;;;;;;;;;;;
king_cotton_desc;그들이 전쟁을 일으켜도 총을 쏘거나 칼을 뽑지 않고 전 세계를 우리의 발아래에 둘 수 있습니다. 삼년간 면을 생산하지 않으면 어떻게 될까요? 영국은 거꾸로 넘어져서 남부를 구하러 모든 문명국을 이끌고 올 것입니다.' -- 제임스 헨리 해먼드\n\n제왕 목화 정책을 시행해 유럽 국가들에게 면의 판매를 중단해 연방과의 내전에 우리 진영으로 개입할 명분을 줍니다.;;;;;;;;;;;;;
bixby_letter_title;빅스비의 편지;;;;;;;;;;;;;
bixby_letter_desc;저는 육군성에 있는 매사추세츠의 장군과 부관들의 군사기록에서 당신의 다섯 아들이 전투 중 용감히 전사한 사실을 알았습니다. 어떠한 말로도 당신의 큰 슬픔을 달랠 수 없을 것 같습니다. 하지만 공화국을 지키기 위해 죽은 그들의 희생에 대한 감사를 멈추지 않겠습니다. -- 애이브러햄 링컨\n\n빅스비 여사 귀하;;;;;;;;;;;;;
enact_anaconda_plan_title;애너콘다 작전;;;;;;;;;;;;;
enact_anaconda_plan_desc;육군 총사령관 윈필드 스콧은 남부 연합의 해안을 봉쇄한 후 남부 연합군을 굴복시키고 미시시피강까지 진격하는 작전을 고안하고 아나콘다 작전이라 명명했습니다. 남부의 항구를 봉쇄하면 생필품의 수입이 막히므로 전쟁피로도가 증가할 것입니다.;;;;;;;;;;;;;
anaconda_plan;애너콘다 작전;;;;;;;;;;;;;
desc_anaconda_plan;연방군은 윈필드 스콧의 아나콘다 작전을 통해 우리의 항구를 봉쇄한 생각입니다. 이 작전 동안에는 조금씩 우리를 죽음에 모는 것 같이 우리의 전쟁 피로도는 급격히 증가할 것입니다. 우리는 반드시 항구 진입로를 지켜야 합니다!;;;;;;;;;x
shermans_march_to_the_sea_title;셔먼의 바다 진군;;;;;;;;;;;;;
shermans_march_to_the_sea_desc;윌리엄 테쿰세 셔먼 소령은 1864년 11-12월 동안의 군사작전 동안 총력전 교리를 남부 민간인을 겨냥한 파괴전술에 적용했습니다. 그는 아메리카 연합국 영토 깊숙이 파고들어 남부의 민간 기반시설을 대부분 파괴함으로써 남부의 투지를 꺾었습니다. 셔먼의 방법을 적용하면 아메리카 연합국의 관에 박을 마지막 못이 될 수도 있습니다.;;;;;;;;;;;;;
forced_egyptological_excavations_title;왕들의 계곡;;;;;;;;;;;;;
forced_egyptological_excavations_desc;룩소르를 통제하고 있으므로 왕들의 계곡으로 탐험대를 보내 고고학적 발굴 작업을 진행해야 합니다. 이집트 무덤의 발견이 위신을 높여줄 것이기 때문입니다.;;;;;;;;;;;;;
egyptological_excavations_title;왕들의 계곡;;;;;;;;;;;;;
egyptological_excavations_desc;이집트에 위치한 왕들의 계곡은 많은 유물들이 잠들어 있는 보고입니다. 이집트 정부에 독점 발굴권을 요청해 다른 강대국들의 간섭없이 이 경이로운 발견을 독점해야 합니다.;;;;;;;;;;;;;
abolish_prohibition_title;금주법 폐지;;;;;;;;;;;;;
abolish_prohibition_desc;일각에서는 금주법에 대한 실험이 너무 오래 진행됐다며 폐지하자는 주장이 나오고 있습니다.;;;;;;;;;;;;;
enact_liquor_prohibition_title;금주법;;;;;;;;;;;;;
enact_liquor_prohibition_desc;많은 사람들의 알코올 섭취나 의존에 대해 큰 성과를 거둔 금주연맹은 정계의 실권자들에게 전국에서 주류 판매, 소비 및 소지를 금지하는 법률의 제정을 요청합니다. 반대하는 쪽은 금주법으로 인해 오히려 밀주 밀매가 성행할 것이라며 우려하나, 금주연맹은 알코올이 많은 사회적 문제, 범죄의 근복적 원인이라고 주장합니다.;;;;;;;;;;;;;
die_groot_trek_title;위대한 여정;;;;;;;;;;;;;
die_groot_trek_desc;위대한 여정은 네덜란드계 이민자의 후손인 보어인을 중심으로 한 이주를 말합니다. 그들은 영국 통치하의 케이프 식민지를 출발해 오라녜강과 발강 건너편으로 향했습니다. 남아프리카 내륙에 이주한 보어인들은 그 땅에 "보어인 공화국"을 건국했습니다.;;;;;;;;;;;;;
attack_the_laagers_title;마차 공격;;;;;;;;;;;;;
attack_the_laagers_desc;'보어인'을 자칭하는 백인들이 영국령 케이프 식민지에서 은코메강을 건너 북쪽이나 동쪽으로 이주를 시작했습니다. 확인한바로는 아내와 아이도 같이 이동하고 있습습니다. 아마도 우리 영토로의 이주를 생각하고 있는 것 같습니다. 그러나 그 땅은 우리 땅입니다...;;;;;;;;;;;;;
sand_river_convention_title;샌드강 조약;;;;;;;;;;;;;
sand_river_convention_desc;영국령 케이프 식민지와의 국경을 정해 영국과의 관계를 강화할 수 있습니다.;;;;;;;;;;;;;
orange_river_convention_title;오라녜강 조약;;;;;;;;;;;;;
orange_river_convention_desc;오라녜의 보어인들이 점점 더 식민통치에 저항하고 있습니다. 블룸폰테인에서 그들과 마주해 그들의 독립을 논의할 때가 됐습니다. 보어인들은 노예제를 허용하는 모든 법을 포기해야 하며 경계 내에서 우리의 영향력이 여전히 강하다는 조건을 따르는 것이 바람직합니다.;;;;;;;;;;;;;
enact_dual_monarchy_title;대타협;;;;;;;;;;;;;
enact_dual_monarchy_desc;헝가리의 귀족들은 헝가리인과 성 이슈트반의 왕관을 위해 권리 확대를 목표로 해왔습니다. 헝가리의 이탈로 인한 제국의 붕괴를 막을 타협안을 생각해냈습니다. 헝가리 왕국과 오스트리아 제국을 합병해 새로운 국가 오스트리아-헝가리 이중군주국을 성립하는 것입니다.;;;;;;;;;;;;;
reichsland_elsass_title;제국령 엘자스-로트링겐;;;;;;;;;;;;;
reichsland_elsass_desc;프랑스에 속했던 알자스-로렌을 탈환했으므로 지명을 바꿔야 할 것 같습니다. 엘자스-로트링겐에 새로운 라이히의 이름을 세웁시다!;;;;;;;;;;;;;
restore_alsace_title;알자스-로렌 회복!;;;;;;;;;;;;;
restore_alsace_desc;알자스가 프랑스의 품으로 되돌아왔으므로 거리 표지판을 다시 프랑스어로 되돌려야 할 것 같습니다.;;;;;;;;;;;;;
trail_of_tears_title;눈물의 길;;;;;;;;;;;;;
trail_of_tears_desc;'눈물의 길'은 체로키족이 강제로 '대체로키국'을 떠나 보호지역으로 떠난 이주를 가리키는 말입니다. 조지아, 테네시, 앨라배마 등 미국 남동부를 고향으로 하는 체로키족은 오클라호마에 새로 설치된 보호구역으로 강제이주하게 됐습니다. 이 결정이 그들에게는 비극일지도 모르나, 이는 1830년 제정된 원주민 이주법의 권한을 행사하는 것일 뿐입니다.;;;;;;;;;;;;;
custers_expedition_title;블랙힐즈 탐험;;;;;;;;;;;;;
custers_expedition_desc;다코타의 블랙힐즈는 정부가 원주민의 소유로 인정한 지역입니다. 그러나 이는 아직 광물이 매장돼있다는 사실이 알려지기 전에 일어난 일입니다. 최근 그곳에서 원주민들이 엄청난 양의 금을 추출하고 있다는 보도가 나오고 있습니다. 유능한 젊은 중령인 조지 암스트롱 커스터가 블랙힐즈를 조사할 준비를 하고 있습니다.;;;;;;;;;;;;;
enact_the_homestead_act_title;자영 농지법;;;;;;;;;;;;;
enact_the_homestead_act_desc;1862년 에이브러햄 링컨 대통령이 서명한 자영 농지법은 신청 조건을 충족한 신청자에게 160에이커의 땅을 무상으로 제공하는 법률이었습니다. 이 법 외에도 유사한 내용을 규정한 연방법이 몇개 존재했습니다. 이 법은 미국에게 누구나 성공할 수 있는 기회의 땅이라는 인상을 안겨준 요인 중 하나입니다.;;;;;;;;;;;;;
ems_dispatch_title;엠스 전보;;;;;;;;;;;;;
ems_dispatch_desc;사건의 발단은 프로이센 국왕 빌헬름 1세가 프로이센 재상 오토 폰 비스마르크에게 보낸 전보였습니다. 전보에는 프로이센의 헤센나사우 주에 있는 온천 휴양지 바트엠스에서 열린 국왕과 프랑스 대사와 비공식 회견에서 프랑스 대사가 제시한 요구 내용에 대해 적혀 있었습니다. 한 통의 전보가 일으킨 이 사건은 훈낫 '보불전쟁'에서 프랑스의 선전포고를 유발한 가장 큰 요인이었습니다. 엠스에 전보를 보내 프랑스와의 전쟁의 일으켜야 합니다.;;;;;;;;;;;;;
liberty_enlightening_the_world_title;세상을 비추는 자유;;;;;;;;;;;;;
liberty_enlightening_the_world_desc;프랑스와 라파예트 장군이 젊은 미국을 도운 지 거의 100년이 됐습니다. 그 이후로, 미국은 모든 곳에서 사람들이 사랑하는 자유를 고무하는 역할을 했고, 인간의 자유의 가능성에 대해 명확하고 목소리를 높여 세계에 알렸습니다. 프랑스 공화정 내에서는 자유민으로서의 첫 백년을 기념하는 적절한 선물을 프랑스와의 역사적 유대관계로 증여해 이 백년을 기념하자고 제안했습니다. 자유 만세!;;;;;;;;;;;;;
construct_germania_werft_title;프리드리히 크루프 게르마니아 베르프트;;;;;;;;;;;;;
construct_germania_werft_desc;게르마니아 조선소는 북독일 킬에 위치한 독일의 주요 조선소입니다. 이 조선소는 빌헬름 2세의 개인 요트부터 양차 세계대전에서 활약한 U보트에 이르기까지 다양한 함대을 건조했습니다. 이 조선소의 전신은 1867년의 북독일 조선회사입니니다. 이후 1902년 조선소는 유명한 사업가 프리드리히 크루프에 인수돼 게르마니아 조선소로 개명됐습니다. 킬에 게르마니아 조선소를 설립해 위대한 조국 독일이 선박 부족으로 골치를 썩힐 일을 없게 해야 합니다.;;;;;;;;;;;;;
WE_NOT_GREATNATION;반드시 강대국이어야 합니다.;;;;;;;;;;;;;
ACT_NO_SELF;자국과는 협상할 수 없습니다.;;;;;;;;;;;;;
ENROUTE;외교관이 돌아오고 있습니다. $DATE$에 도착할 예정입니다.;;;;;;;;;;;;;
DIP_NO_DIPLO;외교점이 [SUB_A7]Y$NEEDED$[SUB_A7]W 중에서 [SUB_A7]Y$CURRENT$[SUB_A7]W 밖에 없습니다.;;;;;;;;;;;;;
DIP_ENOUGH_DIPLO;외교점을 [SUB_A7]Y$CURRENT$[SUB_A7]W 중에서 [SUB_A7]Y$NEEDED$[SUB_A7]W 소모합니다.;;;;;;;;;;;;;
DIP_NO_INFLUENCE;영향력이 [SUB_A7]Y$NEEDED$[SUB_A7]W 중에서 [SUB_A7]Y$CURRENT$[SUB_A7]W 밖에 없습니다.;;;;;;;;;;;;;
DIP_ENOUGH_INFLUENCE;영향력을 [SUB_A7]Y$CURRENT$[SUB_A7]W 중에서 [SUB_A7]Y$NEEDED$[SUB_A7]W 소모합니다.;;;;;;;;;;;;;
CANNOT_TARGET_GREATNATION;강대국에게는 영향력을 투사할 수 없습니다.;;;;;;;;;;;;;
NOT_ENOUGH_RELATION;해당 국가에 영향력을 투사하려면 영향력 ≥ [SUB_A7]Y$NEEDED$[SUB_A7]W이어야 합니다.(현재 영향력: [SUB_A7]Y$CURRENT$[SUB_A7]W);;;;;;;;;;;;;
ENOUGH_RELATION;해당 국가에 대한 발언력이 충분합니다.;;;;;;;;;;;;;
ALREADY_BAD_RELATION;[SUB_A7]Y$RECIPIENT$[SUB_A7]W의 [SUB_A7]Y$TARGET$[SUB_A7]W에 대한 발언력이 이미 [SUB_A7]Y$OPINION$[SUB_A7]W입니다.;;;;;;;;;;;;;
ALREADY_IN_SPHERE;이미 [SUB_A7]Y$LEADER$[SUB_A7]W의 영향권에 속합니다.;;;;;;;;;;;;;
IN_NO_SPHERE; 어느 영향권에도 속하지 않습니다.;;;;;;;;;;;;;
IN_OUR_SPHERE; 우리나라의 영향권에 속합니다.;;;;;;;;;;;;;
CALL_MUST_BE_ALLIES;동맹국에게만 참전을 요청할 수 있습니다.;;;;;;;;;;;;;
CALL_MUST_BE_AT_WAR;전시에만 참전을 요청할 수 있습니다.;;;;;;;;;;;;;
CALL_MUST_HAVE_JOINABLE_WAR;동맹국에게 참전을 요청할 전쟁이 없습니다.;;;;;;;;;;;;;
FIGHTING_WAR_TOGETHER;적국과의 상호 전쟁 중에는 동맹을 파기할 수 없습니다.;;;;;;;;;;;;;
EMBASSY_IS_BANNED;대사가 추방돼 영향력을 투사할 수 없습니다. [SUB_A7]Y$COUNTRY$[SUB_A7]W의 소행으로 추정됩니다. 이 상황은 [SUB_A7]Y$DATE$[SUB_A7]W까지 지속됩니다.;;;;;;;;;;;;;
REMOVE_WE_ARE_DISCREDITED;[SUB_A7]Y$COUNTRY$[SUB_A7]W이 우리나라의 신발언력을 실추했습니다. 따라서 행동을 실시할 때 필요한 영향력이 [SUB_A7]Y$PERCENT$%[SUB_A7]W 상승했습니다. [SUB_A7]Y$DATE$[SUB_A7]W까지 우리나라의 평가가 회복되기를 기대합니다.;;;;;;;;;;;;;
WARSUB_MUST_BE_AT_WAR;전시보조금을 받으려면 전쟁을 치루고 있어야 합니다.;;;;;;;;;;;;;
WARSUBSIDIES_THEY_ACCEPT_LOG;우리나라가 $RECIPIENT$의 전시보조금 지급을 시작했습니다.;;;;;;;;;;;;;
WARSUBSIDIES_WE_ACCEPT_LOG;$ACTOR$이 우리나라의 전시보조금 지급을 시작했습니다.;;;;;;;;;;;;;
WARSUBSIDIES_OTHER_ACCEPT_LOG;$ACTOR$이 $RECIPIENT$의 전시보조금 지급을 시작했습니다.;;;;;;;;;;;;;
WARSUBSIDIES_BUTTON;전시보조금 제안;;;;;;;;;;;;;
CANCEL_WARSUBSIDIES_THEY_ACCEPT_LOG;우리나라가 $RECIPIENT$의 전시보조금을 취소했습니다.;;;;;;;;;;;;;
CANCEL_WARSUBSIDIES_WE_ACCEPT_LOG;$ACTOR$이 우리나라의 전시보조금을 취소했습니다.;;;;;;;;;;;;;
CANCEL_WARSUBSIDIES_OTHER_ACCEPT_LOG;$ACTOR$이 $RECIPIENT$의 전시보조금을 취소했습니다.;;;;;;;;;;;;;
CANCEL_WARSUBSIDIES_DESC;해당 국가를 돕던 돈을 끊습니다.;;;;;;;;;;;;;
CANCEL_WARSUBSIDIES_BUTTON;전시보조금 취소;;;;;;;;;;;;;
ASKMILITARYACCESS_THEY_ACCEPT_LOG;$RECIPIENT$이 우리나라의 군사통행권 요청을 수락했습니다.;;;;;;;;;;;;;
ASKMILITARYACCESS_WE_ACCEPT_LOG;우리나라가 $ACTOR$의 군사통행권 요청을 수락했습니다.;;;;;;;;;;;;;
ASKMILITARYACCESS_OTHER_ACCEPT_LOG;$RECIPIENT$이 $ACTOR$의 군사통행권 요청을 수락했습니다.;;;;;;;;;;;;;
ASKMILITARYACCESS_THEY_DECLINE_LOG;$RECIPIENT$이 우리나라의 군사통행권 요청을 거부했습니다.;;;;;;;;;;;;;
ASKMILITARYACCESS_WE_DECLINE_LOG;우리나라가 $ACTOR$의 군사통행권 요청을 거부했습니다.;;;;;;;;;;;;;
ASKMILITARYACCESS_OTHER_DECLINE_LOG;$RECIPIENT$이 $ACTOR$의 군사통행권 요청을 거부했습니다.;;;;;;;;;;;;;
ASKMILITARYACCESS_DESC;우리나라의 군대가 해당 국가를 통행할 권리를 허락받습니다.;;;;;;;;;;;;;
